decision_date,scheduled_next_xlon_session,data_cutoff,eligible_family_count,eligible_families_json,top7_family_count,top7_families,top7_scores,global_126_return,cash_126_return,global_126_excess,global_252_return,cash_252_return,global_252_excess,global_vol_63,leadership_spread,rank_persistence,rank_persistence_common_family_count,absolute_support_count,secondary_score_std,secondary_score_iqr,secondary_return63_iqr,secondary_return126_iqr,secondary_average_pairwise_corr126,secondary_pc1_variance_share,secondary_percent_above_cash,secondary_percent_above_global,secondary_top7_retention,secondary_global_drawdown_252,prior_vol_threshold,prior_spread_threshold,prior_persistence_threshold,volatility_prior_observation_count,spread_prior_observation_count,persistence_prior_observation_count,global_126_adverse,global_252_adverse,high_volatility,risk_score,spread_high,persistence_high,absolute_support_high,leadership_strong,leadership_state,threshold_history_status,regime,volatility_quantile,leadership_quantile,warning,execution_date,vol_threshold_percentile
2021-05-28,2021-06-01,2026-08-21,12,"[""EUROPE_BANKS"", ""GLOBAL_AGRIBUSINESS"", ""GLOBAL_BATTERY_EV"", ""GLOBAL_GOLD_MINERS"", ""GLOBAL_INFRASTRUCTURE"", ""GLOBAL_OIL_GAS"", ""GLOBAL_ROBOTICS_AUTOMATION"", ""GLOBAL_SEMICONDUCTORS"", ""GLOBAL_SOFTWARE"", ""GLOBAL_TRANSPORTATION"", ""GLOBAL_WATER"", ""US_BANKS""]",7,EUROPE_BANKS;US_BANKS;GLOBAL_TRANSPORTATION;GLOBAL_BATTERY_EV;GLOBAL_OIL_GAS;GLOBAL_GOLD_MINERS;GLOBAL_AGRIBUSINESS,0.91;0.883333333333;0.75;0.703333333333;0.686666666667;0.673333333333;0.556666666667,0.09888751545117191,0.00024706850347699927,0.09864044694769492,0.23287817367185526,0.0005252135336963892,0.23235296013815887,0.1308724737960753,0.12261904761904774,0.7435077257956081,11,7,0.19840023770395956,0.30500000000000005,0.05898293457187681,0.13655452895681097,0.42353051893997223,0.45865490376219137,1.0,0.6666666666666666,0.8571428571428571,-0.011292668320644128,0.1594369507024579,0.06213744588744596,0.7545454545454545,127,88,87,False,False,False,0.0,True,False,True,True,LEADERSHIP_STRONG,PRIOR_ONLY_THRESHOLDS_READY,R2_LEADERSHIP_RISK_ON,0.75,0.5,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,2021-06-01,0.75
2021-06-30,2021-07-01,2026-08-21,13,"[""EUROPE_BANKS"", ""GLOBAL_AGRIBUSINESS"", ""GLOBAL_BATTERY_EV"", ""GLOBAL_BIOTECHNOLOGY"", ""GLOBAL_CYBERSECURITY"", ""GLOBAL_GOLD_MINERS"", ""GLOBAL_INFRASTRUCTURE"", ""GLOBAL_OIL_GAS"", ""GLOBAL_ROBOTICS_AUTOMATION"", ""GLOBAL_SEMICONDUCTORS"", ""GLOBAL_SOFTWARE"", ""GLOBAL_TRANSPORTATION"", ""US_BANKS""]",7,GLOBAL_OIL_GAS;GLOBAL_TRANSPORTATION;GLOBAL_SEMICONDUCTORS;GLOBAL_BIOTECHNOLOGY;GLOBAL_BATTERY_EV;GLOBAL_SOFTWARE;US_BANKS,0.887948717949;0.767179487179;0.714358974359;0.674102564103;0.623333333333;0.618205128205;0.609230769231,0.10647123893805066,0.00024563293226531613,0.10622560600578534,0.2547564290194413,0.0005174344812826082,0.2542389945381587,0.1025081560769598,0.08996336996336984,0.25806721072746386,11,6,0.18891955507728228,0.14846153846153842,0.08459681088633952,0.11909145054123771,0.4056559488671617,0.4446794270707182,0.8461538461538461,0.7692307692307693,0.5714285714285714,-0.001497379585725045,0.15871283116329207,0.06320346320346326,0.7545249997754038,128,89,88,False,False,False,0.0,True,False,True,True,LEADERSHIP_STRONG,PRIOR_ONLY_THRESHOLDS_READY,R2_LEADERSHIP_RISK_ON,0.75,0.5,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,2021-07-01,0.75
2021-07-30,2021-08-02,2026-08-21,14,"[""EUROPE_BANKS"", ""GLOBAL_AGRIBUSINESS"", ""GLOBAL_BATTERY_EV"", ""GLOBAL_BIOTECHNOLOGY"", ""GLOBAL_CYBERSECURITY"", ""GLOBAL_GOLD_MINERS"", ""GLOBAL_INFRASTRUCTURE"", ""GLOBAL_OIL_GAS"", ""GLOBAL_ROBOTICS_AUTOMATION"", ""GLOBAL_SEMICONDUCTORS"", ""GLOBAL_SOFTWARE"", ""GLOBAL_TRANSPORTATION"", ""GLOBAL_WATER"", ""US_BANKS""]",7,GLOBAL_CYBERSECURITY;GLOBAL_WATER;GLOBAL_TRANSPORTATION;GLOBAL_BATTERY_EV;GLOBAL_SEMICONDUCTORS;GLOBAL_ROBOTICS_AUTOMATION;EUROPE_BANKS,0.76875;0.732142857143;0.702232142857;0.6875;0.671428571429;0.642410714286;0.640178571429,0.14444339888961877,0.0002463475388909675,0.1441970513507278,0.2845373891001235,0.0005096840897129695,0.2840277050104105,0.10558407755974356,0.06999362244897955,0.46190421945359633,13,7,0.14387333883507056,0.2299107142857142,0.06857276633696616,0.10053358304374987,0.42702915822412624,0.4875624095410178,0.9285714285714286,0.7142857142857143,0.42857142857142855,-0.009770395701025891,0.15798871162412625,0.06374458874458883,0.7545045450053531,129,90,89,False,False,False,0.0,True,False,True,True,LEADERSHIP_STRONG,PRIOR_ONLY_THRESHOLDS_READY,R2_LEADERSHIP_RISK_ON,0.75,0.5,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,2021-08-02,0.75
2021-08-31,2021-09-01,2026-08-21,14,"[""EUROPE_BANKS"", ""GLOBAL_AGRIBUSINESS"", ""GLOBAL_BATTERY_EV"", ""GLOBAL_BIOTECHNOLOGY"", ""GLOBAL_CYBERSECURITY"", ""GLOBAL_GOLD_MINERS"", ""GLOBAL_INFRASTRUCTURE"", ""GLOBAL_OIL_GAS"", ""GLOBAL_ROBOTICS_AUTOMATION"", ""GLOBAL_SEMICONDUCTORS"", ""GLOBAL_SOFTWARE"", ""GLOBAL_TRANSPORTATION"", ""GLOBAL_WATER"", ""US_BANKS""]",7,GLOBAL_CYBERSECURITY;GLOBAL_WATER;GLOBAL_TRANSPORTATION;GLOBAL_SEMICONDUCTORS;GLOBAL_ROBOTICS_AUTOMATION;US_BANKS;EUROPE_BANKS,0.89375;0.793303571429;0.767857142857;0.731696428571;0.654910714286;0.641964285714;0.618303571429,0.15475753122703706,0.0002488486313390048,0.15450868259569805,0.2661631419939545,0.0005043335677332728,0.26565880842622125,0.07807441370035148,0.13016581632653046,0.8725274725274725,14,7,0.19659755819539787,0.22332589285714277,0.13909603960095798,0.06920121233195159,0.37079402938218076,0.4295532654168718,0.9285714285714286,0.7142857142857143,0.8571428571428571,0.0,0.15745525625546836,0.06428571428571439,0.7499167901003558,130,91,90,False,False,False,0.0,True,True,True,True,LEADERSHIP_STRONG,PRIOR_ONLY_THRESHOLDS_READY,R2_LEADERSHIP_RISK_ON,0.75,0.5,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,2021-09-01,0.75
2021-09-30,2021-10-01,2026-08-21,14,"[""EUROPE_BANKS"", ""GLOBAL_AGRIBUSINESS"", ""GLOBAL_BATTERY_EV"", ""GLOBAL_BIOTECHNOLOGY"", ""GLOBAL_CYBERSECURITY"", ""GLOBAL_GOLD_MINERS"", ""GLOBAL_INFRASTRUCTURE"", ""GLOBAL_OIL_GAS"", ""GLOBAL_ROBOTICS_AUTOMATION"", ""GLOBAL_SEMICONDUCTORS"", ""GLOBAL_SOFTWARE"", ""GLOBAL_TRANSPORTATION"", ""GLOBAL_WATER"", ""US_BANKS""]",7,GLOBAL_OIL_GAS;EUROPE_BANKS;US_BANKS;GLOBAL_CYBERSECURITY;GLOBAL_SOFTWARE;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_AGRIBUSINESS,0.96875;0.901339285714;0.805803571429;0.774107142857;0.618303571429;0.565625;0.531696428571,0.10554561717352295,0.0002500045133644324,0.10529561266015852,0.2320574162679392,0.0005004158535011349,0.23155700041443805,0.08924568735659692,0.21183035714285692,0.1824175824175824,14,7,0.22241967941586033,0.23404017857142856,0.06228282055730566,0.06770756585137416,0.35028652918696246,0.4095443422679214,0.9285714285714286,0.7142857142857143,0.5714285714285714,-0.024928999684443287,0.15692180088681043,0.06713966836734697,0.7545045450053531,131,92,91,False,False,False,0.0,True,False,True,True,LEADERSHIP_STRONG,PRIOR_ONLY_THRESHOLDS_READY,R2_LEADERSHIP_RISK_ON,0.75,0.5,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,2021-10-01,0.75
2021-10-29,2021-11-01,2026-08-21,15,"[""CHINA_INTERNET"", ""EUROPE_BANKS"", ""GLOBAL_AGRIBUSINESS"", ""GLOBAL_BATTERY_EV"", ""GLOBAL_BIOTECHNOLOGY"", ""GLOBAL_CYBERSECURITY"", ""GLOBAL_GOLD_MINERS"", ""GLOBAL_INFRASTRUCTURE"", ""GLOBAL_OIL_GAS"", ""GLOBAL_ROBOTICS_AUTOMATION"", ""GLOBAL_SEMICONDUCTORS"", ""GLOBAL_SOFTWARE"", ""GLOBAL_TRANSPORTATION"", ""GLOBAL_WATER"", ""US_BANKS""]",7,GLOBAL_OIL_GAS;GLOBAL_CYBERSECURITY;US_BANKS;EUROPE_BANKS;GLOBAL_SOFTWARE;GLOBAL_SEMICONDUCTORS;GLOBAL_ROBOTICS_AUTOMATION,0.9875;0.837291666667;0.823333333333;0.752291666667;0.752083333333;0.573125;0.533958333333,0.11221380691215965,0.000244585004543163,0.11196922190761649,0.3280665280665236,0.0004975254998973444,0.32756900256662624,0.09661705830683245,0.27532738095238113,0.8285714285714285,14,7,0.2526705167729237,0.41989583333333336,0.08308794983485812,0.12376299890908005,0.3501098903844181,0.42209506286732595,0.8666666666666667,0.6,0.8571428571428571,0.0,0.1563883455181525,0.06999362244897955,0.7499167901003558,132,93,92,False,False,False,0.0,True,True,True,True,LEADERSHIP_STRONG,PRIOR_ONLY_THRESHOLDS_READY,R2_LEADERSHIP_RISK_ON,0.75,0.5,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,2021-11-01,0.75
2021-11-30,2021-12-01,2026-08-21,16,"[""CHINA_INTERNET"", ""EUROPE_BANKS"", ""GLOBAL_AGRIBUSINESS"", ""GLOBAL_BATTERY_EV"", ""GLOBAL_BIOTECHNOLOGY"", ""GLOBAL_CLEAN_ENERGY"", ""GLOBAL_CYBERSECURITY"", ""GLOBAL_GOLD_MINERS"", ""GLOBAL_INFRASTRUCTURE"", ""GLOBAL_OIL_GAS"", ""GLOBAL_ROBOTICS_AUTOMATION"", ""GLOBAL_SEMICONDUCTORS"", ""GLOBAL_SOFTWARE"", ""GLOBAL_TRANSPORTATION"", ""GLOBAL_WATER"", ""US_BANKS""]",7,GLOBAL_SEMICONDUCTORS;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_CYBERSECURITY;GLOBAL_OIL_GAS;US_BANKS;GLOBAL_SOFTWARE;GLOBAL_WATER,0.971875;0.81875;0.80625;0.75625;0.665625;0.65625;0.609375,0.11792574726505212,0.00024365677867388413,0.11768209048637823,0.22353163005562005,0.0004916789787021703,0.22303995107691788,0.1223650749658913,0.25178571428571417,0.6499594898745009,15,7,0.23898844849830084,0.2835937499999999,0.04963447710145977,0.14154694101291532,0.37436312687150963,0.46043576328660063,0.8125,0.5,0.8571428571428571,-0.024357239512855178,0.1558548901494946,0.0707110969387755,0.7545045450053531,133,94,93,False,False,False,0.0,True,False,True,True,LEADERSHIP_STRONG,PRIOR_ONLY_THRESHOLDS_READY,R2_LEADERSHIP_RISK_ON,0.75,0.5,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,2021-12-01,0.75
2021-12-31,2022-01-04,2026-08-21,15,"[""EUROPE_BANKS"", ""GLOBAL_AGRIBUSINESS"", ""GLOBAL_BATTERY_EV"", ""GLOBAL_BIOTECHNOLOGY"", ""GLOBAL_CLEAN_ENERGY"", ""GLOBAL_CYBERSECURITY"", ""GLOBAL_GOLD_MINERS"", ""GLOBAL_INFRASTRUCTURE"", ""GLOBAL_OIL_GAS"", ""GLOBAL_ROBOTICS_AUTOMATION"", ""GLOBAL_SEMICONDUCTORS"", ""GLOBAL_SOFTWARE"", ""GLOBAL_TRANSPORTATION"", ""GLOBAL_WATER"", ""US_BANKS""]",7,GLOBAL_SEMICONDUCTORS;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_CYBERSECURITY;GLOBAL_WATER;GLOBAL_INFRASTRUCTURE;GLOBAL_OIL_GAS;GLOBAL_AGRIBUSINESS,0.945490196078;0.78568627451;0.779803921569;0.728039215686;0.681568627451;0.666274509804;0.644117647059,0.09397192402972654,0.00029958388935114044,0.0936723401403754,0.23639757349509694,0.0005451202569521918,0.23585245323814474,0.1421641212015873,0.19728291316526614,0.68990197342918,15,7,0.23534539746216762,0.3093137254901961,0.0883868606340324,0.10325728797488654,0.449830736312226,0.48101092331322154,0.8666666666666667,0.3333333333333333,0.7142857142857143,-0.006747638326585537,0.15578276994969315,0.07142857142857145,0.7499167901003558,134,95,94,False,False,False,0.0,True,False,True,True,LEADERSHIP_STRONG,PRIOR_ONLY_THRESHOLDS_READY,R2_LEADERSHIP_RISK_ON,0.75,0.5,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,2022-01-04,0.75
2022-01-31,2022-02-01,2026-08-21,16,"[""CHINA_INTERNET"", ""EUROPE_BANKS"", ""GLOBAL_AGRIBUSINESS"", ""GLOBAL_BATTERY_EV"", ""GLOBAL_BIOTECHNOLOGY"", ""GLOBAL_CLEAN_ENERGY"", ""GLOBAL_CYBERSECURITY"", ""GLOBAL_GOLD_MINERS"", ""GLOBAL_INFRASTRUCTURE"", ""GLOBAL_OIL_GAS"", ""GLOBAL_ROBOTICS_AUTOMATION"", ""GLOBAL_SEMICONDUCTORS"", ""GLOBAL_SOFTWARE"", ""GLOBAL_TRANSPORTATION"", ""GLOBAL_WATER"", ""US_BANKS""]",7,GLOBAL_OIL_GAS;EUROPE_BANKS;GLOBAL_AGRIBUSINESS;US_BANKS;GLOBAL_INFRASTRUCTURE;GLOBAL_SEMICONDUCTORS;GLOBAL_BATTERY_EV,1;0.918055555556;0.857291666667;0.772569444444;0.728472222222;0.664236111111;0.5875,0.02364394993045882,0.0004262893374793464,0.023217660592979472,0.16640253565768415,0.0006725528212896403,0.1657299828363945,0.17244294915188077,0.29337797619047623,0.4420876532772507,15,7,0.26022880955745137,0.38515625,0.11978755597927773,0.15123713127367647,0.49301687943436406,0.5432707736162841,0.6875,0.3125,0.5714285714285714,-0.06192832508621937,0.15571064974989168,0.07218614718614721,0.7453290351953586,135,96,95,False,False,True,1.0,True,False,True,True,LEADERSHIP_STRONG,PRIOR_ONLY_THRESHOLDS_READY,R2_LEADERSHIP_RISK_ON,0.75,0.5,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,2022-02-01,0.75
2022-02-28,2022-03-01,2026-08-21,16,"[""CHINA_INTERNET"", ""EUROPE_BANKS"", ""GLOBAL_AGRIBUSINESS"", ""GLOBAL_BATTERY_EV"", ""GLOBAL_BIOTECHNOLOGY"", ""GLOBAL_CLEAN_ENERGY"", ""GLOBAL_CYBERSECURITY"", ""GLOBAL_GOLD_MINERS"", ""GLOBAL_INFRASTRUCTURE"", ""GLOBAL_OIL_GAS"", ""GLOBAL_ROBOTICS_AUTOMATION"", ""GLOBAL_SEMICONDUCTORS"", ""GLOBAL_SOFTWARE"", ""GLOBAL_TRANSPORTATION"", ""GLOBAL_WATER"", ""US_BANKS""]",7,GLOBAL_OIL_GAS;GLOBAL_AGRIBUSINESS;GLOBAL_GOLD_MINERS;GLOBAL_CYBERSECURITY;US_BANKS;GLOBAL_INFRASTRUCTURE;GLOBAL_SEMICONDUCTORS,0.968421052632;0.90990497076;0.851388888889;0.731140350877;0.712024853801;0.69725877193;0.636184210526,-0.019486200588563096,0.0007065718544565502,-0.020192772443019646,0.13225569434239315,0.0009555963152343416,0.1313000980271588,0.19474523070479655,0.2398156850459482,0.7647058823529411,16,7,0.23827446848911088,0.39192251461988303,0.14415909213921116,0.16902072461932263,0.5115758329539227,0.562908962423209,0.6875,0.375,0.7142857142857143,-0.075723496776128,0.1563883455181525,0.07294372294372298,0.7444183804954834,136,97,96,True,False,True,2.0,True,True,True,True,LEADERSHIP_STRONG,PRIOR_ONLY_THRESHOLDS_READY,R3_ISOLATED_LEADERSHIP,0.75,0.5,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,2022-03-01,0.75
2022-03-31,2022-04-01,2026-08-21,16,"[""CHINA_INTERNET"", ""EUROPE_BANKS"", ""GLOBAL_AGRIBUSINESS"", ""GLOBAL_BATTERY_EV"", ""GLOBAL_BIOTECHNOLOGY"", ""GLOBAL_CLEAN_ENERGY"", ""GLOBAL_CYBERSECURITY"", ""GLOBAL_GOLD_MINERS"", ""GLOBAL_INFRASTRUCTURE"", ""GLOBAL_OIL_GAS"", ""GLOBAL_ROBOTICS_AUTOMATION"", ""GLOBAL_SEMICONDUCTORS"", ""GLOBAL_SOFTWARE"", ""GLOBAL_TRANSPORTATION"", ""GLOBAL_WATER"", ""US_BANKS""]",7,GLOBAL_OIL_GAS;GLOBAL_GOLD_MINERS;GLOBAL_AGRIBUSINESS;GLOBAL_CYBERSECURITY;GLOBAL_INFRASTRUCTURE;GLOBAL_SEMICONDUCTORS;GLOBAL_BATTERY_EV,0.9675;0.915972222222;0.911111111111;0.791944444444;0.787083333333;0.599861111111;0.589305555556,0.06458469587966009,0.0011352041000578517,0.06344949177960224,0.16050262899919643,0.0013855280685122207,0.1591171009306842,0.19401496155962963,0.2738492063492065,0.8558823529411764,16,7,0.2530470940163579,0.4471180555555555,0.12738531010455872,0.21379250630444258,0.44929802756471054,0.5157801021007375,0.75,0.375,0.8571428571428571,-0.02369170790223374,0.15798871162412625,0.07446789321789321,0.7453290351953586,137,98,97,False,False,True,1.0,True,True,True,True,LEADERSHIP_STRONG,PRIOR_ONLY_THRESHOLDS_READY,R2_LEADERSHIP_RISK_ON,0.75,0.5,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,2022-04-01,0.75
2022-04-29,2022-05-03,2026-08-21,15,"[""CHINA_INTERNET"", ""EUROPE_BANKS"", ""GLOBAL_AGRIBUSINESS"", ""GLOBAL_BATTERY_EV"", ""GLOBAL_CLEAN_ENERGY"", ""GLOBAL_CYBERSECURITY"", ""GLOBAL_GOLD_MINERS"", ""GLOBAL_INFRASTRUCTURE"", ""GLOBAL_OIL_GAS"", ""GLOBAL_ROBOTICS_AUTOMATION"", ""GLOBAL_SEMICONDUCTORS"", ""GLOBAL_SOFTWARE"", ""GLOBAL_TRANSPORTATION"", ""GLOBAL_WATER"", ""US_BANKS""]",7,GLOBAL_OIL_GAS;GLOBAL_AGRIBUSINESS;GLOBAL_GOLD_MINERS;GLOBAL_INFRASTRUCTURE;GLOBAL_CYBERSECURITY;GLOBAL_WATER;GLOBAL_BATTERY_EV,0.970588235294;0.938071895425;0.865;0.798692810458;0.776993464052;0.627875816993;0.605947712418,-0.008510638297871465,0.0016455673150437278,-0.010156205612915192,0.07898121944944636,0.0018948220336245658,0.0770863974158218,0.17506181902683957,0.2910597572362279,0.908237777370459,15,6,0.2584372585266238,0.47068627450980394,0.16802260577838452,0.21329814438578848,0.4428849538135965,0.5201578613242274,0.4666666666666667,0.3333333333333333,0.8571428571428571,-0.05668016194331915,0.1601610702416237,0.07599206349206344,0.7499167901003558,138,99,98,True,False,True,2.0,True,True,True,True,LEADERSHIP_STRONG,PRIOR_ONLY_THRESHOLDS_READY,R3_ISOLATED_LEADERSHIP,0.75,0.5,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,2022-05-03,0.75
2022-05-31,2022-06-01,2026-08-21,16,"[""CHINA_INTERNET"", ""EUROPE_BANKS"", ""GLOBAL_AGRIBUSINESS"", ""GLOBAL_BATTERY_EV"", ""GLOBAL_BIOTECHNOLOGY"", ""GLOBAL_CLEAN_ENERGY"", ""GLOBAL_CYBERSECURITY"", ""GLOBAL_GOLD_MINERS"", ""GLOBAL_INFRASTRUCTURE"", ""GLOBAL_OIL_GAS"", ""GLOBAL_ROBOTICS_AUTOMATION"", ""GLOBAL_SEMICONDUCTORS"", ""GLOBAL_SOFTWARE"", ""GLOBAL_TRANSPORTATION"", ""GLOBAL_WATER"", ""US_BANKS""]",7,GLOBAL_OIL_GAS;GLOBAL_AGRIBUSINESS;GLOBAL_INFRASTRUCTURE;EUROPE_BANKS;GLOBAL_BATTERY_EV;GLOBAL_SEMICONDUCTORS;GLOBAL_WATER,1;0.902412280702;0.857456140351;0.780921052632;0.735745614035;0.55899122807;0.556578947368,-0.046241880606247676,0.002388689699600821,-0.0486305703058485,0.06502029185735236,0.002630602328127063,0.0623896895292253,0.1776522087459972,0.24508145363408496,0.5567741163956835,15,5,0.22925205509632735,0.3315241228070175,0.10243316914565284,0.2231980836514762,0.4781650539572034,0.5050389737118037,0.375,0.3125,0.7142857142857143,-0.07527365422102217,0.16110196409729416,0.07630772005772007,0.7545045450053531,139,100,99,True,False,True,2.0,True,False,True,True,LEADERSHIP_STRONG,PRIOR_ONLY_THRESHOLDS_READY,R3_ISOLATED_LEADERSHIP,0.75,0.5,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,2022-06-01,0.75
2022-06-30,2022-07-01,2026-08-21,16,"[""CHINA_INTERNET"", ""EUROPE_BANKS"", ""GLOBAL_AGRIBUSINESS"", ""GLOBAL_BATTERY_EV"", ""GLOBAL_BIOTECHNOLOGY"", ""GLOBAL_CLEAN_ENERGY"", ""GLOBAL_CYBERSECURITY"", ""GLOBAL_GOLD_MINERS"", ""GLOBAL_INFRASTRUCTURE"", ""GLOBAL_OIL_GAS"", ""GLOBAL_ROBOTICS_AUTOMATION"", ""GLOBAL_SEMICONDUCTORS"", ""GLOBAL_SOFTWARE"", ""GLOBAL_TRANSPORTATION"", ""GLOBAL_WATER"", ""US_BANKS""]",7,GLOBAL_OIL_GAS;GLOBAL_INFRASTRUCTURE;CHINA_INTERNET;GLOBAL_AGRIBUSINESS;EUROPE_BANKS;GLOBAL_BATTERY_EV;GLOBAL_WATER,0.867919799499;0.840162907268;0.779166666667;0.697901002506;0.695018796992;0.611842105263;0.600877192982,-0.11999397771755504,0.0031877385035490313,-0.12318171622110408,-0.026076814129801562,0.003458036737693071,-0.029534850867494633,0.19741625006689104,0.19895273899033283,0.6676470588235294,16,3,0.19467848571848673,0.30577224310776946,0.1191918808593837,0.13628817916198244,0.49651930252429716,0.5364630334912392,0.1875,0.25,0.8571428571428571,-0.12355675513570241,0.16351999404732973,0.0766233766233767,0.7499167901003558,140,101,100,True,True,True,3.0,True,False,False,False,LEADERSHIP_WEAK,PRIOR_ONLY_THRESHOLDS_READY,R4_CAPITAL_PRESERVATION,0.75,0.5,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,2022-07-01,0.75
2022-07-29,2022-08-01,2026-08-21,16,"[""CHINA_INTERNET"", ""EUROPE_BANKS"", ""GLOBAL_AGRIBUSINESS"", ""GLOBAL_BATTERY_EV"", ""GLOBAL_BIOTECHNOLOGY"", ""GLOBAL_CLEAN_ENERGY"", ""GLOBAL_CYBERSECURITY"", ""GLOBAL_GOLD_MINERS"", ""GLOBAL_INFRASTRUCTURE"", ""GLOBAL_OIL_GAS"", ""GLOBAL_ROBOTICS_AUTOMATION"", ""GLOBAL_SEMICONDUCTORS"", ""GLOBAL_SOFTWARE"", ""GLOBAL_TRANSPORTATION"", ""GLOBAL_WATER"", ""US_BANKS""]",7,GLOBAL_OIL_GAS;GLOBAL_CLEAN_ENERGY;GLOBAL_INFRASTRUCTURE;GLOBAL_BATTERY_EV;GLOBAL_AGRIBUSINESS;GLOBAL_SEMICONDUCTORS;GLOBAL_TRANSPORTATION,0.792606516291;0.770645363409;0.765100250627;0.662781954887;0.598527568922;0.558364661654;0.557894736842,0.013075060532687255,0.003949900264865747,0.009125160267821508,0.03088042049934203,0.004361916686040468,0.026518503813301564,0.2000827608105711,0.12974624060150386,0.411764705882353,16,4,0.18775995069884838,0.17929197994987472,0.0667799517657704,0.16131869432843432,0.47073686064240167,0.5138627654089669,0.25,0.1875,0.5714285714285714,-0.058929374718848404,0.17012376094792256,0.07673160173160182,0.7453290351953586,141,102,101,False,False,True,1.0,True,False,False,False,LEADERSHIP_WEAK,PRIOR_ONLY_THRESHOLDS_READY,R1_BROAD_RISK_ON,0.75,0.5,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,2022-08-01,0.75
2022-08-31,2022-09-01,2026-08-21,15,"[""CHINA_INTERNET"", ""EUROPE_BANKS"", ""GLOBAL_AGRIBUSINESS"", ""GLOBAL_BATTERY_EV"", ""GLOBAL_CLEAN_ENERGY"", ""GLOBAL_CYBERSECURITY"", ""GLOBAL_GOLD_MINERS"", ""GLOBAL_INFRASTRUCTURE"", ""GLOBAL_OIL_GAS"", ""GLOBAL_ROBOTICS_AUTOMATION"", ""GLOBAL_SEMICONDUCTORS"", ""GLOBAL_SOFTWARE"", ""GLOBAL_TRANSPORTATION"", ""GLOBAL_WATER"", ""US_BANKS""]",7,GLOBAL_OIL_GAS;GLOBAL_CLEAN_ENERGY;GLOBAL_AGRIBUSINESS;GLOBAL_INFRASTRUCTURE;GLOBAL_BATTERY_EV;GLOBAL_CYBERSECURITY;CHINA_INTERNET,0.8125;0.7675;0.746666666667;0.7225;0.694166666667;0.641666666667;0.539166666667,0.029201817001946795,0.005047565918300023,0.02415425108364677,0.009146583949733333,0.005757704240767936,0.0033888797089653977,0.17260664120408897,0.2701190476190476,0.8073302980421347,15,4,0.2070688291365941,0.33958333333333324,0.06739971354316454,0.18683782826545514,0.44761849569347845,0.5153789878818116,0.26666666666666666,0.26666666666666666,0.7142857142857143,-0.048732943469785184,0.170264359936559,0.07683982683982693,0.7444183804954834,142,103,102,False,False,True,1.0,True,True,False,True,LEADERSHIP_STRONG,PRIOR_ONLY_THRESHOLDS_READY,R2_LEADERSHIP_RISK_ON,0.75,0.5,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,2022-09-01,0.75
