policy_id,switch_mode,year,risk_timing_contribution,m2_selection_contribution,interaction_contribution,cash_yield_contribution,cost_contribution,switch_event_count,defensive_switch_count,risk_on_switch_count,switching_gain,false_defensive_cost,successful_defence_value,false_risk_on_cost,successful_risk_on_value,counterfactual_scope,reconciliation_error
POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_ASYMMETRIC_HYSTERESIS,2023,,,,,,0,0,0,0.0,-0.0,0.0,-0.0,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_ASYMMETRIC_HYSTERESIS,2024,,,,,,0,0,0,0.0,-0.0,0.0,-0.0,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_ASYMMETRIC_HYSTERESIS,2025,,,,,,0,0,0,0.0,-0.0,0.0,-0.0,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_ASYMMETRIC_HYSTERESIS,2026,,,,,,0,0,0,0.0,-0.0,0.0,-0.0,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_1_RISK_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,2017,,,,,,0,0,0,0.0,-0.0,0.0,-0.0,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_1_RISK_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,2018,,,,,,4,2,2,-0.05522936876153617,0.011349000441715384,0.0,0.043880368319820784,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_1_RISK_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,2019,,,,,,2,0,2,-0.025996642317802854,-0.0,0.0,0.025996642317802854,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_1_RISK_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,2020,,,,,,2,1,1,0.040143287615805656,-0.0,0.0423600643841191,0.0022167767683134443,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_1_RISK_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,2021,,,,,,0,0,0,0.0,-0.0,0.0,-0.0,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_1_RISK_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,2022,,,,,,6,4,2,-0.007957910977723581,0.008235933995618283,0.02567128054934842,0.025393257531453717,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_1_RISK_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,2023,,,,,,1,0,1,-0.003353117919037585,-0.0,0.0,0.003353117919037585,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_1_RISK_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,2024,,,,,,0,0,0,0.0,-0.0,0.0,-0.0,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_1_RISK_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,2025,,,,,,3,2,1,-0.014060626535931542,0.010518745344592961,0.01524514293332846,0.01878702412466704,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_1_RISK_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,2026,,,,,,2,1,1,-0.010873430163106601,0.00847804092775628,0.0,0.0023953892353503203,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_1_RISK_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,2017,,,,,,0,0,0,0.0,-0.0,0.0,-0.0,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_1_RISK_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,2018,,,,,,4,2,2,-0.03701014453248608,0.013848645552267835,0.0,0.023161498980218242,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_1_RISK_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,2019,,,,,,2,0,2,-0.022385801658681093,-0.0,0.0,0.022385801658681093,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_1_RISK_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,2020,,,,,,3,1,2,0.02427564824683215,-0.0,0.03954217336077337,0.01526652511394122,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_1_RISK_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,2021,,,,,,0,0,0,0.0,-0.0,0.0,-0.0,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_1_RISK_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,2022,,,,,,5,4,1,0.01028534644043877,0.010054204052663551,0.02570289689092764,0.005363346397825319,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_1_RISK_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,2023,,,,,,1,0,1,-0.001228544173983659,-0.0,0.0,0.001228544173983659,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_1_RISK_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,2024,,,,,,0,0,0,0.0,-0.0,0.0,-0.0,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_1_RISK_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,2025,,,,,,3,2,1,-0.011845886044028031,0.012840231181427963,0.014325325129118438,0.013330979991718506,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_1_RISK_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,2026,,,,,,1,1,0,-0.010350668071161806,0.010350668071161806,0.0,-0.0,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,2017,,,,,,0,0,0,0.0,-0.0,0.0,-0.0,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,2018,,,,,,4,0,0,-0.0031221617426222537,-0.0,0.0,-0.0,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,2019,,,,,,2,0,0,-0.0021485917818701017,-0.0,0.0,-0.0,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,2020,,,,,,2,0,0,0.0083391624348792,-0.0,0.0,-0.0,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,2021,,,,,,0,0,0,0.0,-0.0,0.0,-0.0,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,2022,,,,,,5,0,0,-0.021165678109581365,-0.0,0.0,-0.0,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,2023,,,,,,1,0,0,-0.010097160477275602,-0.0,0.0,-0.0,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,2024,,,,,,0,0,0,0.0,-0.0,0.0,-0.0,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,2025,,,,,,0,0,0,0.0,-0.0,0.0,-0.0,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,2026,,,,,,0,0,0,0.0,-0.0,0.0,-0.0,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,2017,,,,,,0,0,0,0.0,-0.0,0.0,-0.0,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,2018,,,,,,2,0,0,-0.006292487815976688,-0.0,0.0,-0.0,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,2019,,,,,,3,0,0,-0.0017896094478854208,-0.0,0.0,-0.0,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,2020,,,,,,1,0,0,0.006704108801635078,-0.0,0.0,-0.0,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,2021,,,,,,0,0,0,0.0,-0.0,0.0,-0.0,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,2022,,,,,,1,0,0,-0.011839364087603221,-0.0,0.0,-0.0,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,2023,,,,,,3,0,0,-0.014040266575581106,-0.0,0.0,-0.0,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,2024,,,,,,0,0,0,0.0,-0.0,0.0,-0.0,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,2025,,,,,,0,0,0,0.0,-0.0,0.0,-0.0,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,2026,,,,,,0,0,0,0.0,-0.0,0.0,-0.0,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,2017,,,,,,0,0,0,0.0,-0.0,0.0,-0.0,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,2018,,,,,,6,2,2,-0.0724095352926899,0.011957630516376994,0.0,0.047214557485369735,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,2019,,,,,,3,0,2,-0.03485822098888136,-0.0,0.0,0.029348074140063574,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,2020,,,,,,3,1,1,-0.009938737833564026,-0.0,0.04623794504966061,0.000140988652788554,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,2021,,,,,,0,0,0,0.0,-0.0,0.0,-0.0,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,2022,,,,,,8,4,2,-0.028411176867317423,0.008901833890614719,0.01704977966710819,0.025675014019977294,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,2023,,,,,,2,0,1,-0.012205388377885873,-0.0,0.0,0.005058469426568513,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,2024,,,,,,0,0,0,0.0,-0.0,0.0,-0.0,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,2025,,,,,,3,2,1,0.0008460560041485543,-0.0,0.020764088811980885,0.01991803280783233,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
