policy_id,switch_mode,window_id,cost_scenario,gross_cagr,net_cagr,cost_drag,terminal_wealth_per_100k,excess_vs_global,maximum_drawdown,ulcer_index,calmar,sortino,annualised_volatility,longest_underwater_days,turnover,trade_legs,average_global_weight,average_m2_weight,average_cash_weight,annual_strategy_changes,annual_rebalance_events,return_retention,promotion_status,return_gate,drawdown_gate,matched_risk_gate,regime_gate,exclude_2025_gate,double_cost_gate,family_gate,threshold_gate,hysteresis_gate,all_mandatory_gates,positive_regimes,positive_episodes,largest_positive_episode_share,eligible_for_selection
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,FULL_COMMON_HISTORY,BASE,0.12279025145563827,0.11659430939178739,0.006195942063850879,284263.3041867834,0.0005834770985320148,-0.24503327939915098,0.05278971226074617,0.4758305062793498,0.9987149066557295,0.15071133272779325,751,2.281776538194094,1025,0.7760869565217391,0.22391304347826088,0.0,2.005666907514451,11.717317196531791,1.0050295053228917,FAILS_ONE_OR_MORE_MANDATORY_GATES,True,False,False,False,True,False,False,True,True,False,1.0,8.0,0.5256796806943701,True
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,PRE_2020,BASE,0.07048526494375174,0.06433093217510866,0.006154332768643078,119324.08518372965,-0.016423135077892947,-0.14628390343414843,0.042524467102116326,0.4397676754918428,0.6548293591153728,0.13243487401790666,293,2.487019185252865,283,0.7760869565217391,0.22391304347826088,0.0,2.005666907514451,11.717317196531791,0.7966277658010779,FAILS_ONE_OR_MORE_MANDATORY_GATES,True,False,False,False,True,False,False,True,True,False,1.0,8.0,0.5256796806943701,True
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,POST_2020,BASE,0.1439491757955298,0.1378151250645554,0.006134050730974394,235409.11687269568,0.008139892123082415,-0.24503327939915098,0.05630650559138459,0.5624343166874863,1.1166315688203141,0.1572995959822314,751,2.196895939477643,742,0.7760869565217391,0.22391304347826088,0.0,2.005666907514451,11.717317196531791,1.0627713707424473,FAILS_ONE_OR_MORE_MANDATORY_GATES,True,False,False,False,True,False,False,True,True,False,1.0,8.0,0.5256796806943701,True
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,LATEST_FIVE_YEARS,BASE,0.1260992757879289,0.11982151259839058,0.006277763189538321,175483.0698725241,0.004656964385476803,-0.176620042588576,0.05497543693636156,0.6784140171311497,1.1450942486923932,0.1414603927961892,751,2.3396588319455596,565,0.7760869565217391,0.22391304347826088,0.0,2.005666907514451,11.717317196531791,1.040437482348015,FAILS_ONE_OR_MORE_MANDATORY_GATES,True,False,False,False,True,False,False,True,True,False,1.0,8.0,0.5256796806943701,True
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,LATEST_THREE_YEARS,BASE,0.21957040021916718,0.2137446714648461,0.00582572875432108,178831.81099464715,0.02692124784247074,-0.1766200425885759,0.034182110532920924,1.2101948812386454,2.1591659282997147,0.13041673682970703,163,1.9357279105970715,364,0.7760869565217391,0.22391304347826088,0.0,2.005666907514451,11.717317196531791,1.1440999598470396,FAILS_ONE_OR_MORE_MANDATORY_GATES,True,False,False,False,True,False,False,True,True,False,1.0,8.0,0.5256796806943701,True
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,FULL_COMMON_HISTORY,DOUBLE,0.12279025145563938,0.1103613086219637,0.012428942833675682,269581.88043121086,-0.0056495236712916785,-0.24525066609260682,0.055156774053002525,0.4499939200176981,0.9444456095703891,0.1507571146576665,757,2.281776538194094,1025,0.7760869565217391,0.22391304347826088,0.0,2.005666907514451,11.717317196531791,0.9513017572616783,FAILS_ONE_OR_MORE_MANDATORY_GATES,True,False,False,False,True,False,False,True,True,False,1.0,8.0,0.5256796806943701,True
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,PRE_2020,DOUBLE,0.07048526494375351,0.05817802809792494,0.012307236845828573,117379.68222454214,-0.022576039155076666,-0.14840275865224783,0.04393921803303136,0.3920279422450192,0.5916032702902095,0.13243042275285846,293,2.487019185252865,283,0.7760869565217391,0.22391304347826088,0.0,2.005666907514451,11.717317196531791,0.7204346490146907,FAILS_ONE_OR_MORE_MANDATORY_GATES,True,False,False,False,True,False,False,True,True,False,1.0,8.0,0.5256796806943701,True
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,POST_2020,DOUBLE,0.14394917579552957,0.1316266207187129,0.012322555076816677,227047.61401237638,0.0019513877772399102,-0.24525066609260682,0.058976087879746696,0.5367023984718173,1.0654435304747736,0.15736639700195088,757,2.196895939477643,742,0.7760869565217391,0.22391304347826088,0.0,2.005666907514451,11.717317196531791,1.0150482689174782,FAILS_ONE_OR_MORE_MANDATORY_GATES,True,False,False,False,True,False,False,True,True,False,1.0,8.0,0.5256796806943701,True
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,LATEST_FIVE_YEARS,DOUBLE,0.12609927578792912,0.11348734710622121,0.012611928681707907,170605.58742710907,-0.0016772011066925607,-0.17717200501683816,0.058361267790761444,0.6405489800458912,1.0838579400686368,0.14149424319070802,757,2.33965883194556,565,0.7760869565217391,0.22391304347826088,0.0,2.005666907514451,11.717317196531791,0.9854364808205405,FAILS_ONE_OR_MORE_MANDATORY_GATES,True,False,False,False,True,False,False,True,True,False,1.0,8.0,0.5256796806943701,True
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,LATEST_THREE_YEARS,DOUBLE,0.21957040021916852,0.20783823539692836,0.011732164822240154,176233.11015410977,0.021014811774553,-0.17717200501683816,0.03450249696396463,1.1730873361012972,2.0993302842923662,0.13042053218296942,163,1.9357279105970715,364,0.7760869565217391,0.22391304347826088,0.0,2.005666907514451,11.717317196531791,1.1124848874251982,FAILS_ONE_OR_MORE_MANDATORY_GATES,True,False,False,False,True,False,False,True,True,False,1.0,8.0,0.5256796806943701,True
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,FULL_COMMON_HISTORY,BASE,0.1222428501198467,0.11711261379145799,0.005130236328388715,285515.7509831434,0.0011017814982026142,-0.24503287963988363,0.05188056157853023,0.47794652686437167,1.0064326651754647,0.15003864799264702,749,1.8846251927152857,911,0.7978260869565217,0.20217391304347826,0.0,1.3722984104046243,10.345018786127167,1.0094972294950657,FAILS_ONE_OR_MORE_MANDATORY_GATES,True,False,False,False,False,False,False,True,True,False,2.0,11.0,0.641619423219814,True
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,PRE_2020,BASE,0.07077036402184045,0.0659044429482798,0.004865921073560653,119824.65968339819,-0.014849624304721809,-0.15336435413144922,0.04332084290625907,0.42972464704407665,0.6733095096131064,0.13068278893395457,293,2.023171487185568,231,0.7978260869565217,0.20217391304347826,0.0,1.3722984104046243,10.345018786127167,0.8161129858859233,FAILS_ONE_OR_MORE_MANDATORY_GATES,True,False,False,False,False,False,False,True,True,False,2.0,11.0,0.641619423219814,True
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,POST_2020,BASE,0.14302244260940933,0.13785105539165854,0.005171387217750789,235458.41656318845,0.008175822450185555,-0.24503287963988363,0.054932706086464375,0.5625818689893923,1.120005441560736,0.1571155481732767,749,1.8277542021295738,680,0.7978260869565217,0.20217391304347826,0.0,1.3722984104046243,10.345018786127167,1.0630484500758568,FAILS_ONE_OR_MORE_MANDATORY_GATES,True,False,False,False,False,False,False,True,True,False,2.0,11.0,0.641619423219814,True
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,LATEST_FIVE_YEARS,BASE,0.1265801316570101,0.12149095160745871,0.0050891800495513895,176786.9487590785,0.006326403394544933,-0.17661951912200657,0.05291819180482394,0.687868205119131,1.1627766352781015,0.14135828088769956,749,1.86446780328473,512,0.7978260869565217,0.20217391304347826,0.0,1.3722984104046243,10.345018786127167,1.0549336014660415,FAILS_ONE_OR_MORE_MANDATORY_GATES,True,False,False,False,False,False,False,True,True,False,2.0,11.0,0.641619423219814,True
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,LATEST_THREE_YEARS,BASE,0.21957040021916674,0.21374954252696354,0.005820857692203196,178833.96462963015,0.02692611890458818,-0.17661951912200657,0.034181827755490446,1.21022604743538,2.1592163594462277,0.1304167514210773,163,1.9357279105970715,364,0.7978260869565217,0.20217391304347826,0.0,1.3722984104046243,10.345018786127167,1.1441260329272935,FAILS_ONE_OR_MORE_MANDATORY_GATES,True,False,False,False,False,False,False,True,True,False,2.0,11.0,0.641619423219814,True
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,FULL_COMMON_HISTORY,DOUBLE,0.12224285011984715,0.11195355985644562,0.01028929026340153,273266.32994605793,-0.004057272436809756,-0.2452491791924173,0.05326592287280553,0.45648902974965405,0.9617362591759581,0.15006312806750347,754,1.8846251927152862,911,0.7978260869565217,0.20217391304347826,0.0,1.3722984104046243,10.345018786127167,0.9650267793394183,FAILS_ONE_OR_MORE_MANDATORY_GATES,True,False,False,False,False,False,False,True,True,False,2.0,11.0,0.641619423219814,True
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,PRE_2020,DOUBLE,0.07077036402183978,0.061037177953492616,0.009733186068347166,118280.64224292887,-0.01971688929950899,-0.1545153101883575,0.04414397365856172,0.3950234955946241,0.6230233659377207,0.13075909826067525,293,2.0231714871855684,231,0.7978260869565217,0.20217391304347826,0.0,1.3722984104046243,10.345018786127167,0.75584029423885,FAILS_ONE_OR_MORE_MANDATORY_GATES,True,False,False,False,False,False,False,True,True,False,2.0,11.0,0.641619423219814,True
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,POST_2020,DOUBLE,0.14302244260940933,0.1326384166078156,0.010384026001593716,228397.17643927626,0.002963183666342628,-0.2452491791924173,0.056504349552560985,0.5408312355808145,1.0773453175489731,0.15712746459179772,754,1.8277542021295738,680,0.7978260869565217,0.20217391304347826,0.0,1.3722984104046243,10.345018786127167,1.0228508065813926,FAILS_ONE_OR_MORE_MANDATORY_GATES,True,False,False,False,False,False,False,True,True,False,2.0,11.0,0.641619423219814,True
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,LATEST_FIVE_YEARS,DOUBLE,0.12658013165701054,0.11635836500830976,0.01022176664870078,172802.74676733182,0.0011938167953959855,-0.1771686352256724,0.05488750808738882,0.656766164395271,1.113308812368497,0.141345776768382,754,1.86446780328473,512,0.7978260869565217,0.20217391304347826,0.0,1.3722984104046243,10.345018786127167,1.0103661831172983,FAILS_ONE_OR_MORE_MANDATORY_GATES,True,False,False,False,False,False,False,True,True,False,2.0,11.0,0.641619423219814,True
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,LATEST_THREE_YEARS,DOUBLE,0.21957040021916807,0.2078694259258418,0.011700974293326283,176246.76673363434,0.021046002303466427,-0.17716863522567228,0.03450064727266791,1.173285698459345,2.099650027174708,0.13042054828576377,163,1.9357279105970717,364,0.7978260869565217,0.20217391304347826,0.0,1.3722984104046243,10.345018786127167,1.1126518393432643,FAILS_ONE_OR_MORE_MANDATORY_GATES,True,False,False,False,False,False,False,True,True,False,2.0,11.0,0.641619423219814,True
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,FULL_COMMON_HISTORY,BASE,0.08704522008875282,0.08031004112104712,0.006735178967705702,207878.4273636328,-0.03570079117220826,-0.1687668671790422,0.0616727764885476,0.47586379046692506,0.8691722667214224,0.12159803650539039,763,2.5163753143288528,1027,0.6554347826086957,0.1967391304347826,0.14782608695652175,4.328018063583815,11.928440028901734,0.6922632958794501,FAILS_ONE_OR_MORE_MANDATORY_GATES,False,True,False,False,False,False,False,False,False,False,2.0,12.0,0.3035211170042896,True
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,PRE_2020,BASE,0.03331159443124143,0.02679763721213746,0.006513957219103972,107781.70197193309,-0.053956430040864145,-0.146301328855712,0.05415373661366208,0.1831674217981049,0.28362007051925364,0.11970287581083734,334,2.732744195882765,283,0.6554347826086957,0.1967391304347826,0.14782608695652175,4.328018063583815,11.928440028901734,0.33184256996221323,FAILS_ONE_OR_MORE_MANDATORY_GATES,False,True,False,False,False,False,False,False,False,False,2.0,12.0,0.3035211170042896,True
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,POST_2020,BASE,0.10890192772489948,0.10214774925425618,0.006754178470643302,190590.45055030606,-0.027527483687216803,-0.16876686717904232,0.06438175277895822,0.6052594976826174,1.1155375781336976,0.12229758516885109,763,2.4270306956396244,744,0.6554347826086957,0.1967391304347826,0.14782608695652175,4.328018063583815,11.928440028901734,0.7877198053722338,FAILS_ONE_OR_MORE_MANDATORY_GATES,False,True,False,False,False,False,False,False,False,False,2.0,12.0,0.3035211170042896,True
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LATEST_FIVE_YEARS,BASE,0.10651800834669278,0.09948347977686378,0.007034528569829002,160206.11843398496,-0.015681068436049994,-0.14172640052825025,0.06292160878237871,0.7019403541334827,1.1624086788619021,0.11819392316550466,763,2.593578156569383,567,0.6554347826086957,0.1967391304347826,0.14782608695652175,4.328018063583815,11.928440028901734,0.8638377115233487,FAILS_ONE_OR_MORE_MANDATORY_GATES,False,True,False,False,False,False,False,False,False,False,2.0,12.0,0.3035211170042896,True
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LATEST_THREE_YEARS,BASE,0.19714724430926522,0.19013508156838044,0.007012162740884786,168595.18686625533,0.0033116579460050755,-0.12702238049842052,0.034115372689530604,1.4968628427708037,2.2179927365229246,0.11741712438554669,212,2.3364908578593053,364,0.6554347826086957,0.1967391304347826,0.14782608695652175,4.328018063583815,11.928440028901734,1.0177261388416632,FAILS_ONE_OR_MORE_MANDATORY_GATES,False,True,False,False,False,False,False,False,False,False,2.0,12.0,0.3035211170042896,True
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,FULL_COMMON_HISTORY,DOUBLE,0.08704522008875393,0.07352313959235945,0.013522080496394473,195830.964437322,-0.04248769270089592,-0.16978025512226935,0.06512558580577825,0.43304882266439554,0.795771160296444,0.12156152158766055,798,2.5163753143288523,1027,0.6554347826086957,0.1967391304347826,0.14782608695652175,4.328018063583815,11.928440028901734,0.6337609871335604,FAILS_ONE_OR_MORE_MANDATORY_GATES,False,True,False,False,False,False,False,False,False,False,2.0,12.0,0.3035211170042896,True
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,PRE_2020,DOUBLE,0.03331159443124365,0.0202874223795928,0.01302417205165085,105856.4525594182,-0.060466644873408804,-0.1484385225349466,0.05663575826953854,0.13667221980612593,0.21472148805191213,0.11971340787186188,482,2.732744195882765,283,0.6554347826086957,0.1967391304347826,0.14782608695652175,4.328018063583815,11.928440028901734,0.25122477504485974,FAILS_ONE_OR_MORE_MANDATORY_GATES,False,True,False,False,False,False,False,False,False,False,2.0,12.0,0.3035211170042896,True
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,POST_2020,DOUBLE,0.10890192772490015,0.0953166297765431,0.013585297948357056,182892.527402334,-0.03435860316492989,-0.16978025512226946,0.06816663050305613,0.5614117478378129,1.0410225530271981,0.12224876404856298,798,2.4270306956396244,744,0.6554347826086957,0.1967391304347826,0.14782608695652175,4.328018063583815,11.928440028901734,0.7350411301714249,FAILS_ONE_OR_MORE_MANDATORY_GATES,False,True,False,False,False,False,False,False,False,False,2.0,12.0,0.3035211170042896,True
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LATEST_FIVE_YEARS,DOUBLE,0.10651800834669367,0.09236627497196048,0.014151733374733189,155118.4863082599,-0.022798273240953293,-0.1492707970110514,0.06743049036532231,0.6187832906467436,1.0787195006935053,0.11819723695363836,798,2.593578156569383,567,0.6554347826086957,0.1967391304347826,0.14782608695652175,4.328018063583815,11.928440028901734,0.8020374013120398,FAILS_ONE_OR_MORE_MANDATORY_GATES,False,True,False,False,False,False,False,False,False,False,2.0,12.0,0.3035211170042896,True
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LATEST_THREE_YEARS,DOUBLE,0.1971472443092659,0.1830104651293365,0.014136779179929393,165584.70351568685,-0.003812958493038865,-0.12835080223913597,0.03489704267453345,1.4258614822551847,2.1345982111505744,0.1173712807162087,216,2.3364908578593058,364,0.6554347826086957,0.1967391304347826,0.14782608695652175,4.328018063583815,11.928440028901734,0.9795905758544177,FAILS_ONE_OR_MORE_MANDATORY_GATES,False,True,False,False,False,False,False,False,False,False,2.0,12.0,0.3035211170042896,True
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,FULL_COMMON_HISTORY,BASE,0.07993131255978114,0.07392510023507937,0.006006212324701776,196526.688937648,-0.042085732058176006,-0.1687704707594745,0.060528981853551905,0.4380215324541858,0.8068058509876554,0.11820926691144812,758,2.2601492867331823,923,0.6434782608695652,0.17608695652173914,0.18043478260869567,3.4835267341040463,11.61175578034682,0.6372258415335688,FAILS_ONE_OR_MORE_MANDATORY_GATES,False,True,False,False,False,False,False,False,True,False,2.0,12.0,0.26096230428530065,True
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,PRE_2020,BASE,0.021510816882769568,0.015842265549133483,0.005668551333636085,104554.77101832736,-0.06491180170386812,-0.154235938900547,0.05920180478829708,0.10271448834858618,0.16723200286673937,0.11646982796390383,718,2.4829303340677873,234,0.6434782608695652,0.17608695652173914,0.18043478260869567,3.4835267341040463,11.61175578034682,0.1961791658059753,FAILS_ONE_OR_MORE_MANDATORY_GATES,False,True,False,False,False,False,False,False,True,False,2.0,12.0,0.26096230428530065,True
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,POST_2020,BASE,0.10395476398636472,0.09787560975407517,0.006079154232289552,185744.68635437096,-0.03179962318739782,-0.1687704707594745,0.0610493893979901,0.5799332626947751,1.0832440167462858,0.11885107949913627,758,2.167747166117528,689,0.6434782608695652,0.17608695652173914,0.18043478260869567,3.4835267341040463,11.61175578034682,0.7547748905779864,FAILS_ONE_OR_MORE_MANDATORY_GATES,False,True,False,False,False,False,False,False,True,False,2.0,12.0,0.26096230428530065,True
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,LATEST_FIVE_YEARS,BASE,0.10301242151166834,0.09684846045356688,0.006163961058101464,158307.21087120098,-0.0183160877593469,-0.12702712726782484,0.057290040197938076,0.7624234487281677,1.1407468757647339,0.11557383921073971,758,2.249504752590904,520,0.6434782608695652,0.17608695652173914,0.18043478260869567,3.4835267341040463,11.61175578034682,0.8409572386331555,FAILS_ONE_OR_MORE_MANDATORY_GATES,False,True,False,False,False,False,False,False,True,False,2.0,12.0,0.26096230428530065,True
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,LATEST_THREE_YEARS,BASE,0.18614216096753822,0.17924425160247037,0.006897909365067845,164007.88412463976,-0.0075791720199049895,-0.12702712726782484,0.0349356126660127,1.4110706544166003,2.0899279571333884,0.11653838972015036,220,2.2946895701276473,364,0.6434782608695652,0.17608695652173914,0.18043478260869567,3.4835267341040463,11.61175578034682,0.9594313610523234,FAILS_ONE_OR_MORE_MANDATORY_GATES,False,True,False,False,False,False,False,False,True,False,2.0,12.0,0.26096230428530065,True
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,FULL_COMMON_HISTORY,DOUBLE,0.07993131255978114,0.06787421759379075,0.01205709496599039,186283.94714299592,-0.04813661469946462,-0.16978708406603515,0.0637035711548833,0.39976078255394554,0.7407438034021128,0.11816901279129022,763,2.2601492867331823,923,0.6434782608695652,0.17608695652173914,0.18043478260869567,3.4835267341040463,11.61175578034682,0.5850679307447466,FAILS_ONE_OR_MORE_MANDATORY_GATES,False,True,False,False,False,False,False,False,True,False,2.0,12.0,0.26096230428530065,True
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,PRE_2020,DOUBLE,0.021510816882769568,0.010176616748847511,0.011334200133922057,102910.76573047785,-0.0705774505041541,-0.15869297471293986,0.06357288767516328,0.06412770803027683,0.10737201300858851,0.11654879085467654,718,2.4829303340677873,234,0.6434782608695652,0.17608695652173914,0.18043478260869567,3.4835267341040463,11.61175578034682,0.12601986618165353,FAILS_ONE_OR_MORE_MANDATORY_GATES,False,True,False,False,False,False,False,False,True,False,2.0,12.0,0.26096230428530065,True
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,POST_2020,DOUBLE,0.1039547639863645,0.09173002158927956,0.012224742397084931,178957.6538124279,-0.03794521135219342,-0.16978708406603504,0.06374096299234286,0.5402650154095534,1.0153902723048582,0.11877029751156637,763,2.167747166117528,689,0.6434782608695652,0.17608695652173914,0.18043478260869567,3.4835267341040463,11.61175578034682,0.7073827400077282,FAILS_ONE_OR_MORE_MANDATORY_GATES,False,True,False,False,False,False,False,False,True,False,2.0,12.0,0.26096230428530065,True
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,LATEST_FIVE_YEARS,DOUBLE,0.10301242151166834,0.09061256891728897,0.012399852594379368,153884.9167431319,-0.024551979295624804,-0.1292110232185999,0.060409987372225867,0.7012758405603688,1.0674751926783865,0.11554734443272933,763,2.2495047525909047,520,0.6434782608695652,0.17608695652173914,0.18043478260869567,3.4835267341040463,11.61175578034682,0.7868095722458476,FAILS_ONE_OR_MORE_MANDATORY_GATES,False,True,False,False,False,False,False,False,True,False,2.0,12.0,0.26096230428530065,True
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,LATEST_THREE_YEARS,DOUBLE,0.18614216096753866,0.17224755533558178,0.01389460563195688,161105.1787330676,-0.01457586828679358,-0.12835868156635966,0.03573834730091545,1.3419236878538066,2.0098533336359545,0.11648245498396465,220,2.2946895701276473,364,0.6434782608695652,0.17608695652173914,0.18043478260869567,3.4835267341040463,11.61175578034682,0.9219805097017403,FAILS_ONE_OR_MORE_MANDATORY_GATES,False,True,False,False,False,False,False,False,True,False,2.0,12.0,0.26096230428530065,True
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,FULL_COMMON_HISTORY,BASE,0.0747179806385041,0.06751142002754729,0.007206560610956814,185685.27441499828,-0.048499412265708086,-0.1475839711241138,0.06833962011782331,0.4574441215623081,0.7527779695818138,0.11593002381476562,798,2.738432795761084,1014,0.6153478260869565,0.18769565217391304,0.19695652173913036,4.222456647398844,11.822878612716762,0.5819406575490301,FAILS_ONE_OR_MORE_MANDATORY_GATES,False,True,False,False,False,False,False,False,False,False,2.0,12.0,0.29160699546579694,True
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,PRE_2020,BASE,0.020842746045131255,0.01370397295034187,0.007138773094789386,103932.31988010209,-0.06705009430265974,-0.14695859395894617,0.061490809035517034,0.09325057202282544,0.14333679321905832,0.11769112464657935,718,3.066495509041714,283,0.6153478260869565,0.18769565217391304,0.19695652173913036,4.222456647398844,11.822878612716762,0.1697000958157002,FAILS_ONE_OR_MORE_MANDATORY_GATES,False,True,False,False,False,False,False,False,False,False,2.0,12.0,0.29160699546579694,True
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,POST_2020,BASE,0.09665590226951415,0.08950163177850867,0.007154270491005477,176549.28059918684,-0.04017360116296431,-0.1475839711241137,0.070840295604806,0.6064454770853163,1.0263242897565164,0.11518676920380617,798,2.601632791690825,731,0.6153478260869565,0.18769565217391304,0.19695652173913036,4.222456647398844,11.822878612716762,0.6901983497411871,FAILS_ONE_OR_MORE_MANDATORY_GATES,False,True,False,False,False,False,False,False,False,False,2.0,12.0,0.29160699546579694,True
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LATEST_FIVE_YEARS,BASE,0.09972621342815358,0.09223477512050238,0.007491438307651199,155025.71533762716,-0.0229297730924114,-0.14758397112411392,0.06715503519166738,0.6249647195286239,1.1116084818741871,0.11309282487194962,798,2.767036341697654,563,0.6153478260869565,0.18769565217391304,0.19695652173913036,4.222456647398844,11.822878612716762,0.8008955581537183,FAILS_ONE_OR_MORE_MANDATORY_GATES,False,True,False,False,False,False,False,False,False,False,2.0,12.0,0.29160699546579694,True
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LATEST_THREE_YEARS,BASE,0.18971453288653728,0.18226501331649891,0.007449519570038365,165271.8027271795,-0.004558410305876448,-0.11019863205063074,0.03500261802291254,1.6539680205173264,2.1651927136455127,0.11504811458766986,220,2.484837592097382,360,0.6153478260869565,0.18769565217391304,0.19695652173913036,4.222456647398844,11.822878612716762,0.9756004347983135,FAILS_ONE_OR_MORE_MANDATORY_GATES,False,True,False,False,False,False,False,False,False,False,2.0,12.0,0.29160699546579694,True
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,FULL_COMMON_HISTORY,DOUBLE,0.07471798063850432,0.06024523640336099,0.014472744235143331,174051.66550404872,-0.05576559588989438,-0.15602593541118226,0.07327331205830763,0.3861232188391883,0.6721186930055952,0.11588415455566053,810,2.738432795761084,1014,0.6153478260869565,0.18769565217391304,0.19695652173913036,4.222456647398844,11.822878612716762,0.5193069923942225,FAILS_ONE_OR_MORE_MANDATORY_GATES,False,True,False,False,False,False,False,False,False,False,2.0,12.0,0.29160699546579694,True
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,PRE_2020,DOUBLE,0.02084274604513192,0.0065730032545778805,0.01426974279055404,101873.8597895889,-0.07418106399842372,-0.1534930764324861,0.06783020690735918,0.042822799616431,0.06879055607034183,0.11772294562977066,718,3.0664955090417148,283,0.6153478260869565,0.18769565217391304,0.19695652173913036,4.222456647398844,11.822878612716762,0.08139532135248041,FAILS_ONE_OR_MORE_MANDATORY_GATES,False,True,False,False,False,False,False,False,False,False,2.0,12.0,0.29160699546579694,True
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,POST_2020,DOUBLE,0.09665590226951415,0.08225711179812589,0.014398790471388256,168908.86316381855,-0.04741812114334709,-0.15602593541118226,0.07525091208827034,0.5272015295492379,0.943732838178505,0.11511571655146267,810,2.601632791690825,731,0.6153478260869565,0.18769565217391304,0.19695652173913036,4.222456647398844,11.822878612716762,0.6343317064658864,FAILS_ONE_OR_MORE_MANDATORY_GATES,False,True,False,False,False,False,False,False,False,False,2.0,12.0,0.29160699546579694,True
