policy_id,switch_mode,excluded_period,net_cagr,excess_vs_global,maximum_drawdown,ulcer_index,turnover,status
M2_TOP7_CASH0_50_CASH50,STATIC_MONTHLY,LEAVE_2017_OUT,0.08861231225627186,-0.03225356484745512,-0.12161642500933056,,,STATIC_M2_ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
M2_TOP7_CASH0_50_CASH50,STATIC_MONTHLY,LEAVE_2018_OUT,0.0974586988958086,-0.037937386360382686,-0.12161642500933034,,,STATIC_M2_ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
M2_TOP7_CASH0_50_CASH50,STATIC_MONTHLY,LEAVE_2019_OUT,0.08185840346553208,-0.021141823276346505,-0.16554914361691442,,,STATIC_M2_ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
M2_TOP7_CASH0_50_CASH50,STATIC_MONTHLY,LEAVE_2020_OUT,0.07348189337067801,-0.04155623922274554,-0.1151677972361882,,,STATIC_M2_ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
M2_TOP7_CASH0_50_CASH50,STATIC_MONTHLY,LEAVE_2021_OUT,0.07997392314840157,-0.022385734711674043,-0.12161642500932979,,,STATIC_M2_ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
M2_TOP7_CASH0_50_CASH50,STATIC_MONTHLY,LEAVE_2022_OUT,0.1029558279317937,-0.03872517972234535,-0.12161642500932979,,,STATIC_M2_ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
M2_TOP7_CASH0_50_CASH50,STATIC_MONTHLY,LEAVE_2023_OUT,0.08016557657263035,-0.0286198844814487,-0.12161642500932979,,,STATIC_M2_ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
M2_TOP7_CASH0_50_CASH50,STATIC_MONTHLY,LEAVE_2024_OUT,0.08574630013565998,-0.019355621079486296,-0.12161642500932979,,,STATIC_M2_ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
M2_TOP7_CASH0_50_CASH50,STATIC_MONTHLY,LEAVE_2025_OUT,0.06340253677693597,-0.051118594386169836,-0.12161642500932979,,,STATIC_M2_ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
M2_TOP7_CASH0_50_CASH50,STATIC_MONTHLY,LEAVE_2026_OUT,0.07898102256811557,-0.03219986986416168,-0.12161642500932979,,,STATIC_M2_ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
M2_TOP7_CASH0_75_CASH25,STATIC_MONTHLY,EXCLUDE_2025,0.0845393719812002,-0.0299817591819056,-0.17951615330305282,,,STATIC_M2_ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
M2_TOP7_CASH0_75_CASH25,STATIC_MONTHLY,EXCLUDE_2020,0.09786072800517287,-0.017177404588250678,-0.17044333438520842,,,STATIC_M2_ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
M2_TOP7_CASH0_75_CASH25,STATIC_MONTHLY,EXCLUDE_2020_AND_2025,0.0636544031908195,-0.04993830417832901,-0.17044333438520842,,,STATIC_M2_ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
M2_TOP7_CASH0_75_CASH25,STATIC_MONTHLY,LEAVE_2017_OUT,0.12060716125037363,-0.0002587158533533529,-0.17951615330305304,,,STATIC_M2_ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
M2_TOP7_CASH0_75_CASH25,STATIC_MONTHLY,LEAVE_2018_OUT,0.13463372127986384,-0.0007623639763274515,-0.17951615330305326,,,STATIC_M2_ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
M2_TOP7_CASH0_75_CASH25,STATIC_MONTHLY,LEAVE_2019_OUT,0.11042348258643586,0.007423255844557275,-0.24209765451011245,,,STATIC_M2_ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
M2_TOP7_CASH0_75_CASH25,STATIC_MONTHLY,LEAVE_2020_OUT,0.09786072800517287,-0.017177404588250678,-0.17044333438520842,,,STATIC_M2_ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
M2_TOP7_CASH0_75_CASH25,STATIC_MONTHLY,LEAVE_2021_OUT,0.10694221825752348,0.004582560397447866,-0.17951615330305282,,,STATIC_M2_ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
M2_TOP7_CASH0_75_CASH25,STATIC_MONTHLY,LEAVE_2022_OUT,0.14368196035028746,0.002000952696148417,-0.17951615330305282,,,STATIC_M2_ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
M2_TOP7_CASH0_75_CASH25,STATIC_MONTHLY,LEAVE_2023_OUT,0.11033652011746597,0.0015510590633869281,-0.17951615330305282,,,STATIC_M2_ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
M2_TOP7_CASH0_75_CASH25,STATIC_MONTHLY,LEAVE_2024_OUT,0.11922111772183364,0.01411919650668736,-0.17951615330305282,,,STATIC_M2_ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
M2_TOP7_CASH0_75_CASH25,STATIC_MONTHLY,LEAVE_2025_OUT,0.0845393719812002,-0.0299817591819056,-0.17951615330305282,,,STATIC_M2_ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
M2_TOP7_CASH0_75_CASH25,STATIC_MONTHLY,LEAVE_2026_OUT,0.10778340039613465,-0.003397492036142591,-0.17951615330305282,,,STATIC_M2_ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
M2_TOP7_CASH0_100,STATIC_MONTHLY,EXCLUDE_2025,0.1042401318411259,-0.0102809993219799,-0.2353083356537512,,,STATIC_M2_ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
M2_TOP7_CASH0_100,STATIC_MONTHLY,EXCLUDE_2020,0.12109430313633385,0.0060561705429103,-0.22335553364971428,,,STATIC_M2_ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
M2_TOP7_CASH0_100,STATIC_MONTHLY,EXCLUDE_2020_AND_2025,0.07584090990061232,-0.037751797468536186,-0.22335553364971428,,,STATIC_M2_ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
M2_TOP7_CASH0_100,STATIC_MONTHLY,LEAVE_2017_OUT,0.1511901237751745,0.030324246671447508,-0.23530833565375175,,,STATIC_M2_ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
M2_TOP7_CASH0_100,STATIC_MONTHLY,LEAVE_2018_OUT,0.17109190252913398,0.03569581727294269,-0.2353083356537511,,,STATIC_M2_ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
M2_TOP7_CASH0_100,STATIC_MONTHLY,LEAVE_2019_OUT,0.13785769614792498,0.03485746940604639,-0.31414822569086065,,,STATIC_M2_ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
M2_TOP7_CASH0_100,STATIC_MONTHLY,LEAVE_2020_OUT,0.12109430313633385,0.0060561705429103,-0.22335553364971428,,,STATIC_M2_ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
M2_TOP7_CASH0_100,STATIC_MONTHLY,LEAVE_2021_OUT,0.13255789757747083,0.030198239717395214,-0.2353083356537512,,,STATIC_M2_ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
M2_TOP7_CASH0_100,STATIC_MONTHLY,LEAVE_2022_OUT,0.1839627538223214,0.042281746168182366,-0.2353083356537512,,,STATIC_M2_ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
M2_TOP7_CASH0_100,STATIC_MONTHLY,LEAVE_2023_OUT,0.13960111788106588,0.030815656826986837,-0.2353083356537512,,,STATIC_M2_ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
M2_TOP7_CASH0_100,STATIC_MONTHLY,LEAVE_2024_OUT,0.15161253198865698,0.04651061077351071,-0.2353083356537512,,,STATIC_M2_ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
M2_TOP7_CASH0_100,STATIC_MONTHLY,LEAVE_2025_OUT,0.1042401318411259,-0.0102809993219799,-0.2353083356537512,,,STATIC_M2_ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
M2_TOP7_CASH0_100,STATIC_MONTHLY,LEAVE_2026_OUT,0.1355255369367543,0.024344644504477042,-0.2353083356537512,,,STATIC_M2_ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
