strategy_id,window_id,cost_scenario,global_weight,m2_weight,cash_weight,net_cagr,terminal_wealth_per_100k,maximum_drawdown,ulcer_index,longest_underwater_days,annualised_volatility,turnover,cost_drag,pareto_efficient
M2_TOP7_CASH0_75_CASH25,FULL_COMMON_HISTORY,BASE,0.0,0.75,0.25,0.10461144001433209,256643.8011816487,-0.17951615330305348,0.0595162750687192,816,0.13842206749177782,4.182444187261814,0.010430205987836727,True
M2_TOP7_CASH0_75_CASH25,PRE_2020,BASE,0.0,0.75,0.25,0.030091321908225055,108764.30429573609,-0.1041453211415263,0.03465529481798326,302,0.09940022496158595,2.618753353234719,0.006328065926494819,False
M2_TOP7_CASH0_75_CASH25,POST_2020,BASE,0.0,0.75,0.25,0.13701379128053937,234311.88919237722,-0.17951615330305337,0.06667158442017752,816,0.15079346586251732,4.855841109549111,0.01218019430959938,False
M2_TOP7_CASH0_75_CASH25,LATEST_FIVE_YEARS,BASE,0.0,0.75,0.25,0.11253974716203019,169885.31830311075,-0.17044333438520787,0.07322275130577519,816,0.14741524009035348,5.219280863590485,0.012729241404124458,False
M2_TOP7_CASH0_75_CASH25,LATEST_THREE_YEARS,BASE,0.0,0.75,0.25,0.22972124105721492,185988.90049608168,-0.1255979679899214,0.03644937926525316,185,0.15234511511397,5.618261079306235,0.0150896887523706,False
M2_TOP7_CASH0_75_CASH25,FULL_COMMON_HISTORY,DOUBLE,0.0,0.75,0.25,0.0941760134542895,234573.60137968775,-0.1811904020666144,0.06434097548958753,857,0.13847768684624984,4.182444187261814,0.0208656325478791,False
M2_TOP7_CASH0_75_CASH25,PRE_2020,DOUBLE,0.0,0.75,0.25,0.023772544851679234,106884.30601375281,-0.10531996471830962,0.03582254908189647,322,0.09933254630809167,2.618753353234719,0.012646842983041084,False
M2_TOP7_CASH0_75_CASH25,POST_2020,DOUBLE,0.0,0.75,0.25,0.12482655515210817,218151.96058950335,-0.18119040206661452,0.07239759287781557,857,0.15089088664247355,4.855841109549111,0.02436743043803058,False
M2_TOP7_CASH0_75_CASH25,LATEST_FIVE_YEARS,DOUBLE,0.0,0.75,0.25,0.09980375810742137,160438.15922944734,-0.1758927210285527,0.07988567416946235,857,0.147560356416312,5.219280863590484,0.025465230458734833,False
M2_TOP7_CASH0_75_CASH25,LATEST_THREE_YEARS,DOUBLE,0.0,0.75,0.25,0.21462844314242568,179222.83468525027,-0.12695414002583572,0.03768469847246072,197,0.15250330862982878,5.618261079306235,0.030182486667158726,False
M2_TOP7_CASH0_100,FULL_COMMON_HISTORY,BASE,0.0,1.0,0.0,0.13137626091488874,321979.4695780882,-0.23530833565375164,0.08198040131578595,857,0.18492591288255242,5.523060844665003,0.013429591378062433,True
M2_TOP7_CASH0_100,PRE_2020,BASE,0.0,1.0,0.0,0.037574874403018876,111018.36987394547,-0.13907768087106398,0.04713622853700552,315,0.1328011957621808,3.3897873969622623,0.007349605102747514,False
M2_TOP7_CASH0_100,POST_2020,BASE,0.0,1.0,0.0,0.17253260663811254,287330.66099785554,-0.23530833565375164,0.09195614575797048,857,0.2014572508937976,6.441519639424016,0.01610967069582947,False
