review_date,signal_id,signal_column,breadth,frequency,cash_architecture,eligible_family_count,selected_family_count_before_cash,selected_risky_family_count,selected_families_rank_order,selected_scores,target_weights_json,target_risky_weight,target_cash_weight,warning,defensive,episode_id
2019-02-28,M2_BASE,M2_INTERMEDIATE_5H,7,MONTHLY,CASH_1_INDIVIDUAL_ABOVE_CASH_252,10,7,3,GLOBAL_GOLD_MINERS;GLOBAL_INFRASTRUCTURE;GLOBAL_BIOTECHNOLOGY;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_TRANSPORTATION;GLOBAL_AGRIBUSINESS;GLOBAL_BATTERY_EV,0.773939393939;0.763181818182;0.713333333333;0.69303030303;0.471060606061;0.459242424242;0.446212121212,"{""GLOBAL_BIOTECHNOLOGY"": 0.14285714285714285, ""GLOBAL_GOLD_MINERS"": 0.14285714285714285, ""GLOBAL_INFRASTRUCTURE"": 0.14285714285714285}",0.42857142857142855,0.5714285714285714,E2 DEVELOPMENTAL; HISTORICAL UK RETAIL/SIPP ELIGIBILITY IS NOT FULLY RECONSTRUCTED,True,1
2019-04-30,M2_BASE,M2_INTERMEDIATE_5H,7,MONTHLY,CASH_1_INDIVIDUAL_ABOVE_CASH_252,11,7,6,GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_TRANSPORTATION;GLOBAL_SEMICONDUCTORS;GLOBAL_INFRASTRUCTURE;GLOBAL_WATER;GLOBAL_AGRIBUSINESS;EUROPE_BANKS,0.936713286713;0.82027972028;0.808041958042;0.622027972028;0.523776223776;0.43951048951;0.4,"{""GLOBAL_AGRIBUSINESS"": 0.14285714285714285, ""GLOBAL_INFRASTRUCTURE"": 0.14285714285714285, ""GLOBAL_ROBOTICS_AUTOMATION"": 0.14285714285714285, ""GLOBAL_SEMICONDUCTORS"": 0.14285714285714285, ""GLOBAL_TRANSPORTATION"": 0.14285714285714285, ""GLOBAL_WATER"": 0.14285714285714285}",0.8571428571428571,0.1428571428571429,E2 DEVELOPMENTAL; HISTORICAL UK RETAIL/SIPP ELIGIBILITY IS NOT FULLY RECONSTRUCTED,True,2
2019-05-31,M2_BASE,M2_INTERMEDIATE_5H,7,MONTHLY,CASH_1_INDIVIDUAL_ABOVE_CASH_252,9,7,2,GLOBAL_INFRASTRUCTURE;GLOBAL_GOLD_MINERS;GLOBAL_TRANSPORTATION;GLOBAL_AGRIBUSINESS;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_BIOTECHNOLOGY;GLOBAL_BATTERY_EV,0.943939393939;0.855050505051;0.679292929293;0.626767676768;0.508585858586;0.398484848485;0.278787878788,"{""GLOBAL_GOLD_MINERS"": 0.14285714285714285, ""GLOBAL_INFRASTRUCTURE"": 0.14285714285714285}",0.2857142857142857,0.7142857142857143,E2 DEVELOPMENTAL; HISTORICAL UK RETAIL/SIPP ELIGIBILITY IS NOT FULLY RECONSTRUCTED,True,2
2019-06-28,M2_BASE,M2_INTERMEDIATE_5H,7,MONTHLY,CASH_1_INDIVIDUAL_ABOVE_CASH_252,10,7,6,GLOBAL_GOLD_MINERS;GLOBAL_WATER;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_TRANSPORTATION;GLOBAL_INFRASTRUCTURE;GLOBAL_AGRIBUSINESS;GLOBAL_BIOTECHNOLOGY,0.945454545455;0.73196969697;0.7075;0.665227272727;0.658409090909;0.632424242424;0.46553030303,"{""GLOBAL_AGRIBUSINESS"": 0.14285714285714285, ""GLOBAL_BIOTECHNOLOGY"": 0.14285714285714285, ""GLOBAL_GOLD_MINERS"": 0.14285714285714285, ""GLOBAL_INFRASTRUCTURE"": 0.14285714285714285, ""GLOBAL_ROBOTICS_AUTOMATION"": 0.14285714285714285, ""GLOBAL_WATER"": 0.14285714285714285}",0.8571428571428571,0.1428571428571429,E2 DEVELOPMENTAL; HISTORICAL UK RETAIL/SIPP ELIGIBILITY IS NOT FULLY RECONSTRUCTED,True,2
2019-08-30,M2_BASE,M2_INTERMEDIATE_5H,7,MONTHLY,CASH_1_INDIVIDUAL_ABOVE_CASH_252,10,7,4,GLOBAL_GOLD_MINERS;GLOBAL_SEMICONDUCTORS;GLOBAL_INFRASTRUCTURE;GLOBAL_TRANSPORTATION;GLOBAL_AGRIBUSINESS;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_BIOTECHNOLOGY,1;0.893333333333;0.7425;0.661666666667;0.565;0.55;0.364166666667,"{""GLOBAL_AGRIBUSINESS"": 0.14285714285714285, ""GLOBAL_GOLD_MINERS"": 0.14285714285714285, ""GLOBAL_INFRASTRUCTURE"": 0.14285714285714285, ""GLOBAL_SEMICONDUCTORS"": 0.14285714285714285}",0.5714285714285714,0.4285714285714286,E2 DEVELOPMENTAL; HISTORICAL UK RETAIL/SIPP ELIGIBILITY IS NOT FULLY RECONSTRUCTED,True,3
2019-10-31,M2_BASE,M2_INTERMEDIATE_5H,7,MONTHLY,CASH_1_INDIVIDUAL_ABOVE_CASH_252,11,7,5,GLOBAL_SEMICONDUCTORS;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_WATER;GLOBAL_GOLD_MINERS;EUROPE_BANKS;GLOBAL_INFRASTRUCTURE;GLOBAL_BATTERY_EV,0.897202797203;0.721328671329;0.654195804196;0.576923076923;0.563286713287;0.549300699301;0.503496503497,"{""GLOBAL_GOLD_MINERS"": 0.14285714285714285, ""GLOBAL_INFRASTRUCTURE"": 0.14285714285714285, ""GLOBAL_ROBOTICS_AUTOMATION"": 0.14285714285714285, ""GLOBAL_SEMICONDUCTORS"": 0.14285714285714285, ""GLOBAL_WATER"": 0.14285714285714285}",0.7142857142857142,0.2857142857142858,E2 DEVELOPMENTAL; HISTORICAL UK RETAIL/SIPP ELIGIBILITY IS NOT FULLY RECONSTRUCTED,True,4
2019-11-29,M2_BASE,M2_INTERMEDIATE_5H,7,MONTHLY,CASH_1_INDIVIDUAL_ABOVE_CASH_252,11,7,6,GLOBAL_BIOTECHNOLOGY;GLOBAL_SEMICONDUCTORS;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_TRANSPORTATION;EUROPE_BANKS;GLOBAL_BATTERY_EV;GLOBAL_WATER,0.802447552448;0.78951048951;0.698251748252;0.603146853147;0.520979020979;0.51993006993;0.511888111888,"{""GLOBAL_BATTERY_EV"": 0.14285714285714285, ""GLOBAL_BIOTECHNOLOGY"": 0.14285714285714285, ""GLOBAL_ROBOTICS_AUTOMATION"": 0.14285714285714285, ""GLOBAL_SEMICONDUCTORS"": 0.14285714285714285, ""GLOBAL_TRANSPORTATION"": 0.14285714285714285, ""GLOBAL_WATER"": 0.14285714285714285}",0.8571428571428571,0.1428571428571429,E2 DEVELOPMENTAL; HISTORICAL UK RETAIL/SIPP ELIGIBILITY IS NOT FULLY RECONSTRUCTED,True,4
2020-02-28,M2_BASE,M2_INTERMEDIATE_5H,7,MONTHLY,CASH_1_INDIVIDUAL_ABOVE_CASH_252,13,7,6,GLOBAL_SEMICONDUCTORS;GLOBAL_BATTERY_EV;GLOBAL_SOFTWARE;GLOBAL_BIOTECHNOLOGY;GLOBAL_WATER;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_GOLD_MINERS,0.934615384615;0.811538461538;0.742307692308;0.673076923077;0.623076923077;0.596153846154;0.580769230769,"{""GLOBAL_BATTERY_EV"": 0.14285714285714285, ""GLOBAL_GOLD_MINERS"": 0.14285714285714285, ""GLOBAL_ROBOTICS_AUTOMATION"": 0.14285714285714285, ""GLOBAL_SEMICONDUCTORS"": 0.14285714285714285, ""GLOBAL_SOFTWARE"": 0.14285714285714285, ""GLOBAL_WATER"": 0.14285714285714285}",0.8571428571428571,0.1428571428571429,E2 DEVELOPMENTAL; HISTORICAL UK RETAIL/SIPP ELIGIBILITY IS NOT FULLY RECONSTRUCTED,True,5
2020-03-31,M2_BASE,M2_INTERMEDIATE_5H,7,MONTHLY,CASH_1_INDIVIDUAL_ABOVE_CASH_252,13,7,3,GLOBAL_BIOTECHNOLOGY;GLOBAL_SEMICONDUCTORS;GLOBAL_SOFTWARE;GLOBAL_TRANSPORTATION;GLOBAL_INFRASTRUCTURE;GLOBAL_GOLD_MINERS;GLOBAL_BATTERY_EV,0.95;0.938461538462;0.85;0.711538461538;0.630769230769;0.626923076923;0.569230769231,"{""GLOBAL_BIOTECHNOLOGY"": 0.14285714285714285, ""GLOBAL_GOLD_MINERS"": 0.14285714285714285, ""GLOBAL_SEMICONDUCTORS"": 0.14285714285714285}",0.42857142857142855,0.5714285714285714,E2 DEVELOPMENTAL; HISTORICAL UK RETAIL/SIPP ELIGIBILITY IS NOT FULLY RECONSTRUCTED,True,5
2020-04-30,M2_BASE,M2_INTERMEDIATE_5H,7,MONTHLY,CASH_1_INDIVIDUAL_ABOVE_CASH_252,12,7,4,GLOBAL_GOLD_MINERS;GLOBAL_BIOTECHNOLOGY;GLOBAL_SOFTWARE;GLOBAL_TRANSPORTATION;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_BATTERY_EV;GLOBAL_INFRASTRUCTURE,0.991666666667;0.908333333333;0.816666666667;0.716666666667;0.691666666667;0.575;0.475,"{""GLOBAL_BIOTECHNOLOGY"": 0.14285714285714285, ""GLOBAL_GOLD_MINERS"": 0.14285714285714285, ""GLOBAL_ROBOTICS_AUTOMATION"": 0.14285714285714285, ""GLOBAL_SOFTWARE"": 0.14285714285714285}",0.5714285714285714,0.4285714285714286,E2 DEVELOPMENTAL; HISTORICAL UK RETAIL/SIPP ELIGIBILITY IS NOT FULLY RECONSTRUCTED,True,5
2020-07-31,M2_BASE,M2_INTERMEDIATE_5H,7,MONTHLY,CASH_1_INDIVIDUAL_ABOVE_CASH_252,12,7,6,GLOBAL_GOLD_MINERS;GLOBAL_BATTERY_EV;GLOBAL_SOFTWARE;GLOBAL_TRANSPORTATION;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_WATER;GLOBAL_BIOTECHNOLOGY,0.979166666667;0.835897435897;0.820512820513;0.761858974359;0.617307692308;0.559294871795;0.523717948718,"{""GLOBAL_BATTERY_EV"": 0.14285714285714285, ""GLOBAL_BIOTECHNOLOGY"": 0.14285714285714285, ""GLOBAL_GOLD_MINERS"": 0.14285714285714285, ""GLOBAL_ROBOTICS_AUTOMATION"": 0.14285714285714285, ""GLOBAL_SOFTWARE"": 0.14285714285714285, ""GLOBAL_TRANSPORTATION"": 0.14285714285714285}",0.8571428571428571,0.1428571428571429,E2 DEVELOPMENTAL; HISTORICAL UK RETAIL/SIPP ELIGIBILITY IS NOT FULLY RECONSTRUCTED,True,6
2020-08-28,M2_BASE,M2_INTERMEDIATE_5H,7,MONTHLY,CASH_1_INDIVIDUAL_ABOVE_CASH_252,13,7,6,GLOBAL_BATTERY_EV;GLOBAL_GOLD_MINERS;GLOBAL_TRANSPORTATION;GLOBAL_SEMICONDUCTORS;GLOBAL_SOFTWARE;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_AGRIBUSINESS,0.915384615385;0.833241758242;0.806043956044;0.792032967033;0.783516483516;0.622252747253;0.528571428571,"{""GLOBAL_BATTERY_EV"": 0.14285714285714285, ""GLOBAL_GOLD_MINERS"": 0.14285714285714285, ""GLOBAL_ROBOTICS_AUTOMATION"": 0.14285714285714285, ""GLOBAL_SEMICONDUCTORS"": 0.14285714285714285, ""GLOBAL_SOFTWARE"": 0.14285714285714285, ""GLOBAL_TRANSPORTATION"": 0.14285714285714285}",0.8571428571428571,0.1428571428571429,E2 DEVELOPMENTAL; HISTORICAL UK RETAIL/SIPP ELIGIBILITY IS NOT FULLY RECONSTRUCTED,True,6
2020-09-30,M2_BASE,M2_INTERMEDIATE_5H,7,MONTHLY,CASH_1_INDIVIDUAL_ABOVE_CASH_252,13,7,6,GLOBAL_TRANSPORTATION;GLOBAL_BATTERY_EV;GLOBAL_SEMICONDUCTORS;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_GOLD_MINERS;GLOBAL_AGRIBUSINESS;GLOBAL_SOFTWARE,0.892307692308;0.867582417582;0.77032967033;0.692032967033;0.66456043956;0.63489010989;0.628021978022,"{""GLOBAL_BATTERY_EV"": 0.14285714285714285, ""GLOBAL_GOLD_MINERS"": 0.14285714285714285, ""GLOBAL_ROBOTICS_AUTOMATION"": 0.14285714285714285, ""GLOBAL_SEMICONDUCTORS"": 0.14285714285714285, ""GLOBAL_SOFTWARE"": 0.14285714285714285, ""GLOBAL_TRANSPORTATION"": 0.14285714285714285}",0.8571428571428571,0.1428571428571429,E2 DEVELOPMENTAL; HISTORICAL UK RETAIL/SIPP ELIGIBILITY IS NOT FULLY RECONSTRUCTED,True,6
2020-10-30,M2_BASE,M2_INTERMEDIATE_5H,7,MONTHLY,CASH_1_INDIVIDUAL_ABOVE_CASH_252,13,7,5,GLOBAL_BATTERY_EV;GLOBAL_TRANSPORTATION;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_AGRIBUSINESS;GLOBAL_SEMICONDUCTORS;GLOBAL_SOFTWARE;GLOBAL_WATER,1;0.858241758242;0.776923076923;0.673901098901;0.662087912088;0.567857142857;0.56456043956,"{""GLOBAL_BATTERY_EV"": 0.14285714285714285, ""GLOBAL_ROBOTICS_AUTOMATION"": 0.14285714285714285, ""GLOBAL_SEMICONDUCTORS"": 0.14285714285714285, ""GLOBAL_SOFTWARE"": 0.14285714285714285, ""GLOBAL_TRANSPORTATION"": 0.14285714285714285}",0.7142857142857142,0.2857142857142858,E2 DEVELOPMENTAL; HISTORICAL UK RETAIL/SIPP ELIGIBILITY IS NOT FULLY RECONSTRUCTED,True,6
2020-11-30,M2_BASE,M2_INTERMEDIATE_5H,7,MONTHLY,CASH_1_INDIVIDUAL_ABOVE_CASH_252,13,7,5,GLOBAL_BATTERY_EV;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_TRANSPORTATION;EUROPE_BANKS;GLOBAL_SOFTWARE;GLOBAL_AGRIBUSINESS;US_BANKS,0.975952380952;0.759175824176;0.730183150183;0.699725274725;0.68652014652;0.642216117216;0.550054945055,"{""GLOBAL_AGRIBUSINESS"": 0.14285714285714285, ""GLOBAL_BATTERY_EV"": 0.14285714285714285, ""GLOBAL_ROBOTICS_AUTOMATION"": 0.14285714285714285, ""GLOBAL_SOFTWARE"": 0.14285714285714285, ""GLOBAL_TRANSPORTATION"": 0.14285714285714285}",0.7142857142857142,0.2857142857142858,E2 DEVELOPMENTAL; HISTORICAL UK RETAIL/SIPP ELIGIBILITY IS NOT FULLY RECONSTRUCTED,True,6
2020-12-31,M2_BASE,M2_INTERMEDIATE_5H,7,MONTHLY,CASH_1_INDIVIDUAL_ABOVE_CASH_252,13,7,6,GLOBAL_BATTERY_EV;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_SOFTWARE;GLOBAL_TRANSPORTATION;US_BANKS;GLOBAL_AGRIBUSINESS;GLOBAL_SEMICONDUCTORS,0.98375;0.742747252747;0.646222527473;0.618516483516;0.60168956044;0.585906593407;0.56581043956,"{""GLOBAL_AGRIBUSINESS"": 0.14285714285714285, ""GLOBAL_BATTERY_EV"": 0.14285714285714285, ""GLOBAL_ROBOTICS_AUTOMATION"": 0.14285714285714285, ""GLOBAL_SEMICONDUCTORS"": 0.14285714285714285, ""GLOBAL_SOFTWARE"": 0.14285714285714285, ""GLOBAL_TRANSPORTATION"": 0.14285714285714285}",0.8571428571428571,0.1428571428571429,E2 DEVELOPMENTAL; HISTORICAL UK RETAIL/SIPP ELIGIBILITY IS NOT FULLY RECONSTRUCTED,True,6
2021-01-29,M2_BASE,M2_INTERMEDIATE_5H,7,MONTHLY,CASH_1_INDIVIDUAL_ABOVE_CASH_252,13,7,5,GLOBAL_BATTERY_EV;GLOBAL_SOFTWARE;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_AGRIBUSINESS;US_BANKS;GLOBAL_SEMICONDUCTORS;GLOBAL_OIL_GAS,0.927083333333;0.753308150183;0.695157967033;0.647928113553;0.622252747253;0.614674908425;0.559134615385,"{""GLOBAL_AGRIBUSINESS"": 0.14285714285714285, ""GLOBAL_BATTERY_EV"": 0.14285714285714285, ""GLOBAL_ROBOTICS_AUTOMATION"": 0.14285714285714285, ""GLOBAL_SEMICONDUCTORS"": 0.14285714285714285, ""GLOBAL_SOFTWARE"": 0.14285714285714285}",0.7142857142857142,0.2857142857142858,E2 DEVELOPMENTAL; HISTORICAL UK RETAIL/SIPP ELIGIBILITY IS NOT FULLY RECONSTRUCTED,True,6
2021-06-30,M2_BASE,M2_INTERMEDIATE_5H,7,MONTHLY,CASH_1_INDIVIDUAL_ABOVE_CASH_252,13,7,6,GLOBAL_OIL_GAS;GLOBAL_TRANSPORTATION;GLOBAL_SEMICONDUCTORS;GLOBAL_BIOTECHNOLOGY;GLOBAL_BATTERY_EV;GLOBAL_SOFTWARE;US_BANKS,0.887948717949;0.767179487179;0.714358974359;0.674102564103;0.623333333333;0.618205128205;0.609230769231,"{""GLOBAL_BATTERY_EV"": 0.14285714285714285, ""GLOBAL_OIL_GAS"": 0.14285714285714285, ""GLOBAL_SEMICONDUCTORS"": 0.14285714285714285, ""GLOBAL_SOFTWARE"": 0.14285714285714285, ""GLOBAL_TRANSPORTATION"": 0.14285714285714285, ""US_BANKS"": 0.14285714285714285}",0.8571428571428571,0.1428571428571429,E2 DEVELOPMENTAL; HISTORICAL UK RETAIL/SIPP ELIGIBILITY IS NOT FULLY RECONSTRUCTED,True,7
2022-04-29,M2_BASE,M2_INTERMEDIATE_5H,7,MONTHLY,CASH_1_INDIVIDUAL_ABOVE_CASH_252,15,7,6,GLOBAL_OIL_GAS;GLOBAL_AGRIBUSINESS;GLOBAL_GOLD_MINERS;GLOBAL_INFRASTRUCTURE;GLOBAL_CYBERSECURITY;GLOBAL_WATER;GLOBAL_BATTERY_EV,0.970588235294;0.938071895425;0.865;0.798692810458;0.776993464052;0.627875816993;0.605947712418,"{""GLOBAL_AGRIBUSINESS"": 0.14285714285714285, ""GLOBAL_CYBERSECURITY"": 0.14285714285714285, ""GLOBAL_GOLD_MINERS"": 0.14285714285714285, ""GLOBAL_INFRASTRUCTURE"": 0.14285714285714285, ""GLOBAL_OIL_GAS"": 0.14285714285714285, ""GLOBAL_WATER"": 0.14285714285714285}",0.8571428571428571,0.1428571428571429,E2 DEVELOPMENTAL; HISTORICAL UK RETAIL/SIPP ELIGIBILITY IS NOT FULLY RECONSTRUCTED,True,8
2022-05-31,M2_BASE,M2_INTERMEDIATE_5H,7,MONTHLY,CASH_1_INDIVIDUAL_ABOVE_CASH_252,16,7,5,GLOBAL_OIL_GAS;GLOBAL_AGRIBUSINESS;GLOBAL_INFRASTRUCTURE;EUROPE_BANKS;GLOBAL_BATTERY_EV;GLOBAL_SEMICONDUCTORS;GLOBAL_WATER,1;0.902412280702;0.857456140351;0.780921052632;0.735745614035;0.55899122807;0.556578947368,"{""GLOBAL_AGRIBUSINESS"": 0.14285714285714285, ""GLOBAL_BATTERY_EV"": 0.14285714285714285, ""GLOBAL_INFRASTRUCTURE"": 0.14285714285714285, ""GLOBAL_OIL_GAS"": 0.14285714285714285, ""GLOBAL_SEMICONDUCTORS"": 0.14285714285714285}",0.7142857142857142,0.2857142857142858,E2 DEVELOPMENTAL; HISTORICAL UK RETAIL/SIPP ELIGIBILITY IS NOT FULLY RECONSTRUCTED,True,8
2022-06-30,M2_BASE,M2_INTERMEDIATE_5H,7,MONTHLY,CASH_1_INDIVIDUAL_ABOVE_CASH_252,16,7,3,GLOBAL_OIL_GAS;GLOBAL_INFRASTRUCTURE;CHINA_INTERNET;GLOBAL_AGRIBUSINESS;EUROPE_BANKS;GLOBAL_BATTERY_EV;GLOBAL_WATER,0.867919799499;0.840162907268;0.779166666667;0.697901002506;0.695018796992;0.611842105263;0.600877192982,"{""GLOBAL_AGRIBUSINESS"": 0.14285714285714285, ""GLOBAL_INFRASTRUCTURE"": 0.14285714285714285, ""GLOBAL_OIL_GAS"": 0.14285714285714285}",0.42857142857142855,0.5714285714285714,E2 DEVELOPMENTAL; HISTORICAL UK RETAIL/SIPP ELIGIBILITY IS NOT FULLY RECONSTRUCTED,True,8
2022-07-29,M2_BASE,M2_INTERMEDIATE_5H,7,MONTHLY,CASH_1_INDIVIDUAL_ABOVE_CASH_252,16,7,4,GLOBAL_OIL_GAS;GLOBAL_CLEAN_ENERGY;GLOBAL_INFRASTRUCTURE;GLOBAL_BATTERY_EV;GLOBAL_AGRIBUSINESS;GLOBAL_SEMICONDUCTORS;GLOBAL_TRANSPORTATION,0.792606516291;0.770645363409;0.765100250627;0.662781954887;0.598527568922;0.558364661654;0.557894736842,"{""GLOBAL_AGRIBUSINESS"": 0.14285714285714285, ""GLOBAL_INFRASTRUCTURE"": 0.14285714285714285, ""GLOBAL_OIL_GAS"": 0.14285714285714285, ""GLOBAL_SEMICONDUCTORS"": 0.14285714285714285}",0.5714285714285714,0.4285714285714286,E2 DEVELOPMENTAL; HISTORICAL UK RETAIL/SIPP ELIGIBILITY IS NOT FULLY RECONSTRUCTED,True,8
2022-08-31,M2_BASE,M2_INTERMEDIATE_5H,7,MONTHLY,CASH_1_INDIVIDUAL_ABOVE_CASH_252,15,7,4,GLOBAL_OIL_GAS;GLOBAL_CLEAN_ENERGY;GLOBAL_AGRIBUSINESS;GLOBAL_INFRASTRUCTURE;GLOBAL_BATTERY_EV;GLOBAL_CYBERSECURITY;CHINA_INTERNET,0.8125;0.7675;0.746666666667;0.7225;0.694166666667;0.641666666667;0.539166666667,"{""GLOBAL_AGRIBUSINESS"": 0.14285714285714285, ""GLOBAL_BATTERY_EV"": 0.14285714285714285, ""GLOBAL_INFRASTRUCTURE"": 0.14285714285714285, ""GLOBAL_OIL_GAS"": 0.14285714285714285}",0.5714285714285714,0.4285714285714286,E2 DEVELOPMENTAL; HISTORICAL UK RETAIL/SIPP ELIGIBILITY IS NOT FULLY RECONSTRUCTED,True,8
2022-09-30,M2_BASE,M2_INTERMEDIATE_5H,7,MONTHLY,CASH_1_INDIVIDUAL_ABOVE_CASH_252,15,7,3,GLOBAL_OIL_GAS;GLOBAL_BATTERY_EV;GLOBAL_AGRIBUSINESS;GLOBAL_CYBERSECURITY;GLOBAL_INFRASTRUCTURE;US_BANKS;EUROPE_BANKS,0.92;0.776666666667;0.733333333333;0.6475;0.57;0.559166666667;0.559166666667,"{""GLOBAL_AGRIBUSINESS"": 0.14285714285714285, ""GLOBAL_INFRASTRUCTURE"": 0.14285714285714285, ""GLOBAL_OIL_GAS"": 0.14285714285714285}",0.42857142857142855,0.5714285714285714,E2 DEVELOPMENTAL; HISTORICAL UK RETAIL/SIPP ELIGIBILITY IS NOT FULLY RECONSTRUCTED,True,8
2022-10-31,M2_BASE,M2_INTERMEDIATE_5H,7,MONTHLY,CASH_1_INDIVIDUAL_ABOVE_CASH_252,16,7,2,GLOBAL_OIL_GAS;EUROPE_BANKS;US_BANKS;GLOBAL_AGRIBUSINESS;GLOBAL_BIOTECHNOLOGY;GLOBAL_BATTERY_EV;GLOBAL_CYBERSECURITY,0.985714285714;0.88966846464;0.807908357851;0.778215920235;0.723123024954;0.701614089572;0.624866514111,"{""GLOBAL_AGRIBUSINESS"": 0.14285714285714285, ""GLOBAL_OIL_GAS"": 0.14285714285714285}",0.2857142857142857,0.7142857142857143,E2 DEVELOPMENTAL; HISTORICAL UK RETAIL/SIPP ELIGIBILITY IS NOT FULLY RECONSTRUCTED,True,8
2022-11-30,M2_BASE,M2_INTERMEDIATE_5H,7,MONTHLY,CASH_1_INDIVIDUAL_ABOVE_CASH_252,18,7,3,EUROPE_BANKS;GLOBAL_BIOTECHNOLOGY;GLOBAL_BATTERY_EV;GLOBAL_OIL_GAS;US_BANKS;GLOBAL_GOLD_MINERS;GLOBAL_TRANSPORTATION,0.911544011544;0.858982683983;0.815079365079;0.755411255411;0.63943001443;0.629292929293;0.62031024531,"{""EUROPE_BANKS"": 0.14285714285714285, ""GLOBAL_BATTERY_EV"": 0.14285714285714285, ""GLOBAL_OIL_GAS"": 0.14285714285714285}",0.42857142857142855,0.5714285714285714,E2 DEVELOPMENTAL; HISTORICAL UK RETAIL/SIPP ELIGIBILITY IS NOT FULLY RECONSTRUCTED,True,8
2022-12-30,M2_BASE,M2_INTERMEDIATE_5H,7,MONTHLY,CASH_1_INDIVIDUAL_ABOVE_CASH_252,18,7,3,EUROPE_BANKS;GLOBAL_GOLD_MINERS;GLOBAL_WATER;GLOBAL_BIOTECHNOLOGY;GLOBAL_OIL_GAS;CHINA_INTERNET;GLOBAL_TRANSPORTATION,0.955050505051;0.850288600289;0.705194805195;0.704365079365;0.701623376623;0.672510822511;0.665981240981,"{""CHINA_INTERNET"": 0.14285714285714285, ""EUROPE_BANKS"": 0.14285714285714285, ""GLOBAL_OIL_GAS"": 0.14285714285714285}",0.42857142857142855,0.5714285714285714,E2 DEVELOPMENTAL; HISTORICAL UK RETAIL/SIPP ELIGIBILITY IS NOT FULLY RECONSTRUCTED,True,8
2023-01-31,M2_BASE,M2_INTERMEDIATE_5H,7,MONTHLY,CASH_1_INDIVIDUAL_ABOVE_CASH_252,17,7,5,EUROPE_BANKS;CHINA_INTERNET;GLOBAL_GOLD_MINERS;GLOBAL_RETAIL;GLOBAL_TRANSPORTATION;GLOBAL_BATTERY_EV;GLOBAL_SEMICONDUCTORS,0.943137254902;0.887366946779;0.861610644258;0.725294117647;0.657885154062;0.646274509804;0.558921568627,"{""CHINA_INTERNET"": 0.14285714285714285, ""EUROPE_BANKS"": 0.14285714285714285, ""GLOBAL_BATTERY_EV"": 0.14285714285714285, ""GLOBAL_GOLD_MINERS"": 0.14285714285714285, ""GLOBAL_TRANSPORTATION"": 0.14285714285714285}",0.7142857142857142,0.2857142857142858,E2 DEVELOPMENTAL; HISTORICAL UK RETAIL/SIPP ELIGIBILITY IS NOT FULLY RECONSTRUCTED,True,8
2023-02-28,M2_BASE,M2_INTERMEDIATE_5H,7,MONTHLY,CASH_1_INDIVIDUAL_ABOVE_CASH_252,19,7,3,EUROPE_BANKS;GLOBAL_WATER;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_SEMICONDUCTORS;GLOBAL_BATTERY_EV;GLOBAL_TRANSPORTATION;GLOBAL_RETAIL,1;0.78470608339;0.77019822283;0.754340396446;0.727323991798;0.60521189337;0.547812713602,"{""EUROPE_BANKS"": 0.14285714285714285, ""GLOBAL_BATTERY_EV"": 0.14285714285714285, ""GLOBAL_WATER"": 0.14285714285714285}",0.42857142857142855,0.5714285714285714,E2 DEVELOPMENTAL; HISTORICAL UK RETAIL/SIPP ELIGIBILITY IS NOT FULLY RECONSTRUCTED,True,8
2023-03-31,M2_BASE,M2_INTERMEDIATE_5H,7,MONTHLY,CASH_1_INDIVIDUAL_ABOVE_CASH_252,19,7,2,GLOBAL_SEMICONDUCTORS;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_GOLD_MINERS;GLOBAL_WATER;GLOBAL_BATTERY_EV;GLOBAL_TRANSPORTATION;EUROPE_BANKS,0.914114832536;0.819497607656;0.748684210526;0.723803827751;0.719019138756;0.708732057416;0.645454545455,"{""EUROPE_BANKS"": 0.14285714285714285, ""GLOBAL_BATTERY_EV"": 0.14285714285714285}",0.2857142857142857,0.7142857142857143,E2 DEVELOPMENTAL; HISTORICAL UK RETAIL/SIPP ELIGIBILITY IS NOT FULLY RECONSTRUCTED,True,8
