evaluation_id,signal_id,signal_family,signal_role,registry_class,universe_id,primary_decision_universe,cohort_id,ranking_mode,frequency_id,forward_horizon_sessions,authorised_family_count,scheduled_observation_dates,overlapping_forward_returns,historical_eligibility_warning,status,ic_observation_count,ic_mean,ic_median,ic_standard_deviation,ic_information_ratio,ic_positive_frequency,ic_hac_lag,ic_hac_standard_error,ic_hac_t_statistic,ic_hac_p_value,ic_confidence_interval_low,ic_confidence_interval_high,bh_fdr_q_value,headline_predeclared_test,multiple_testing_family,fdr_survives_q_0_10,spread_mean,spread_median,spread_hac_t_statistic,spread_hac_p_value,mean_monotonicity_score,strict_monotonicity_frequency,benchmark_id,top_rank_vs_cross_section_median_hit_rate,top_rank_vs_equal_weight_hit_rate,top_rank_vs_benchmark_hit_rate,deepvue_used
A3EVAL-47A8EBC448089EB7,ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,42,0,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,8,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-A180E2FF7FE58B53,ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,63,0,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,12,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-656BD0CA4B8C9A72,ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,126,0,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,25,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-F5801247716BC907,ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,MONTH_END,1,0,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-06A3F6D041C8B9EE,ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,MONTH_END,5,0,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-D227626928D25660,ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,MONTH_END,21,0,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-8063DCD4FEEBD445,ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,MONTH_END,42,0,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-A86CA5F38B56E290,ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,MONTH_END,63,0,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,2,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-B3481D3A7CCB993B,ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,MONTH_END,126,0,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,5,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-C6025A57CA016C24,ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,1,0,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-EE38D272B0112356,ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,5,0,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-A086CDDD6572C95D,ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,21,0,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,4,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-71A6AE978FDC2133,ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,42,0,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,8,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-929A15A0313508FD,ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,63,0,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,12,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-440AD62EEBC2BAF5,ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,126,0,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,25,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-4785D73CD3F37465,ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,MONTH_END,1,0,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-D08F3349B6C8718A,ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,MONTH_END,5,0,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-ADF4998F00F7A665,ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,MONTH_END,21,0,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-0337AE95BC0624D0,ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,MONTH_END,42,0,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-637F75EBD6EE0314,ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,MONTH_END,63,0,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,2,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-79A1D1E178FA0497,ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,MONTH_END,126,0,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,5,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-FD207C15F0057672,TREND_MA_252,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,1,0,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-81BF7ADB7802D7CD,TREND_MA_252,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,5,0,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-44A4AEAEE531D775,TREND_MA_252,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,21,0,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,4,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-9C2E1829564815F4,TREND_MA_252,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,42,0,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,8,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-EE6236C4D3AD334B,TREND_MA_252,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,63,0,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,12,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-7938A08986147EFC,TREND_MA_252,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,126,0,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,25,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-C8885FA3ADCC538C,TREND_MA_252,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,MONTH_END,1,0,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-376EFADC997904EC,TREND_MA_252,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,MONTH_END,5,0,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-2D4B6D3BBDD08D06,TREND_MA_252,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,MONTH_END,21,0,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-108908489C0F91ED,TREND_MA_252,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,MONTH_END,42,0,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-A7D350CA4D005033,TREND_MA_252,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,MONTH_END,63,0,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,2,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-BD3F2D791522DC06,TREND_MA_252,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,MONTH_END,126,0,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,5,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-0514FFE43B0AC5C8,RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,1,0,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-477EB63E7D12714E,RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,5,0,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-4D7C8E4237A528AF,RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,21,0,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,4,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-C32EAE5EA059C8A3,RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,42,0,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,8,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-7E83299CCCF59C34,RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,63,0,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,12,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-AB3FD25CD3AA8383,RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,126,0,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,25,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-CF7B3A95FE3859B0,RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,MONTH_END,1,0,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-D395711DE65701CF,RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,MONTH_END,5,0,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-56022F219045E2A7,RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,MONTH_END,21,0,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-F083C7984E5E1219,RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,MONTH_END,42,0,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-AA477614AD92EFA3,RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,MONTH_END,63,0,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,2,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-E0673DE3A10ABA96,RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,MONTH_END,126,0,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,5,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-3349706E64E455B9,RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,1,0,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-7BD1AF7F6EEA6D3E,RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,5,0,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-9B8860CDA3003E61,RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,21,0,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,4,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-8197B94A8FCFAD83,RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,42,0,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,8,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-D898070A87EC9E7F,RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,63,0,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,12,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-2654EF986CEA7CAB,RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,126,0,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,25,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-E9B0562AA3D03463,RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,MONTH_END,1,0,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-2B5088790D0D53EE,RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,THEMATIC,WITHIN_COHORT,MONTH_END,5,0,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
