record_type,date,analysis_context_id,eligible_rs63_count,positive_global_rs_fraction,improving_acceleration_fraction,leading_state_fraction,rs63_cross_sectional_dispersion,leadership_breadth_regime,best_signal_id,warning,forward_horizon_sessions,observation_count,mean_top3_advantage_vs_global,median_top3_advantage_vs_global,positive_frequency,hac_t_statistic,hac_p_value,market_concentration_regime,regime_threshold_uses_future_data
WEEKLY_BREADTH,2013-05-17,ALL_EQUITY_OPPORTUNITIES,19.0,0.42105263157894735,,,0.12393086851731909,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2013-05-24,ALL_EQUITY_OPPORTUNITIES,20.0,0.55,,,0.09460980187714173,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2013-05-31,ALL_EQUITY_OPPORTUNITIES,20.0,0.4,,,0.0886891041767657,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2013-06-07,ALL_EQUITY_OPPORTUNITIES,19.0,0.47368421052631576,,,0.09964229822877689,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2013-06-14,ALL_EQUITY_OPPORTUNITIES,20.0,0.55,,,0.09668160077420614,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2013-06-21,ALL_EQUITY_OPPORTUNITIES,20.0,0.5,,,0.11341163863205235,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2013-06-28,ALL_EQUITY_OPPORTUNITIES,20.0,0.45,,,0.1185781513811504,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2013-07-05,ALL_EQUITY_OPPORTUNITIES,20.0,0.45,0.5882352941176471,,0.0923918913506934,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2013-07-12,ALL_EQUITY_OPPORTUNITIES,20.0,0.35,0.47058823529411764,,0.0719021882821767,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2013-07-19,ALL_EQUITY_OPPORTUNITIES,20.0,0.35,0.5555555555555556,,0.06429100597658702,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2013-07-26,ALL_EQUITY_OPPORTUNITIES,20.0,0.3,0.47058823529411764,,0.055559599000402415,NARROW,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2013-08-02,ALL_EQUITY_OPPORTUNITIES,22.0,0.3181818181818182,0.6470588235294118,0.3157894736842105,0.06591937802598011,NARROW,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2013-08-09,ALL_EQUITY_OPPORTUNITIES,24.0,0.4583333333333333,0.5882352941176471,0.3157894736842105,0.06601491638432394,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2013-08-16,ALL_EQUITY_OPPORTUNITIES,32.0,0.4375,0.6470588235294118,0.2777777777777778,0.0560310786611016,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2013-08-23,ALL_EQUITY_OPPORTUNITIES,31.0,0.41935483870967744,0.47058823529411764,0.3333333333333333,0.050928312651511,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2013-08-30,ALL_EQUITY_OPPORTUNITIES,32.0,0.40625,0.5882352941176471,0.3684210526315789,0.05012282315056355,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2013-09-06,ALL_EQUITY_OPPORTUNITIES,32.0,0.5625,0.5294117647058824,0.3157894736842105,0.041594218592444464,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2013-09-13,ALL_EQUITY_OPPORTUNITIES,32.0,0.53125,0.5294117647058824,0.3157894736842105,0.046031981372042986,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2013-09-20,ALL_EQUITY_OPPORTUNITIES,33.0,0.6060606060606061,0.5882352941176471,0.2,0.04248401278848494,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2013-09-27,ALL_EQUITY_OPPORTUNITIES,33.0,0.5757575757575758,0.5882352941176471,0.25,0.0423919535662852,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2013-10-04,ALL_EQUITY_OPPORTUNITIES,33.0,0.6666666666666666,0.5,0.35,0.045737344028333425,BROAD,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2013-10-11,ALL_EQUITY_OPPORTUNITIES,32.0,0.5625,0.4074074074074074,0.2631578947368421,0.04549876565464772,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2013-10-18,ALL_EQUITY_OPPORTUNITIES,33.0,0.5151515151515151,0.4642857142857143,0.45,0.06409371437304011,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2013-10-25,ALL_EQUITY_OPPORTUNITIES,33.0,0.5757575757575758,0.5,0.3157894736842105,0.03809542697177558,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2013-11-01,ALL_EQUITY_OPPORTUNITIES,33.0,0.5454545454545454,0.5714285714285714,0.21052631578947367,0.03437513734439832,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2013-11-08,ALL_EQUITY_OPPORTUNITIES,32.0,0.46875,0.5714285714285714,0.4,0.03564270895895649,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2013-11-15,ALL_EQUITY_OPPORTUNITIES,31.0,0.4838709677419355,0.5517241379310345,0.35,0.04426933415369876,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2013-11-22,ALL_EQUITY_OPPORTUNITIES,32.0,0.53125,0.5517241379310345,0.35,0.062072919480698006,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2013-11-29,ALL_EQUITY_OPPORTUNITIES,32.0,0.625,0.5517241379310345,0.3333333333333333,0.05953915607394933,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2013-12-06,ALL_EQUITY_OPPORTUNITIES,33.0,0.42424242424242425,0.6206896551724138,0.34615384615384615,0.049494887393853146,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
