specification_id,pool_id,signal_id,selection_rule,cadence,test_class,warning,window_id,selected_gross_cagr,selected_net_cagr,equal_pool_cagr,global_benchmark_cagr,unselected_pool_cagr,selected_gross_excess_vs_pool_cagr,selected_net_excess_vs_pool_cagr,selected_gross_excess_vs_global_cagr,selected_net_excess_vs_global_cagr,selected_vs_unselected_cagr_spread,selected_net_annualised_volatility,selected_net_sharpe_zero_cash_hurdle,selected_net_sortino_zero_cash_hurdle,selected_net_maximum_drawdown,selected_net_calmar,selected_net_ulcer_index,selected_net_worst_month,selected_net_worst_rolling_three_months,selected_net_maximum_recovery_duration_calendar_days,selected_net_annual_turnover_traded_notional,selected_net_executed_rebalances,selected_net_trade_legs,selected_net_average_holding_period_calendar_days,selected_net_percentage_invested,selected_net_average_holding_count,selected_net_average_concentration_hhi,selected_net_total_transaction_cost_rate,selected_net_cancelled_rebalances
INDUSTRY|MH_LEVEL_EQ|TOP_1|WEEKLY,INDUSTRY,MH_LEVEL_EQ,TOP_1,WEEKLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",LATEST_5Y,0.04212154633258991,-0.03287362306055286,0.19049251314477278,0.11568564329764564,0.19660872400149154,-0.14837096681218287,-0.22336613620532564,-0.07356409696505573,-0.1485592663581985,-0.15448717766890163,0.3381316827520999,-0.09722136297015989,-0.12168542133829147,-0.5642533062984915,-0.058260399529077155,0.29026033598817086,-0.21163473263630128,-0.3553127502645754,1263.0,37.20807406387665,93,185,19.619565217391305,1.0,1.0,1.0,0.3726027456336747,1
INDUSTRY|MH_LEVEL_EQ|TOP_1|WEEKLY,INDUSTRY,MH_LEVEL_EQ,TOP_1,WEEKLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",LATEST_3Y,-0.09038271424109756,-0.1676756764322681,0.31090791194215917,0.18682342362237514,0.3696034181561545,-0.4012906261832567,-0.47858358837442727,-0.2772061378634727,-0.35449910005464325,-0.45998613239725206,0.34758799541198726,-0.48239777738447603,-0.6019371196980616,-0.5444793807623173,-0.30795597107370337,0.3303760431210011,-0.21163473263630128,-0.3553127502645754,812.0,43.9890602189781,66,132,16.369230769230768,1.0,1.0,1.0,0.2659343500641364,1
INDUSTRY|MH_LEVEL_EQ|TOP_2|WEEKLY,INDUSTRY,MH_LEVEL_EQ,TOP_2,WEEKLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",LATEST_5Y,0.19844891820063215,0.14354935038659278,0.19049251314477278,0.11568564329764564,0.1690928550379549,0.007956405055859372,-0.04694316275818,0.08276327490298652,0.027863707088947143,0.02935606316267725,0.26851440246366565,0.534605775591562,0.6974697760451084,-0.3205033297061227,0.44788723573704103,0.15516111876885236,-0.19788351758821499,-0.2800299081978137,917.0,23.18198480680731,107,328,17.028301886792452,1.0,2.0,0.5003766703345419,0.2349059470829993,1
INDUSTRY|MH_LEVEL_EQ|TOP_2|WEEKLY,INDUSTRY,MH_LEVEL_EQ,TOP_2,WEEKLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",LATEST_3Y,0.24849945534947904,0.1855967843073043,0.31090791194215917,0.18682342362237514,0.3118944180344747,-0.06240845659268013,-0.12531112763485486,0.0616760317271039,-0.0012266393150708321,-0.06339496268499567,0.280792685300122,0.6609744271255903,0.8426368412206687,-0.31638963408369825,0.5866082965859944,0.15148600398982598,-0.19788351758821499,-0.2800299081978137,419.0,25.365010967289194,69,214,15.75,1.0,2.0,0.5003843166769141,0.1549399835731637,1
INDUSTRY|MH_LEVEL_EQ|TOP_3|WEEKLY,INDUSTRY,MH_LEVEL_EQ,TOP_3,WEEKLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",LATEST_5Y,0.21889728932908792,0.1704617182052781,0.19049251314477278,0.11568564329764564,0.1574673633130037,0.02840477618431514,-0.020030794939494667,0.10321164603144228,0.05477607490763248,0.06142992601608421,0.22726601425340703,0.7500537146535655,1.0229896869114161,-0.2407430278285595,0.7080650257778976,0.11322700737945045,-0.14410854370402393,-0.1966571192948754,462.0,19.66368870701903,133,542,13.727272727272727,1.0,3.0,0.3337476869962861,0.20349285774919132,1
INDUSTRY|MH_LEVEL_EQ|TOP_3|WEEKLY,INDUSTRY,MH_LEVEL_EQ,TOP_3,WEEKLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",LATEST_3Y,0.37761942283664784,0.3251490007772182,0.31090791194215917,0.18682342362237514,0.2626258967144286,0.06671151089448868,0.014241088835059035,0.1907959992142727,0.13832557715484306,0.11499352612221925,0.23430825948150077,1.387697563443723,1.92168931003336,-0.2407430278285595,1.3506060952625667,0.09327351617548021,-0.10772486806233772,-0.1966571192948754,300.0,18.727577578686436,73,302,14.875,1.0,3.0,0.33388615330826393,0.11642463718987008,1
INDUSTRY|MH_LEVEL_EQ|TOP_5|WEEKLY,INDUSTRY,MH_LEVEL_EQ,TOP_5,WEEKLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",LATEST_5Y,0.20441872298011243,0.16767713027090347,0.19049251314477278,0.11568564329764564,0.15454714887206134,0.013926209835339654,-0.022815382873869305,0.0887330796824668,0.05199148697325784,0.0498715741080511,0.1898322023451861,0.8832912867228058,1.2258343868117663,-0.21934408615866485,0.7644479192824577,0.09195502290847718,-0.10557546835677889,-0.1872815141281461,882.0,14.407700842104454,152,930,12.0,1.0,5.0,0.2002521366746186,0.1560328434467221,1
INDUSTRY|MH_LEVEL_EQ|TOP_5|WEEKLY,INDUSTRY,MH_LEVEL_EQ,TOP_5,WEEKLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",LATEST_3Y,0.34265981729054285,0.30179321651210445,0.31090791194215917,0.18682342362237514,0.278863059754769,0.03175190534838368,-0.00911469543005472,0.1558363936681677,0.1149697928897293,0.06379675753577385,0.18856787817084308,1.600448705471877,2.198566533322668,-0.1616200118721972,1.86730104159843,0.056956525369718736,-0.09794050342168203,-0.10299626546707685,172.0,14.433805498918547,93,569,11.869565217391305,1.0,5.0,0.20022435467502295,0.0936268655932282,1
INDUSTRY|MH_LEVEL_EQ|VARIABLE_THRESHOLD|WEEKLY,INDUSTRY,MH_LEVEL_EQ,VARIABLE_THRESHOLD,WEEKLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",LATEST_5Y,0.09126043624108404,0.0348792336479542,0.19049251314477278,0.11568564329764564,0.17577434871256958,-0.09923207690368874,-0.15561327949681858,-0.024425207056561593,-0.08080640964969144,-0.08451391247148554,0.28907304027497266,0.12065889511791311,0.1441842969258528,-0.4209782597837305,0.08285281445619719,0.22271284625855137,-0.21676525690276816,-0.30043339272979064,952.0,26.322785490440186,121,259,15.1,0.8743038981702467,1.4216388225934766,0.6238428814540602,0.2654580343154515,1
INDUSTRY|MH_LEVEL_EQ|VARIABLE_THRESHOLD|WEEKLY,INDUSTRY,MH_LEVEL_EQ,VARIABLE_THRESHOLD,WEEKLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",LATEST_3Y,0.06481226308105259,-0.0008846293969888563,0.31090791194215917,0.18682342362237514,0.30880935821535105,-0.24609564886110658,-0.311792541339148,-0.12201116054132255,-0.187708053019364,-0.24399709513429846,0.2939514415622992,-0.0030094405806864216,-0.003717717764395018,-0.39515175081723775,-0.002238708028394913,0.20856426908773554,-0.17106623708144264,-0.30043339272979064,491.0,31.332953564178386,88,199,12.39080459770115,0.8922470433639947,1.5795006570302235,0.586912672782924,0.19086975987247184,1
INDUSTRY|MH_LEVEL_60D_CENTERED|TOP_1|WEEKLY,INDUSTRY,MH_LEVEL_60D_CENTERED,TOP_1,WEEKLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",LATEST_5Y,0.1508299717315862,0.08372411130373836,0.19049251314477278,0.11568564329764564,0.184807174219062,-0.03966254141318659,-0.10676840184103442,0.03514432843394055,-0.03196153199390728,-0.03397720248747582,0.34390321548242,0.2434525399429371,0.3121191941481428,-0.47840396192655843,0.1750071445198256,0.2271234464362102,-0.21164227466998087,-0.327861346565521,1224.0,29.967583975770925,75,149,24.39189189189189,1.0,1.0,1.0,0.3001341273190233,1
INDUSTRY|MH_LEVEL_60D_CENTERED|TOP_1|WEEKLY,INDUSTRY,MH_LEVEL_60D_CENTERED,TOP_1,WEEKLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",LATEST_3Y,0.1659929876004127,0.08575684832836838,0.31090791194215917,0.18682342362237514,0.32684264383680217,-0.14491492434174646,-0.22515106361379078,-0.02083043602196244,-0.10106657529400676,-0.16084965623638947,0.35698550247832905,0.24022501679483269,0.30353680969603314,-0.44181840597652344,0.1940997639942714,0.22397909322057963,-0.21164227466998087,-0.327861346565521,483.0,35.324548357664234,53,106,19.923076923076923,1.0,1.0,1.0,0.21350929624141937,1
INDUSTRY|MH_LEVEL_60D_CENTERED|TOP_2|WEEKLY,INDUSTRY,MH_LEVEL_60D_CENTERED,TOP_2,WEEKLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",LATEST_5Y,0.12139829972681637,0.06659624382478713,0.19049251314477278,0.11568564329764564,0.19824061659393144,-0.06909421341795641,-0.12389626931998565,0.005712656429170737,-0.04908939947285851,-0.07684231686711507,0.2714510757179957,0.24533424171791618,0.32507117839154465,-0.34169265050995057,0.19490101330946757,0.16529560198963597,-0.18610421268238508,-0.22742875054268719,942.0,24.632412683577375,113,347,16.116071428571427,1.0,2.0,0.5003862701559834,0.25085666317339783,1
INDUSTRY|MH_LEVEL_60D_CENTERED|TOP_2|WEEKLY,INDUSTRY,MH_LEVEL_60D_CENTERED,TOP_2,WEEKLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",LATEST_3Y,0.21117802831265475,0.147334128429633,0.31090791194215917,0.18682342362237514,0.322817868752703,-0.09972988362950441,-0.16357378351252616,0.024354604690279613,-0.039489295192742135,-0.11163984044004827,0.28641488873674087,0.5144080640481494,0.6681628745977012,-0.29148309074674916,0.505463723649212,0.14956712831944607,-0.18610421268238508,-0.22742875054268719,432.0,26.42146431417823,72,223,15.084507042253522,1.0,2.0,0.5004138459405555,0.162301304432275,1
INDUSTRY|MH_LEVEL_60D_CENTERED|TOP_3|WEEKLY,INDUSTRY,MH_LEVEL_60D_CENTERED,TOP_3,WEEKLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",LATEST_5Y,0.20028732871819077,0.155366944422058,0.19049251314477278,0.11568564329764564,0.17692323184235836,0.009794815573417992,-0.03512556872271477,0.08460168542054514,0.03968130112441237,0.023364096875832407,0.22471481382939051,0.6913960934503265,0.9823897518576047,-0.2696989565488378,0.5760754376293767,0.12747724701707977,-0.11940284693120251,-0.171715963268809,913.0,18.47699038494579,123,503,14.795081967213115,1.0,3.0,0.33375341133611003,0.19153932194878287,1
INDUSTRY|MH_LEVEL_60D_CENTERED|TOP_3|WEEKLY,INDUSTRY,MH_LEVEL_60D_CENTERED,TOP_3,WEEKLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",LATEST_3Y,0.3548445989822073,0.3085490321881481,0.31090791194215917,0.18682342362237514,0.28022687258514756,0.04393668704004816,-0.002358879754011056,0.1680211753598322,0.12172560856577297,0.07461772639705977,0.2350805669540155,1.3125246216055957,1.880437459345209,-0.21969401233959307,1.4044489829390843,0.09580151358581876,-0.10772997909976723,-0.171715963268809,321.0,16.744490464173712,65,269,16.734375,1.0,3.0,0.33384688100983867,0.10423894829539664,1
INDUSTRY|MH_LEVEL_60D_CENTERED|TOP_5|WEEKLY,INDUSTRY,MH_LEVEL_60D_CENTERED,TOP_5,WEEKLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",LATEST_5Y,0.22144202505807908,0.18485444781110538,0.19049251314477278,0.11568564329764564,0.16185864426861585,0.030949511913306305,-0.005638065333667397,0.10575638176043345,0.06916880451345975,0.059583380789463236,0.1879692303072032,0.9834292958958908,1.3663491073932794,-0.21156433618597204,0.8737505155340181,0.07953407452064393,-0.0935076401649072,-0.1632082588819287,860.0,14.15542458405525,152,927,12.0,1.0,5.0,0.20024896651341295,0.15321026934473558,1
INDUSTRY|MH_LEVEL_60D_CENTERED|TOP_5|WEEKLY,INDUSTRY,MH_LEVEL_60D_CENTERED,TOP_5,WEEKLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",LATEST_3Y,0.3713300445933658,0.33025702748009156,0.31090791194215917,0.18682342362237514,0.2411943832476251,0.06042213265120666,0.019349115537932393,0.1845066209709907,0.14343360385771642,0.13013566134574073,0.18637535301294839,1.771999473863623,2.421753550349387,-0.16835776297202654,1.9616382497014133,0.047304662197801266,-0.09206337002726073,-0.07193637833151567,161.0,14.255439740191045,91,558,12.133333333333333,1.0,5.0,0.20021819115760361,0.09211409414395291,1
INDUSTRY|MH_LEVEL_60D_CENTERED|VARIABLE_THRESHOLD|WEEKLY,INDUSTRY,MH_LEVEL_60D_CENTERED,VARIABLE_THRESHOLD,WEEKLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",LATEST_5Y,0.1251022699661648,0.06269446541956447,0.19049251314477278,0.11568564329764564,0.17640052279731688,-0.06539024317860798,-0.1277980477252083,0.009416626668519168,-0.052991177878081164,-0.05129825283115208,0.29675802258730183,0.21126460162040164,0.27037598733621016,-0.40057810828592466,0.1565099642809597,0.19084897396637202,-0.17105719335860337,-0.2899958107463746,909.0,28.268257055174683,129,301,14.1015625,0.9552358113509193,1.5891286970423661,0.6674778415211393,0.28539254531362135,1
INDUSTRY|MH_LEVEL_60D_CENTERED|VARIABLE_THRESHOLD|WEEKLY,INDUSTRY,MH_LEVEL_60D_CENTERED,VARIABLE_THRESHOLD,WEEKLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",LATEST_3Y,0.15118410412948058,0.07683374058691683,0.31090791194215917,0.18682342362237514,0.3011576565922922,-0.1597238078126786,-0.23407417135524233,-0.03563931949289456,-0.10998968303545831,-0.14997355246281163,0.30052629453419677,0.25566395348535453,0.3267884772328982,-0.40057810828592455,0.19180713822752007,0.16685651235445234,-0.17105719335860337,-0.2899958107463746,433.0,33.2390034562013,93,238,11.793478260869565,0.9684625492772667,1.7358738501971092,0.6326616801925796,0.20280486137620596,1
INDUSTRY|MH_LEVEL_RECENCY_TILT|TOP_1|WEEKLY,INDUSTRY,MH_LEVEL_RECENCY_TILT,TOP_1,WEEKLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",LATEST_5Y,0.1151483011361567,0.03405054468926316,0.19049251314477278,0.11568564329764564,0.18873820823808618,-0.07534421200861607,-0.15644196845550962,-0.0005373421614889295,-0.08163509860838247,-0.07358990710192947,0.33343346910654886,0.10212095618506219,0.12657914644992635,-0.43864967782132314,0.07762582856183722,0.21303942007961296,-0.21634982392333102,-0.3374749899201481,591.0,37.61032351321586,94,187,19.408602150537636,1.0,1.0,1.0,0.3766668540874843,1
INDUSTRY|MH_LEVEL_RECENCY_TILT|TOP_1|WEEKLY,INDUSTRY,MH_LEVEL_RECENCY_TILT,TOP_1,WEEKLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",LATEST_3Y,0.04580976483374588,-0.040453300660186264,0.31090791194215917,0.18682342362237514,0.3441421739577424,-0.2650981471084133,-0.35136121260234543,-0.14101365878862926,-0.2272767242825614,-0.2983324091239965,0.3495866959953722,-0.11571750619686565,-0.14380906478912908,-0.43864967782132314,-0.09222234212301021,0.24955899051406497,-0.21164092802432333,-0.3374749899201481,591.0,42.65605839416058,64,128,16.88888888888889,1.0,1.0,1.0,0.25780092092230333,1
INDUSTRY|MH_LEVEL_RECENCY_TILT|TOP_2|WEEKLY,INDUSTRY,MH_LEVEL_RECENCY_TILT,TOP_2,WEEKLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",LATEST_5Y,0.20569353646908461,0.13490204581507315,0.19049251314477278,0.11568564329764564,0.16817476079462934,0.015201023324311835,-0.05559046732969963,0.09000789317143898,0.01921640251742751,0.037518775674455274,0.2649996616401988,0.5090649738196095,0.668297524411864,-0.31439247965391215,0.42908801751102726,0.14868841188521847,-0.15623712963726655,-0.21300355261443216,913.0,29.856019735829886,130,407,13.992248062015504,1.0,2.0,0.5002746241300264,0.3025011151308648,1
INDUSTRY|MH_LEVEL_RECENCY_TILT|TOP_2|WEEKLY,INDUSTRY,MH_LEVEL_RECENCY_TILT,TOP_2,WEEKLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",LATEST_3Y,0.254010831519214,0.1762116791046624,0.31090791194215917,0.18682342362237514,0.3122354343549487,-0.05689708042294517,-0.13469623283749677,0.06718740789683886,-0.01061174451771274,-0.05822460283573472,0.27800466596324047,0.6338443223394036,0.8220634243826683,-0.26258586899400993,0.6710630689295856,0.13070665051246266,-0.15623712963726655,-0.21300355261443216,420.0,31.42709313433295,81,256,13.3875,1.0,2.0,0.5002380476776,0.19194257815325785,1
