candidate_id,window,one_way_friction_bps,ii_fixed_fee_gbp_per_trade_leg,sleeve_size_gbp,non_gbp_fx_rate,preferred_lines_non_gbp_in_frozen_snapshot,gross_cagr,net_cagr,global_benchmark_cagr,equal_weight_pool_cagr,net_excess_vs_global_cagr,net_excess_vs_equal_pool_cagr,maximum_drawdown,annual_turnover_traded_notional,executed_trade_legs,total_transaction_cost_rate,cost_evidence
A4_PRIMARY,LATEST_5Y,10.0,3.99,100000.0,0.0075,0,0.26904013467202104,0.25855932327673536,0.11516454821291355,0.10989964278450803,0.1433947750638218,0.14865968049222733,-0.308982035928144,8.250657024793387,41,0.0422085919537236,CURRENT_II_CHARGES_SENSITIVITY_NOT_REALIZED_HISTORICAL_SPREAD
A4_PRIMARY,LATEST_5Y,10.0,3.99,250000.0,0.0075,0,0.26904013467202104,0.2587373364059702,0.11516454821291355,0.10989964278450803,0.14357278819305663,0.14883769362146215,-0.3089820359281441,8.250657024793387,41,0.041483270112551145,CURRENT_II_CHARGES_SENSITIVITY_NOT_REALIZED_HISTORICAL_SPREAD
A4_PRIMARY,LATEST_5Y,10.0,3.99,500000.0,0.0075,0,0.26904013467202104,0.25879665002084784,0.11516454821291355,0.10989964278450803,0.1436321018079343,0.1488970072363398,-0.308982035928144,8.250657024793387,41,0.041241607295744456,CURRENT_II_CHARGES_SENSITIVITY_NOT_REALIZED_HISTORICAL_SPREAD
A4_PRIMARY,LATEST_5Y,20.0,3.99,100000.0,0.0075,0,0.26904013467202104,0.24843325983547793,0.11516454821291355,0.10989964278450803,0.13326871162256437,0.1385336170509699,-0.308982035928144,8.250657024793387,41,0.08322928526491323,CURRENT_II_CHARGES_SENSITIVITY_NOT_REALIZED_HISTORICAL_SPREAD
A4_PRIMARY,LATEST_5Y,20.0,3.99,250000.0,0.0075,0,0.26904013467202104,0.24861332935426628,0.11516454821291355,0.10989964278450803,0.13344878114135272,0.13871368656975824,-0.3089820359281441,8.250657024793387,41,0.08249154130916983,CURRENT_II_CHARGES_SENSITIVITY_NOT_REALIZED_HISTORICAL_SPREAD
A4_PRIMARY,LATEST_5Y,20.0,3.99,500000.0,0.0075,0,0.26904013467202104,0.24867332770861572,0.11516454821291355,0.10989964278450803,0.13350877949570217,0.1387736849241077,-0.308982035928144,8.250657024793387,41,0.08224574187373411,CURRENT_II_CHARGES_SENSITIVITY_NOT_REALIZED_HISTORICAL_SPREAD
A4_PRIMARY,LATEST_5Y,40.0,3.99,100000.0,0.0075,0,0.26904013467202104,0.22836451133986957,0.11516454821291355,0.10989964278450803,0.11319996312695602,0.11846486855536154,-0.308982035928144,8.250657024793387,41,0.16527238687248633,CURRENT_II_CHARGES_SENSITIVITY_NOT_REALIZED_HISTORICAL_SPREAD
A4_PRIMARY,LATEST_5Y,40.0,3.99,250000.0,0.0075,0,0.26904013467202104,0.22854884958885258,0.11516454821291355,0.10989964278450803,0.11338430137593902,0.11864920680434454,-0.3089820359281441,8.250657024793387,41,0.16450876882739068,CURRENT_II_CHARGES_SENSITIVITY_NOT_REALIZED_HISTORICAL_SPREAD
A4_PRIMARY,LATEST_5Y,40.0,3.99,500000.0,0.0075,0,0.26904013467202104,0.22861026931362627,0.11516454821291355,0.10989964278450803,0.11344572110071272,0.11871062652911823,-0.3089820359281441,8.250657024793387,41,0.16425435344755718,CURRENT_II_CHARGES_SENSITIVITY_NOT_REALIZED_HISTORICAL_SPREAD
