record_type,module_id,window_start,window_end,excluded_year,total_return,annualised_return,maximum_drawdown,positive_return,warning
ROLLING_12M,CORE_ACTIVE_100,2025-03-31,2026-03-31,,0.8796014534213035,0.8796014534213035,-0.308982035928144,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
ROLLING_12M,CORE_ACTIVE_100,2025-04-30,2026-04-30,,0.9128542671909268,0.9128542671909268,-0.308982035928144,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
ROLLING_12M,CORE_ACTIVE_100,2025-05-30,2026-05-29,,1.2677972637946189,1.2677972637946189,-0.308982035928144,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
ROLLING_12M,CORE_ACTIVE_100,2025-06-30,2026-06-30,,1.5596230430107574,1.5596230430107574,-0.308982035928144,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
ROLLING_12M,CORE_ACTIVE_100,2025-07-31,2026-07-31,,0.8350066931007474,0.8350066931007474,-0.308982035928144,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
ROLLING_12M,CORE_ACTIVE_100,2025-08-29,2026-08-21,,0.8284535494107648,0.8284535494107648,-0.308982035928144,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
ROLLING_24M,CORE_ACTIVE_100,2021-09-30,2023-09-29,,0.49019217150254013,0.22073427554998237,-0.28736122971818967,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
ROLLING_24M,CORE_ACTIVE_100,2021-10-29,2023-10-31,,0.4126228380447743,0.18853810963080786,-0.28736122971818967,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
ROLLING_24M,CORE_ACTIVE_100,2021-11-30,2023-11-30,,0.44836768471298316,0.20348148498968732,-0.28736122971818967,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
ROLLING_24M,CORE_ACTIVE_100,2021-12-31,2023-12-29,,0.5168943959747216,0.23162266785518426,-0.28736122971818967,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
ROLLING_24M,CORE_ACTIVE_100,2022-01-31,2024-01-31,,0.6500067714069429,0.2845258936303865,-0.28736122971818967,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
ROLLING_24M,CORE_ACTIVE_100,2022-02-28,2024-02-29,,0.7449844098215981,0.3209785803795602,-0.28736122971818967,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
ROLLING_24M,CORE_ACTIVE_100,2022-03-31,2024-03-28,,0.6113114790682483,0.26937444399524924,-0.28736122971818967,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
ROLLING_24M,CORE_ACTIVE_100,2022-04-29,2024-04-30,,0.5164100275918464,0.23142601385217065,-0.28736122971818967,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
ROLLING_24M,CORE_ACTIVE_100,2022-05-31,2024-05-31,,0.327084512238228,0.15199154173901297,-0.28736122971818967,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
ROLLING_24M,CORE_ACTIVE_100,2022-06-30,2024-06-28,,0.4757345216280593,0.21479814028012867,-0.2197102346692733,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
ROLLING_24M,CORE_ACTIVE_100,2022-07-29,2024-07-31,,0.3027982648428187,0.141401885771536,-0.2197102346692733,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
ROLLING_24M,CORE_ACTIVE_100,2022-08-31,2024-08-30,,0.15022881308936142,0.07248720882319226,-0.24170423641615513,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
ROLLING_24M,CORE_ACTIVE_100,2022-09-30,2024-09-30,,0.2874453050667294,0.1346564700678039,-0.24170423641615513,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
ROLLING_24M,CORE_ACTIVE_100,2022-10-31,2024-10-31,,0.23218108034265272,0.11003652207603176,-0.24170423641615513,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
ROLLING_24M,CORE_ACTIVE_100,2022-11-30,2024-11-29,,0.21392354046269824,0.10178198408882055,-0.24170423641615513,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
ROLLING_24M,CORE_ACTIVE_100,2022-12-30,2024-12-31,,0.12579605599445398,0.06103536981311519,-0.24170423641615513,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
ROLLING_24M,CORE_ACTIVE_100,2023-01-31,2025-01-31,,0.06470516977938989,0.03184551643130673,-0.24170423641615513,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
ROLLING_24M,CORE_ACTIVE_100,2023-02-28,2025-02-28,,-0.10997648633576163,-0.0565894246595291,-0.24170423641615513,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
ROLLING_24M,CORE_ACTIVE_100,2023-03-31,2025-03-31,,0.04285844824181462,0.021204410606326496,-0.2564652184438976,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
ROLLING_24M,CORE_ACTIVE_100,2023-04-28,2025-04-30,,0.18132311051524863,0.0868868894761996,-0.2849648123705244,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
ROLLING_24M,CORE_ACTIVE_100,2023-05-31,2025-05-30,,-0.003916623377227868,-0.0019602329452136358,-0.2849648123705244,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
ROLLING_24M,CORE_ACTIVE_100,2023-06-30,2025-06-30,,-0.014939330569176179,-0.007497773588983958,-0.2849648123705244,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
ROLLING_24M,CORE_ACTIVE_100,2023-07-31,2025-07-31,,0.0718597860423773,0.03530661450720829,-0.2849648123705244,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
ROLLING_24M,CORE_ACTIVE_100,2023-08-31,2025-08-29,,0.10212283175638226,0.04982038071109196,-0.2849648123705244,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
ROLLING_24M,CORE_ACTIVE_100,2023-09-29,2025-09-30,,0.36871649645293103,0.1699215770524669,-0.2849648123705244,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
ROLLING_24M,CORE_ACTIVE_100,2023-10-31,2025-10-31,,0.30507772116177456,0.14239998300147683,-0.2849648123705244,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
ROLLING_24M,CORE_ACTIVE_100,2023-11-30,2025-11-28,,0.5261337395766321,0.2353678559751473,-0.2849648123705244,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
ROLLING_24M,CORE_ACTIVE_100,2023-12-29,2025-12-31,,0.5860803024230483,0.2593968010214447,-0.2849648123705244,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
ROLLING_24M,CORE_ACTIVE_100,2024-01-31,2026-01-30,,0.9540308190455644,0.39786652404496925,-0.2849648123705244,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
ROLLING_24M,CORE_ACTIVE_100,2024-02-29,2026-02-27,,1.1286960229672345,0.4590051483689954,-0.2849648123705244,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
ROLLING_24M,CORE_ACTIVE_100,2024-03-28,2026-03-31,,0.5282779686997239,0.23623540181460734,-0.308982035928144,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
ROLLING_24M,CORE_ACTIVE_100,2024-04-30,2026-04-30,,0.694380753070418,0.30168381455344906,-0.308982035928144,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
ROLLING_24M,CORE_ACTIVE_100,2024-05-31,2026-05-29,,1.0036355349561972,0.4154983344943213,-0.308982035928144,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
ROLLING_24M,CORE_ACTIVE_100,2024-06-28,2026-06-30,,1.4653259991989689,0.570135662673442,-0.308982035928144,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
ROLLING_24M,CORE_ACTIVE_100,2024-07-31,2026-07-31,,1.0973993354388956,0.4482400821130783,-0.308982035928144,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
ROLLING_24M,CORE_ACTIVE_100,2024-08-30,2026-08-21,,1.1645051587789061,0.4712257334545593,-0.308982035928144,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
LEAVE_ONE_YEAR_OUT,CORE_ACTIVE_100,2022-01-04,2026-08-21,2021.0,2.044984717684376,0.27103290679380176,-0.3089820359281442,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
LEAVE_ONE_YEAR_OUT,CORE_ACTIVE_100,2021-09-02,2026-08-21,2022.0,1.431800897806749,0.24959710273545332,-0.3089820359281439,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
LEAVE_ONE_YEAR_OUT,CORE_ACTIVE_100,2021-09-02,2026-08-21,2023.0,1.463064954130414,0.2538883935821843,-0.308982035928144,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
LEAVE_ONE_YEAR_OUT,CORE_ACTIVE_100,2021-09-02,2026-08-21,2024.0,2.2766015961487196,0.34820831065006796,-0.3089820359281439,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
LEAVE_ONE_YEAR_OUT,CORE_ACTIVE_100,2021-09-02,2026-08-21,2025.0,0.7482776923602255,0.1508422389653703,-0.3089820359281441,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
LEAVE_ONE_YEAR_OUT,CORE_ACTIVE_100,2021-09-02,2025-12-31,2026.0,1.3816339598669747,0.2214946976570269,-0.28736122971818934,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
