test_type,central_signal_id,neighbour_signal_id,universe_id,cohort_id,frequency_id,forward_horizon_sessions,central_ic_mean,neighbour_ic_mean,ic_mean_difference,central_spread_mean,neighbour_spread_mean,spread_mean_difference,directionally_stable_ic,directionally_stable_spread,status,historical_eligibility_warning
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,GLOBAL,WEEKLY_WEDNESDAY,1,-0.026614792331884074,-0.021593677194772617,0.005021115137111457,-0.0004471072954053169,-0.0004586327496154628,-1.1525454210145917e-05,False,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,GLOBAL,WEEKLY_WEDNESDAY,5,0.003193959973735533,0.005937149180557964,0.0027431892068224308,-0.0005563762949687151,-0.000982500735668524,-0.00042612444069980895,True,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,GLOBAL,WEEKLY_WEDNESDAY,21,-0.03079718966979483,-0.03061443968168682,0.0001827499881080115,-0.0002668033896727569,-0.004272523124440529,-0.004005719734767772,False,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,GLOBAL,WEEKLY_WEDNESDAY,42,-0.030196952214558898,-0.038385934571864996,-0.008188982357306099,0.004211419672432659,-0.0036183668114722354,-0.007829786483904894,False,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,GLOBAL,WEEKLY_WEDNESDAY,63,-0.02249034097934722,-0.028748017577793685,-0.006257676598446466,0.006061752703031829,0.0005798630116281882,-0.005481889691403641,False,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,GLOBAL,WEEKLY_WEDNESDAY,126,0.025773078460923624,0.02756395823452717,0.001790879773603548,0.0038566858627361897,0.0004810996999315604,-0.0033755861628046295,True,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,GLOBAL,MONTH_END,1,-0.005397044414675009,-0.023706864397225,-0.01830981998254999,-0.0016952277646219236,-0.0015640180715008622,0.00013120969312106138,False,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,GLOBAL,MONTH_END,5,0.029451213143650668,0.02044383652693885,-0.009007376616711818,-0.0016400993433702288,-0.0010499794344834008,0.0005901199088868281,True,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,GLOBAL,MONTH_END,21,-0.05223605942712178,-0.04642024550217566,0.005815813924946116,-0.0015020821515374712,-0.002084728042642011,-0.0005826458911045399,False,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,GLOBAL,MONTH_END,42,-0.05126094225988145,-0.02856816688450992,0.022692775375371527,0.002929269449942977,-0.0040306876105412025,-0.006959957060484179,False,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,GLOBAL,MONTH_END,63,-0.04759312133277905,-0.030327972305484445,0.017265149027294605,0.005210546728626736,0.0004959400231597826,-0.004714606705466954,False,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,GLOBAL,MONTH_END,126,0.016016068715491383,0.035944502224493025,0.019928433509001642,0.0010099694981653274,0.005988313520096469,0.004978344021931142,True,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,1,0.020689694317443906,0.011597287367491623,-0.009092406949952283,-0.00020823262872352141,-0.00032687021787587163,-0.00011863758915235022,True,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,5,0.020053387457669408,0.021585713647712588,0.0015323261900431796,-0.0006260114906658183,-0.0005574195658883396,6.859192477747867e-05,True,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,21,0.037516421774670225,0.045424058157982165,0.00790763638331194,-0.0012738448352675705,-0.0005661011494872189,0.0007077436857803516,True,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,42,0.04281176377005116,0.04043428453183528,-0.0023774792382158794,0.001749159835791271,0.000276076220340386,-0.001473083615450885,True,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,63,0.07893557464325854,0.08061764163977085,0.001682066996512313,0.00472349751778918,0.004614726221437424,-0.00010877129635175533,True,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,126,0.16922221375346283,0.16198217955180547,-0.007240034201657364,0.001947472173136964,0.005650814725195415,0.0037033425520584507,True,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,1,-0.062071749357758416,-0.06382675777648346,-0.001755008418725043,-0.0006662401380324058,-0.0014515917589812363,-0.0007853516209488304,False,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,5,-0.0020246296963262744,0.04245313230552111,0.04447776200184739,-0.0005913643358278727,-0.00022090337344606587,0.0003704609623818068,False,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,21,-0.014546809380627725,-0.014159380548920249,0.0003874288317074759,-0.0015154188631794146,-0.0011090067956922999,0.00040641206748711473,False,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,42,0.0026904775574382793,0.03336866894145196,0.030678191384013682,0.0007679653322372514,0.0009433932061024924,0.00017542787386524105,True,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,63,0.0458558754692763,0.05738548529978954,0.011529609830513238,0.006648868130195584,0.004019995897045076,-0.0026288722331505076,True,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,126,0.15850395452292654,0.17873315164148598,0.020229197118559444,0.0011577465726812551,0.007530742776935486,0.006372996204254231,True,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,1,-0.012023124884910464,-0.005349638742384311,0.006673486142526153,-0.0004720147821393353,-0.0004235686850721128,4.8446097067222536e-05,False,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,5,0.010659655560307804,0.011986311812697817,0.0013266562523900124,-0.00047807847644168076,-0.0004304076792733426,4.767079716833816e-05,True,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,21,0.04483932834715261,0.04393697444028858,-0.0009023539068640299,0.000548543353212768,0.00034037874695551525,-0.00020816460625725278,True,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,42,0.05188021634173419,0.048892565775906026,-0.0029876505658281635,0.003907720742002571,0.003802572444440295,-0.00010514829756227626,True,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,63,0.07946689200299788,0.09204193886691449,0.012575046863916611,0.009480035370004492,0.009587062158950003,0.000107026788945511,True,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,126,0.15591378516568347,0.14873484444046053,-0.007178940725222932,0.019693937773937218,0.022752113277085397,0.003058175503148179,True,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,GEOGRAPHY,MONTH_END,1,-0.0865168737837844,-0.09645238237592565,-0.009935508592141248,-0.0010347569960533767,-0.001276477626771102,-0.0002417206307177254,False,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,GEOGRAPHY,MONTH_END,5,0.011526869902629324,0.05334134835695327,0.04181447845432394,-0.00027799669991988786,-4.254349426044284e-05,0.00023545320565944504,True,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,GEOGRAPHY,MONTH_END,21,-0.024447498818705945,-0.02060246151685584,0.0038450373018501065,-0.0019201173447722754,-0.0007392643931364136,0.0011808529516358617,False,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,GEOGRAPHY,MONTH_END,42,-0.003612645070716066,0.030163433408249778,0.03377607847896584,0.0007211142401673616,0.002227659444407994,0.0015065452042406322,False,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,GEOGRAPHY,MONTH_END,63,0.050922759555764856,0.07077331762205034,0.01985055806628549,0.009262293179601077,0.006820573409246824,-0.002441719770354253,True,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,GEOGRAPHY,MONTH_END,126,0.15018710540286295,0.17295786488790693,0.02277075948504398,0.01928209456604814,0.024427535801364482,0.005145441235316343,True,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,SECTOR_INDUSTRY,WEEKLY_WEDNESDAY,1,-0.010517674404339813,-0.0233139410801602,-0.012796266675820386,0.00010790850600055978,-0.0001457730604105327,-0.00025368156641109247,False,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,SECTOR_INDUSTRY,WEEKLY_WEDNESDAY,5,-0.019967824738684987,-0.015843564137761702,0.0041242606009232845,0.00022647694296603626,-6.365990762979827e-05,-0.0002901368505958345,False,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,SECTOR_INDUSTRY,WEEKLY_WEDNESDAY,21,-0.05461067841455176,-0.023173840715393596,0.03143683769915816,-0.0006125345056559167,0.00022354508843787832,0.0008360795940937951,False,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,SECTOR_INDUSTRY,WEEKLY_WEDNESDAY,42,-0.05322834893922363,-0.09183995796501021,-0.03861160902578658,0.0033440893647070013,-0.004337951860895077,-0.007682041225602078,False,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,SECTOR_INDUSTRY,WEEKLY_WEDNESDAY,63,0.04814244255749248,0.0016317319955634667,-0.046510710561929014,0.013411566727772578,0.004731913610612644,-0.008679653117159934,True,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,SECTOR_INDUSTRY,WEEKLY_WEDNESDAY,126,0.09836622858850111,0.10723320142206688,0.008866972833565773,0.0016344538867263001,0.014636049660761187,0.013001595774034886,True,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,SECTOR_INDUSTRY,MONTH_END,1,-0.02554434956200601,-0.023398133744091262,0.0021462158179147463,-0.0004303038978036051,-0.0011203029672467375,-0.0006899990694431324,False,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,SECTOR_INDUSTRY,MONTH_END,5,0.02094750533014987,0.04633340343909297,0.0253858981089431,-0.004304032981114725,-0.0017645950766408656,0.00253943790447386,True,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,SECTOR_INDUSTRY,MONTH_END,21,-0.06311405712947836,-0.03983194993895498,0.023282107190523378,-0.005716675237584272,-0.001149536762995625,0.004567138474588646,False,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,SECTOR_INDUSTRY,MONTH_END,42,-0.0635303300271902,-0.07613449986262776,-0.012604169835437551,-0.004067154589712958,0.00023798186745865768,0.004305136457171616,False,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,SECTOR_INDUSTRY,MONTH_END,63,0.0872456196324589,0.011002237459556679,-0.07624338217290222,0.015580897602183123,0.005047393618317361,-0.010533503983865763,True,True,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,SECTOR_INDUSTRY,MONTH_END,126,0.12901964540727665,0.1494454281106308,0.020425782703354156,-0.010060541979816264,0.014191871323936395,0.02425241330375266,True,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,THEMATIC,WEEKLY_WEDNESDAY,1,,,,,,,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,THEMATIC,WEEKLY_WEDNESDAY,5,,,,,,,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,THEMATIC,WEEKLY_WEDNESDAY,21,,,,,,,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,THEMATIC,WEEKLY_WEDNESDAY,42,,,,,,,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,THEMATIC,WEEKLY_WEDNESDAY,63,,,,,,,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,THEMATIC,WEEKLY_WEDNESDAY,126,,,,,,,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,THEMATIC,MONTH_END,1,,,,,,,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,THEMATIC,MONTH_END,5,,,,,,,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,THEMATIC,MONTH_END,21,,,,,,,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,THEMATIC,MONTH_END,42,,,,,,,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,THEMATIC,MONTH_END,63,,,,,,,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,THEMATIC,MONTH_END,126,,,,,,,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,DEFENSIVE_DIVERSIFIER,WEEKLY_WEDNESDAY,1,-0.11224489795918366,-0.1357142857142857,-0.023469387755102045,,,,False,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,DEFENSIVE_DIVERSIFIER,WEEKLY_WEDNESDAY,5,-0.06818181818181819,-0.06000000000000002,0.008181818181818172,,,,False,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,DEFENSIVE_DIVERSIFIER,WEEKLY_WEDNESDAY,21,-0.011538461538461527,-0.1276595744680851,-0.11612111292962357,,,,False,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,DEFENSIVE_DIVERSIFIER,WEEKLY_WEDNESDAY,42,-0.07999999999999999,-0.2807692307692307,-0.20076923076923073,,,,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,DEFENSIVE_DIVERSIFIER,WEEKLY_WEDNESDAY,63,,-0.45999999999999996,,,,,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,DEFENSIVE_DIVERSIFIER,WEEKLY_WEDNESDAY,126,,,,,,,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,DEFENSIVE_DIVERSIFIER,MONTH_END,1,-0.11538461538461536,-0.06315789473684212,0.05222672064777324,,,,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,DEFENSIVE_DIVERSIFIER,MONTH_END,5,0.18000000000000002,0.01874999999999999,-0.16125000000000003,,,,True,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,DEFENSIVE_DIVERSIFIER,MONTH_END,21,-0.3125,-0.19999999999999996,0.11250000000000004,,,,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,DEFENSIVE_DIVERSIFIER,MONTH_END,42,-0.35,-0.26666666666666666,0.08333333333333331,,,,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,DEFENSIVE_DIVERSIFIER,MONTH_END,63,,-0.39999999999999997,,,,,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,DEFENSIVE_DIVERSIFIER,MONTH_END,126,,,,,,,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,DEFENSIVE_FIXED_INCOME_CASH,WEEKLY_WEDNESDAY,1,,,,,,,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,DEFENSIVE_FIXED_INCOME_CASH,WEEKLY_WEDNESDAY,5,,,,,,,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,DEFENSIVE_FIXED_INCOME_CASH,WEEKLY_WEDNESDAY,21,,,,,,,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,DEFENSIVE_FIXED_INCOME_CASH,WEEKLY_WEDNESDAY,42,,,,,,,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,DEFENSIVE_FIXED_INCOME_CASH,WEEKLY_WEDNESDAY,63,,,,,,,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,DEFENSIVE_FIXED_INCOME_CASH,WEEKLY_WEDNESDAY,126,,,,,,,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,DEFENSIVE_FIXED_INCOME_CASH,MONTH_END,1,,,,,,,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,DEFENSIVE_FIXED_INCOME_CASH,MONTH_END,5,,,,,,,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,DEFENSIVE_FIXED_INCOME_CASH,MONTH_END,21,,,,,,,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,DEFENSIVE_FIXED_INCOME_CASH,MONTH_END,42,,,,,,,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,DEFENSIVE_FIXED_INCOME_CASH,MONTH_END,63,,,,,,,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE,DEFENSIVE_FIXED_INCOME_CASH,MONTH_END,126,,,,,,,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE_EXTENDED,GLOBAL,WEEKLY_WEDNESDAY,1,-0.020039834550250456,-0.027348910430716095,-0.00730907588046564,-0.0007283680072644101,-0.001249043496572837,-0.0005206754893084269,False,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE_EXTENDED,GLOBAL,WEEKLY_WEDNESDAY,5,0.00888676154145963,0.010404672909303702,0.0015179113678440714,-4.378471238592596e-05,-0.0004264577822801541,-0.00038267306989422814,True,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE_EXTENDED,GLOBAL,WEEKLY_WEDNESDAY,21,-0.030968828704694754,-0.03898555220024493,-0.008016723495550177,0.001032196049143069,-0.0020568758808237483,-0.003089071929966817,False,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE_EXTENDED,GLOBAL,WEEKLY_WEDNESDAY,42,-0.04509207653422819,-0.04816752609301631,-0.003075449558788121,0.0036021907610707575,0.0019468347673726337,-0.0016553559936981238,False,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE_EXTENDED,GLOBAL,WEEKLY_WEDNESDAY,63,-0.03503241673063566,-0.03348598875744542,0.0015464279731902397,0.004913900798884614,0.005421183670440252,0.000507282871555638,False,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE_EXTENDED,GLOBAL,WEEKLY_WEDNESDAY,126,-0.029270650620376197,-0.02661174720975112,0.0026589034106250763,0.0050884255732899075,0.0031056469546483947,-0.0019827786186415127,False,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE_EXTENDED,GLOBAL,MONTH_END,1,-0.0190421405205975,-0.027635697669627486,-0.008593557149029984,-0.0014428762569660618,-0.0017026863202992094,-0.0002598100633331476,False,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE_EXTENDED,GLOBAL,MONTH_END,5,0.022130146701089,0.013112195186053272,-0.009017951515035727,-0.00038737163245913597,-0.0004406259524253326,-5.3254319966196634e-05,True,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE_EXTENDED,GLOBAL,MONTH_END,21,-0.06253651669803817,-0.07225659851560798,-0.009720081817569809,-0.0022476971733482553,-0.0033984416522868334,-0.001150744478938578,False,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE_EXTENDED,GLOBAL,MONTH_END,42,-0.05713826198362407,-0.05030042966989856,0.006837832313725506,0.0015177583247963696,0.0009649658850081695,-0.0005527924397882001,False,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,MOM_126,MOM_105,CORE_EXTENDED,GLOBAL,MONTH_END,63,-0.04825922342064812,-0.051296410503670925,-0.0030371870830228076,0.0022408199034273588,0.007819687129256049,0.00557886722582869,False,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
