analysis_context_id,robustness_variant_id,score_column,forward_horizon_sessions,observation_count,mean_top3_advantage_vs_global,median_top3_advantage_vs_global,positive_frequency,hac_t_statistic,hac_p_value,neighbourhood_not_optimisation_grid,warning
COUNTRY,RS42_NEIGHBOUR_32,RANK_RS_32,21,672,-0.0031237059912951953,-0.0019483582580130943,0.46279761904761907,-1.347488020073361,0.1778231092033583,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,RS42_NEIGHBOUR_32,RANK_RS_32,42,636,-0.004275140803537652,-0.005664550053058881,0.44654088050314467,-0.9818581026149922,0.32616975903467427,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,RS42_NEIGHBOUR_32,RANK_RS_32,63,642,-0.006741330892747815,-0.011355008652001064,0.4174454828660436,-1.0095231017072015,0.3127238280881669,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,RS42_CENTRAL_42,RANK_RS_42,10,664,-0.00034891386785513103,-0.0003613921393026409,0.4939759036144578,-0.2894965566056383,0.7722014145706317,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,RS42_CENTRAL_42,RANK_RS_42,21,668,-0.0016838846463898879,-0.0006255876758505807,0.4880239520958084,-0.6976838586508237,0.48537492484100875,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,RS42_CENTRAL_42,RANK_RS_42,42,631,-0.00301048857237342,-0.006242000611242027,0.4405705229793978,-0.6286464739056712,0.5295805276801178,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,RS42_CENTRAL_42,RANK_RS_42,63,640,-0.004867046075584427,-0.009845467731890156,0.4234375,-0.6699502210589875,0.5028895235142167,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,RS42_NEIGHBOUR_52,RANK_RS_52,10,659,-0.0008086957433946262,-0.0017353477182316945,0.47344461305007585,-0.6752431314135185,0.4995213078763867,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,RS42_NEIGHBOUR_52,RANK_RS_52,21,661,-0.0017543045948147918,-0.0015566848795672827,0.46444780635400906,-0.6983812902617716,0.48493877390823503,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,RS42_NEIGHBOUR_52,RANK_RS_52,42,633,-0.0023648074173885474,-0.006799721887512433,0.4486571879936809,-0.47818347196806066,0.6325196252188834,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,RS42_NEIGHBOUR_52,RANK_RS_52,63,638,-0.0037701174230809448,-0.010024381056017106,0.4216300940438871,-0.5067477827638863,0.6123317989432482,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,RS63_NEIGHBOUR_50,RANK_RS_50,10,660,-0.0007174281516653517,-0.0019339759384106037,0.46515151515151515,-0.5871692752314375,0.5570900252428803,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
