signal_id,signal_family,registry_class,universe_id,cohort_id,frequency_id,authorised_family_count,historical_eligibility_warning,persistence_horizon_sessions,date_pair_count,rank_autocorrelation_mean,rank_autocorrelation_median,rank_autocorrelation_valid_dates,mean_comparable_family_count,leader_observation_count,probability_leader_remains_above_median,probability_leader_remains_top_bucket,average_signed_rank_change,average_absolute_rank_change,status
MOM_21,SIMPLE_TOTAL_RETURN_MOMENTUM,PRIMARY,CORE,GEOGRAPHY,MONTH_END,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,42,313,-0.0442867650789155,-0.01785714285714289,135,6.18849840255591,540,0.4981481481481482,0.3277777777777778,-0.001654726848325195,0.3254682792111806,TESTED
MOM_21,SIMPLE_TOTAL_RETURN_MOMENTUM,PRIMARY,CORE,GEOGRAPHY,MONTH_END,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,63,312,0.022219642473225734,-1.442222014787673e-17,140,6.506410256410256,566,0.5318021201413428,0.39045936395759717,-0.0010853678341363067,0.31218242622183506,TESTED
MOM_63,SIMPLE_TOTAL_RETURN_MOMENTUM,PRIMARY,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,21,1369,0.5728476377102258,0.6868131868131868,413,4.52008765522279,1617,0.766852195423624,0.6462585034013606,0.0008471731888021477,0.18376339598059058,TESTED
MOM_63,SIMPLE_TOTAL_RETURN_MOMENTUM,PRIMARY,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,42,1365,0.31878039031738087,0.39085914085914075,366,4.1340659340659345,1444,0.6516620498614959,0.5200831024930748,0.00239049154519649,0.24670133851420398,TESTED
MOM_63,SIMPLE_TOTAL_RETURN_MOMENTUM,PRIMARY,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,63,1360,0.07892522277948931,0.09340659340659342,322,3.7669117647058825,1275,0.5623529411764706,0.43529411764705883,0.0039967173824288806,0.29731876826840714,TESTED
MOM_63,SIMPLE_TOTAL_RETURN_MOMENTUM,PRIMARY,CORE,GEOGRAPHY,MONTH_END,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,21,314,0.5320250460134933,0.6823260073260073,100,4.729299363057325,389,0.7737789203084833,0.6272493573264781,8.6333419666753e-05,0.19004217630480255,TESTED
MOM_63,SIMPLE_TOTAL_RETURN_MOMENTUM,PRIMARY,CORE,GEOGRAPHY,MONTH_END,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,42,313,0.328574279032203,0.3727579459048273,88,4.300319488817891,344,0.6802325581395349,0.5406976744186046,0.001118767314904016,0.24545437227458028,TESTED
MOM_63,SIMPLE_TOTAL_RETURN_MOMENTUM,PRIMARY,CORE,GEOGRAPHY,MONTH_END,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,63,312,0.06592601350308938,0.027102004287047402,78,3.91025641025641,307,0.5798045602605864,0.44625407166123776,0.0021464600972797678,0.29418212934606375,TESTED
MOM_126,SIMPLE_TOTAL_RETURN_MOMENTUM,PRIMARY,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,21,1369,0.7614016430883264,0.8391608391608391,281,3.349159970781592,1136,0.8705985915492958,0.761443661971831,0.0008334631562548685,0.12286916887789298,TESTED
MOM_126,SIMPLE_TOTAL_RETURN_MOMENTUM,PRIMARY,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,42,1365,0.6072612674372888,0.7000000000000001,247,3.0263736263736263,999,0.7837837837837838,0.6676676676676677,0.0018218514587432534,0.16967023535650988,TESTED
MOM_126,SIMPLE_TOTAL_RETURN_MOMENTUM,PRIMARY,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,63,1360,0.5097189352485644,0.6223776223776223,235,2.9102941176470587,947,0.7571277719112989,0.6367476240760296,0.003938939758798273,0.20074522566311348,TESTED
MOM_126,SIMPLE_TOTAL_RETURN_MOMENTUM,PRIMARY,CORE,GEOGRAPHY,MONTH_END,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,21,314,0.7588646304186406,0.8593406593406594,68,3.4745222929936306,271,0.8634686346863468,0.7601476014760148,0.00031711337852492744,0.12370840789722548,TESTED
MOM_126,SIMPLE_TOTAL_RETURN_MOMENTUM,PRIMARY,CORE,GEOGRAPHY,MONTH_END,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,42,313,0.5951753054746695,0.6923076923076923,61,3.1853035143769968,243,0.7695473251028807,0.6625514403292181,0.0019141674106568785,0.17591062676318445,TESTED
MOM_126,SIMPLE_TOTAL_RETURN_MOMENTUM,PRIMARY,CORE,GEOGRAPHY,MONTH_END,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,63,312,0.49759826882059077,0.6188811188811187,54,2.9006410256410255,216,0.7592592592592593,0.6388888888888888,0.002848238317851574,0.20936096438858873,TESTED
MOM_252,SIMPLE_TOTAL_RETURN_MOMENTUM,PRIMARY,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,21,1369,0.90032232311497,0.9317016317016316,218,2.643535427319211,875,0.96,0.8742857142857143,0.0018263060816252306,0.07146841675717054,TESTED
MOM_252,SIMPLE_TOTAL_RETURN_MOMENTUM,PRIMARY,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,42,1365,0.8362180415843721,0.8846153846153846,214,2.5934065934065935,855,0.935672514619883,0.8233918128654971,0.0036174661810255034,0.10173086408255899,TESTED
MOM_252,SIMPLE_TOTAL_RETURN_MOMENTUM,PRIMARY,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,63,1360,0.7638535562027376,0.8251748251748251,209,2.539705882352941,833,0.8919567827130852,0.7743097238895558,0.005992264989080276,0.12675267938006793,TESTED
MOM_252,SIMPLE_TOTAL_RETURN_MOMENTUM,PRIMARY,CORE,GEOGRAPHY,MONTH_END,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,21,314,0.889262781135113,0.9043456543456543,50,2.643312101910828,198,0.9444444444444444,0.8686868686868687,0.002046721685275901,0.07704370595936862,TESTED
MOM_252,SIMPLE_TOTAL_RETURN_MOMENTUM,PRIMARY,CORE,GEOGRAPHY,MONTH_END,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,42,313,0.8398206760519085,0.888111888111888,49,2.5910543130990416,193,0.8963730569948186,0.8393782383419689,0.003936863246357699,0.09974300257900753,TESTED
MOM_252,SIMPLE_TOTAL_RETURN_MOMENTUM,PRIMARY,CORE,GEOGRAPHY,MONTH_END,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,63,312,0.7392331567974257,0.824175824175824,48,2.5384615384615383,188,0.8776595744680851,0.7819148936170213,0.0066164545331212,0.13152133360466695,TESTED
MOM_12_1,TWELVE_MINUS_ONE_MOMENTUM,PRIMARY,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,21,1369,0.8877031464314306,0.9175824175824177,218,2.643535427319211,875,0.9497142857142857,0.864,0.0011386620809113212,0.07618212587817451,TESTED
MOM_12_1,TWELVE_MINUS_ONE_MOMENTUM,PRIMARY,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,42,1365,0.8176245514748325,0.8857142857142857,214,2.5934065934065935,859,0.9080325960419092,0.8032596041909197,0.0031386543462814656,0.10376871167125405,TESTED
MOM_12_1,TWELVE_MINUS_ONE_MOMENTUM,PRIMARY,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,63,1360,0.7464105280708632,0.8231876236047897,209,2.539705882352941,838,0.8902147971360382,0.7601431980906921,0.005280803768064914,0.13088950151052062,TESTED
MOM_12_1,TWELVE_MINUS_ONE_MOMENTUM,PRIMARY,CORE,GEOGRAPHY,MONTH_END,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,21,314,0.8809418588560622,0.9265734265734265,50,2.643312101910828,198,0.9595959595959596,0.8636363636363636,0.00214234226282419,0.07901378407402505,TESTED
MOM_12_1,TWELVE_MINUS_ONE_MOMENTUM,PRIMARY,CORE,GEOGRAPHY,MONTH_END,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,42,313,0.8213898114068453,0.9,49,2.5910543130990416,194,0.9020618556701031,0.8092783505154639,0.0033154473968284083,0.10588361494650027,TESTED
MOM_12_1,TWELVE_MINUS_ONE_MOMENTUM,PRIMARY,CORE,GEOGRAPHY,MONTH_END,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,63,312,0.740259656371571,0.8166252009086906,48,2.5384615384615383,190,0.8631578947368421,0.7473684210526316,0.005033161283161282,0.13463565755232423,TESTED
MULTI_Z_21_63_126,MULTI_HORIZON_RELATIVE_STRENGTH,PRIMARY,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,21,1369,0.5290395039330058,0.5642857142857144,281,3.2797662527392255,1136,0.766725352112676,0.6487676056338029,0.0016731523858472643,0.19831707762665446,TESTED
MULTI_Z_21_63_126,MULTI_HORIZON_RELATIVE_STRENGTH,PRIMARY,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,42,1365,0.43563172124864774,0.5,247,2.953846153846154,996,0.7248995983935743,0.6174698795180723,0.0023185244539411206,0.22090733753680183,TESTED
MULTI_Z_21_63_126,MULTI_HORIZON_RELATIVE_STRENGTH,PRIMARY,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,63,1360,0.30307685573437326,0.3636363636363636,235,2.836764705882353,941,0.6833156216790648,0.5568544102019128,0.004595805237329344,0.25200847263444465,TESTED
MULTI_Z_21_63_126,MULTI_HORIZON_RELATIVE_STRENGTH,PRIMARY,CORE,GEOGRAPHY,MONTH_END,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,21,314,0.5357299071423736,0.6,68,3.4012738853503186,271,0.7675276752767528,0.6568265682656826,0.0012263173780027708,0.19971184142532458,TESTED
MULTI_Z_21_63_126,MULTI_HORIZON_RELATIVE_STRENGTH,PRIMARY,CORE,GEOGRAPHY,MONTH_END,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,42,313,0.42327013831496757,0.44755244755244744,61,3.1118210862619806,242,0.731404958677686,0.6157024793388429,0.0014791790459141587,0.22452930938557225,TESTED
MULTI_Z_21_63_126,MULTI_HORIZON_RELATIVE_STRENGTH,PRIMARY,CORE,GEOGRAPHY,MONTH_END,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,63,312,0.3267559656084045,0.4115384615384615,54,2.823717948717949,215,0.6976744186046512,0.5581395348837209,0.0025479565207147527,0.2475183600609253,TESTED
MULTI_Z_63_126_252,MULTI_HORIZON_RELATIVE_STRENGTH,PRIMARY,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,21,1369,0.7927117001359882,0.8531468531468531,218,2.5339663988312635,870,0.9,0.8068965517241379,0.0012258056795387438,0.11109029179078185,TESTED
MULTI_Z_63_126_252,MULTI_HORIZON_RELATIVE_STRENGTH,PRIMARY,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,42,1365,0.652686376953799,0.7417582417582416,214,2.474725274725275,844,0.8341232227488151,0.7274881516587678,0.003595176286117671,0.157749905840492,TESTED
MULTI_Z_63_126_252,MULTI_HORIZON_RELATIVE_STRENGTH,PRIMARY,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,63,1360,0.5344719606505585,0.6153846153846153,209,2.413970588235294,817,0.7968176254589964,0.6609547123623011,0.007671498975184629,0.18867496263170952,TESTED
MULTI_Z_63_126_252,MULTI_HORIZON_RELATIVE_STRENGTH,PRIMARY,CORE,GEOGRAPHY,MONTH_END,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,21,314,0.8055646522644657,0.837162837162837,50,2.535031847133758,198,0.898989898989899,0.7676767676767676,0.0013814493713991199,0.1139611365742019,TESTED
MULTI_Z_63_126_252,MULTI_HORIZON_RELATIVE_STRENGTH,PRIMARY,CORE,GEOGRAPHY,MONTH_END,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,42,313,0.6962028797173134,0.7494229256926626,49,2.472843450479233,191,0.8481675392670157,0.7225130890052356,0.005235397677258142,0.15429629945133821,TESTED
MULTI_Z_63_126_252,MULTI_HORIZON_RELATIVE_STRENGTH,PRIMARY,CORE,GEOGRAPHY,MONTH_END,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,63,312,0.5450328798898071,0.6196303696303695,48,2.4134615384615383,186,0.8118279569892473,0.6666666666666666,0.009044651674133746,0.1837747909461057,TESTED
ABS_POS_126,ABSOLUTE_MOMENTUM_QUALIFICATION,PRIMARY,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,21,1369,0.7000542617301676,0.8432740427115675,179,3.349159970781592,430,0.9418604651162791,0.5511627906976744,-6.035767213520833e-05,0.08351223839773457,TESTED
ABS_POS_126,ABSOLUTE_MOMENTUM_QUALIFICATION,PRIMARY,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,42,1365,0.6354338809514974,0.7319250547113998,143,3.0263736263736263,413,0.9491525423728814,0.29539951573849876,-0.0005824362033512367,0.09893666542177798,TESTED
ABS_POS_126,ABSOLUTE_MOMENTUM_QUALIFICATION,PRIMARY,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,63,1360,0.5284120404622054,0.5393598899705936,124,2.9102941176470587,403,0.9057071960297767,0.27791563275434245,-3.9602332426992215e-05,0.10942966625760966,TESTED
ABS_POS_126,ABSOLUTE_MOMENTUM_QUALIFICATION,PRIMARY,CORE,GEOGRAPHY,MONTH_END,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,21,314,0.718703856472938,0.8215838362577489,43,3.4745222929936306,95,0.9368421052631579,0.631578947368421,-0.0011432197500025202,0.08176298190047045,TESTED
ABS_POS_126,ABSOLUTE_MOMENTUM_QUALIFICATION,PRIMARY,CORE,GEOGRAPHY,MONTH_END,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,42,313,0.6252888516451611,0.6708203932499369,35,3.1853035143769968,92,0.9239130434782609,0.391304347826087,-0.0015449584406455048,0.10455195924102645,TESTED
ABS_POS_126,ABSOLUTE_MOMENTUM_QUALIFICATION,PRIMARY,CORE,GEOGRAPHY,MONTH_END,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,63,312,0.5002888000026354,0.4132007163556104,30,2.9006410256410255,89,0.9325842696629213,0.2696629213483146,-0.0008358798966533822,0.11596428740075149,TESTED
ABS_POS_252,ABSOLUTE_MOMENTUM_QUALIFICATION,PRIMARY,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,21,1369,0.6744869733835834,0.8432740427115675,154,2.643535427319211,377,0.9124668435013262,0.5251989389920424,0.0009019265098292474,0.06894902631984699,TESTED
ABS_POS_252,ABSOLUTE_MOMENTUM_QUALIFICATION,PRIMARY,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,42,1365,0.6311885725557229,0.6928203230275509,142,2.5934065934065935,377,0.870026525198939,0.4535809018567639,0.0018898443050985444,0.0801842452901775,TESTED
ABS_POS_252,ABSOLUTE_MOMENTUM_QUALIFICATION,PRIMARY,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,63,1360,0.5942363775318454,0.6928203230275508,123,2.539705882352941,377,0.8673740053050398,0.35278514588859416,0.0031084626626027927,0.09325311100788808,TESTED
ABS_POS_252,ABSOLUTE_MOMENTUM_QUALIFICATION,PRIMARY,CORE,GEOGRAPHY,MONTH_END,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,21,314,0.6739068635034373,0.821583836257749,36,2.643312101910828,81,0.8765432098765432,0.6172839506172839,0.0008517219059387738,0.06608010797769835,TESTED
ABS_POS_252,ABSOLUTE_MOMENTUM_QUALIFICATION,PRIMARY,CORE,GEOGRAPHY,MONTH_END,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,42,313,0.687695936639526,0.9216370213557841,32,2.5910543130990416,81,0.8641975308641975,0.5555555555555556,0.0020103988353063584,0.07012352286704937,TESTED
ABS_POS_252,ABSOLUTE_MOMENTUM_QUALIFICATION,PRIMARY,CORE,GEOGRAPHY,MONTH_END,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,63,312,0.6645174558798744,0.7708330680404221,28,2.5384615384615383,81,0.8395061728395061,0.43209876543209874,0.003236809486809489,0.08570087320087322,TESTED
ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,PRIMARY,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,21,1369,0.6860573829601166,0.7784989441615229,179,3.349159970781592,460,0.941304347826087,0.5195652173913043,-0.0003462277453553351,0.08832161840340684,TESTED
ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,PRIMARY,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,42,1365,0.6311642909270672,0.7260036772672476,144,3.0263736263736263,444,0.9369369369369369,0.3130630630630631,-0.0005709089587085236,0.10351599636276468,TESTED
ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,PRIMARY,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,63,1360,0.5365944224781671,0.5611111111111111,124,2.9102941176470587,434,0.8824884792626728,0.2903225806451613,-0.000412265293518452,0.11462767483485017,TESTED
ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,PRIMARY,CORE,GEOGRAPHY,MONTH_END,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,21,314,0.6562334060767535,0.7319250547113998,45,3.4745222929936306,120,0.9333333333333333,0.6333333333333333,-0.0013421500589236622,0.08654652710564718,TESTED
ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,PRIMARY,CORE,GEOGRAPHY,MONTH_END,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,42,313,0.5817916396554081,0.6324555320336757,37,3.1853035143769968,106,0.9339622641509434,0.33962264150943394,-0.0010434539271048818,0.10719578816369188,TESTED
ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,PRIMARY,CORE,GEOGRAPHY,MONTH_END,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,63,312,0.5087423242830054,0.41712736203949613,30,2.9006410256410255,104,0.9423076923076923,0.23076923076923078,-0.00040309904950788984,0.12044013383792389,TESTED
ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,PRIMARY,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,21,1369,0.6990860520029236,0.8432740427115675,158,2.643535427319211,393,0.9083969465648855,0.5318066157760815,0.0010524851710262066,0.06890562999985493,TESTED
ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,PRIMARY,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,42,1365,0.6492906950241109,0.6928203230275509,144,2.5934065934065935,393,0.8575063613231552,0.44529262086513993,0.0024557214599587496,0.08645959658671525,TESTED
ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,PRIMARY,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,63,1360,0.6005736733380057,0.67700320038633,127,2.539705882352941,393,0.8600508905852418,0.35877862595419846,0.004450273717789644,0.09932930657452951,TESTED
ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,PRIMARY,CORE,GEOGRAPHY,MONTH_END,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,21,314,0.6941272635075674,0.8215838362577489,37,2.643312101910828,99,0.8888888888888888,0.494949494949495,0.001060248319284467,0.06979496741544935,TESTED
ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,PRIMARY,CORE,GEOGRAPHY,MONTH_END,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,42,313,0.7128097285446833,0.843274042711568,33,2.5910543130990416,99,0.8686868686868687,0.43434343434343436,0.0027850044187898715,0.0731033831218788,TESTED
ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,PRIMARY,CORE,GEOGRAPHY,MONTH_END,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,63,312,0.612853374470479,0.692820323027551,29,2.5384615384615383,99,0.8383838383838383,0.40404040404040403,0.004288998038998044,0.09736397861397861,TESTED
TREND_MA_252,TOTAL_RETURN_TREND_QUALIFICATION,PRIMARY,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,21,1369,0.6614123842743557,0.8555277104864119,146,2.643535427319211,374,0.9090909090909091,0.4946524064171123,0.000831961014331836,0.0749561903817223,TESTED
TREND_MA_252,TOTAL_RETURN_TREND_QUALIFICATION,PRIMARY,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,42,1365,0.6098735795589179,0.6904761904761906,127,2.5934065934065935,371,0.8787061994609164,0.41778975741239893,0.0009246842297689755,0.09228622993453503,TESTED
TREND_MA_252,TOTAL_RETURN_TREND_QUALIFICATION,PRIMARY,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,63,1360,0.5659156802145864,0.6770032003863299,109,2.539705882352941,369,0.907859078590786,0.3604336043360434,0.002408790784586963,0.10011063776987345,TESTED
TREND_MA_252,TOTAL_RETURN_TREND_QUALIFICATION,PRIMARY,CORE,GEOGRAPHY,MONTH_END,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,21,314,0.6316807289303312,0.792918809270683,34,2.643312101910828,101,0.9405940594059405,0.43564356435643564,0.0008903379084101992,0.08193914853553408,TESTED
TREND_MA_252,TOTAL_RETURN_TREND_QUALIFICATION,PRIMARY,CORE,GEOGRAPHY,MONTH_END,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,42,313,0.5370530821057562,0.5270462766947298,31,2.5910543130990416,100,0.87,0.44,0.001512438103066958,0.08948075831553019,TESTED
TREND_MA_252,TOTAL_RETURN_TREND_QUALIFICATION,PRIMARY,CORE,GEOGRAPHY,MONTH_END,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,63,312,0.5163913391282546,0.42063049617804105,26,2.5384615384615383,99,0.8282828282828283,0.31313131313131315,0.0020955895955895977,0.10921324046324049,TESTED
RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,21,1369,0.7317451289892857,0.7967032967032968,281,3.349159970781592,1142,0.8651488616462347,0.7320490367775832,0.00031065626485473827,0.12881435176964076,TESTED
RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,42,1365,0.5801808663426375,0.6697051466046117,247,3.0263736263736263,1005,0.7741293532338308,0.6388059701492538,0.0011120687591275825,0.17911619164342477,TESTED
RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,63,1360,0.4583550252701584,0.5824175824175823,235,2.9102941176470587,953,0.7439664218258132,0.6002098635886673,0.0030000212857716644,0.21590408847230474,TESTED
RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,CORE,GEOGRAPHY,MONTH_END,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,21,314,0.7148637999252277,0.801098901098901,68,3.4745222929936306,272,0.8639705882352942,0.7242647058823529,0.0008517910442750046,0.1331016066121474,TESTED
RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,CORE,GEOGRAPHY,MONTH_END,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,42,313,0.5502890015562939,0.6683495915092551,61,3.1853035143769968,244,0.7663934426229508,0.6311475409836066,0.0028991737116110233,0.18602326014562723,TESTED
RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,CORE,GEOGRAPHY,MONTH_END,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,63,312,0.4658759322883008,0.5826673326673326,54,2.9006410256410255,217,0.7603686635944701,0.5990783410138248,0.002804794959491091,0.212459744061954,TESTED
RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,21,1369,0.8488220831200695,0.9065934065934065,218,2.643535427319211,877,0.9327251995438997,0.830102622576967,0.0014133620516599236,0.08684952332368746,TESTED
RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,42,1365,0.7590353032423036,0.8626373626373625,214,2.5934065934065935,859,0.8940628637951106,0.7834691501746216,0.0036990732117850767,0.12272668715465326,TESTED
RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,CORE,GEOGRAPHY,WEEKLY_WEDNESDAY,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,63,1360,0.6673668058808382,0.7762237762237761,209,2.539705882352941,840,0.8595238095238096,0.7380952380952381,0.005989295559359253,0.14638729105289613,TESTED
RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,CORE,GEOGRAPHY,MONTH_END,15,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,21,314,0.8497397773085035,0.9032967032967032,50,2.643312101910828,198,0.9343434343434344,0.8232323232323232,0.00305743118996131,0.09068354002088942,TESTED
