analysis_context_id,analysis_context_type,signal_id,maturity_scope,top_tail_definition,forward_horizon_sessions,observation_frequency,aggregation,portfolio_weighting_optimised,warning,first_signal_date,last_signal_date,mean_signal_cohort_count,minimum_signal_cohort_count,maximum_signal_cohort_count,mean_selected_count,top_return_observation_count,top_return_mean,top_return_median,top_return_positive_frequency,top_return_hac_standard_error,top_return_hac_t_statistic,top_return_hac_p_value,top_return_ci_low,top_return_ci_high,advantage_vs_median_observation_count,advantage_vs_median_mean,advantage_vs_median_median,advantage_vs_median_positive_frequency,advantage_vs_median_hac_standard_error,advantage_vs_median_hac_t_statistic,advantage_vs_median_hac_p_value,advantage_vs_median_ci_low,advantage_vs_median_ci_high,advantage_vs_equal_pool_observation_count,advantage_vs_equal_pool_mean,advantage_vs_equal_pool_median,advantage_vs_equal_pool_positive_frequency,advantage_vs_equal_pool_hac_standard_error,advantage_vs_equal_pool_hac_t_statistic,advantage_vs_equal_pool_hac_p_value,advantage_vs_equal_pool_ci_low,advantage_vs_equal_pool_ci_high,advantage_vs_global_observation_count,advantage_vs_global_mean,advantage_vs_global_median,advantage_vs_global_positive_frequency,advantage_vs_global_hac_standard_error,advantage_vs_global_hac_t_statistic,advantage_vs_global_hac_p_value,advantage_vs_global_ci_low,advantage_vs_global_ci_high,advantage_vs_parent_observation_count,advantage_vs_parent_mean,advantage_vs_parent_median,advantage_vs_parent_positive_frequency,advantage_vs_parent_hac_standard_error,advantage_vs_parent_hac_t_statistic,advantage_vs_parent_hac_p_value,advantage_vs_parent_ci_low,advantage_vs_parent_ci_high,primary_fdr_family,advantage_vs_global_bh_q_value,bootstrap_count,bootstrap_block_length,bootstrap_replications,advantage_vs_global_bootstrap_ci_low,advantage_vs_global_bootstrap_ci_high,formal_inference_minimum_date_observations,formal_inference_eligible
COUNTRY,ROLE_GROUP,DISCRETE_RECENT_CONSISTENCY,FULL_DYNAMIC,RANK_1,10,WEEKLY_LAST_ELIGIBLE_XLON_SESSION,EQUAL_WEIGHT_SIGNAL_DIAGNOSTIC_ONLY,NO,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2014-08-08,2026-04-17,4.523131672597865,3,7,1.0,281,0.0087766223320367,0.0109989120458595,0.5836298932384342,0.0042778082505749,2.051663332702498,0.0402023925845128,0.0003922722281416,0.0171609724359319,279,0.0058043489607528,0.0,0.4444444444444444,0.0032099245223331,1.8082509169199503,0.070567457264731,-0.0004869874961121,0.0120956854176177,279,0.0036094562473323,-5.005419890113938e-05,0.4982078853046595,0.0028521441254439,1.2655237914285198,0.2056836253453412,-0.0019806435172552,0.0091995560119199,281,0.0046696757132261,0.0008820795012767,0.5088967971530249,0.0038728370926871,1.2057506167878107,0.2279136618033628,-0.0029209455064313,0.0122602969328837,281,0.0054536076371271,0.0030883303255333,0.5480427046263345,0.003012060704835,1.8105902143249888,0.0702043080959203,-0.0004499228635978,0.0113571381378522,NO,,,,,,,24,NO
COUNTRY,ROLE_GROUP,DISCRETE_RECENT_CONSISTENCY,FULL_DYNAMIC,RANK_1,21,WEEKLY_LAST_ELIGIBLE_XLON_SESSION,EQUAL_WEIGHT_SIGNAL_DIAGNOSTIC_ONLY,NO,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2014-08-08,2026-03-27,4.420408163265306,3,7,1.0,245,0.0186382850937306,0.0205059788105518,0.5836734693877551,0.010993508459792,1.6953900715043717,0.0900014481179206,-0.002908595551198,0.0401851657386594,243,0.0124779176348756,0.0,0.448559670781893,0.0079174188096423,1.5760082843766128,0.115023894010012,-0.0030399380825434,0.0279957733522946,243,0.0070669357332587,0.0008545815297129,0.5020576131687243,0.0067847525551545,1.0415907840131713,0.2976014432767018,-0.0062309349188601,0.0203648063853776,245,0.0115983299396285,0.0024979971999306,0.5306122448979592,0.0098901570424424,1.1727144361667583,0.2409103403221126,-0.0077860216650037,0.0309826815442609,245,0.013819714201629,0.0028067877593958,0.5428571428571428,0.0072342251570015,1.910324036328043,0.0560915048245809,-0.0003591065621475,0.0279985349654057,NO,,,,,,,24,NO
COUNTRY,ROLE_GROUP,DISCRETE_RECENT_CONSISTENCY,FULL_DYNAMIC,RANK_1,42,WEEKLY_LAST_ELIGIBLE_XLON_SESSION,EQUAL_WEIGHT_SIGNAL_DIAGNOSTIC_ONLY,NO,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2014-08-08,2026-02-27,4.280952380952381,3,7,1.0,210,0.0448616330847518,0.0334421733923908,0.6285714285714286,0.024771019255555,1.8110531755648849,0.0701326207390921,-0.0036886725164841,0.0934119386859878,206,0.0294340279688207,0.0001002517698047,0.5,0.0167743948688525,1.754699838590014,0.0793106636617884,-0.0034431818365837,0.0623112377742251,206,0.0184719321493104,0.0030641821486289,0.5242718446601942,0.014806094113795,1.2475898104753926,0.2121813119005998,-0.0105474790654384,0.0474913433640592,210,0.0274059608085673,0.0095898400684194,0.5428571428571428,0.0227856673280736,1.2027719185911747,0.2290645944050149,-0.0172531265181679,0.0720650481353026,210,0.0281863249948936,0.0081451925266218,0.5428571428571428,0.016320262432475,1.727075475134929,0.0841541094721363,-0.0038008015909995,0.0601734515807868,NO,,,,,,,24,NO
COUNTRY,ROLE_GROUP,DISCRETE_RECENT_CONSISTENCY,FULL_DYNAMIC,RANK_1,63,WEEKLY_LAST_ELIGIBLE_XLON_SESSION,EQUAL_WEIGHT_SIGNAL_DIAGNOSTIC_ONLY,NO,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2014-08-08,2026-01-30,4.096590909090909,3,7,1.0,176,0.0796375969366018,0.0549223741001804,0.6590909090909091,0.0406891693887007,1.9572185456977385,0.050321779290409,-0.0001117096261012,0.159386903499305,169,0.0483548180085013,0.0054681851740265,0.5325443786982249,0.0271315946119872,1.782232806439516,0.0747112750126272,-0.0048221302741347,0.1015317662911374,169,0.0328976154953379,0.0050821569814683,0.5266272189349113,0.0241318299602197,1.3632457857347815,0.1728050618331095,-0.0143999021077374,0.0801951330984133,176,0.0436713930763828,-0.0025932940434097,0.4886363636363636,0.0375571699512033,1.1627977596055172,0.2449115663712471,-0.0299393073892255,0.1172820935419913,176,0.0440022129880708,0.0194178481753228,0.5511363636363636,0.0270450503486559,1.6269968966893638,0.1037377568879487,-0.0090051116553672,0.0970095376315089,NO,,,,,,,24,NO
COUNTRY,ROLE_GROUP,DISCRETE_RECENT_CONSISTENCY,FULL_DYNAMIC,RANK_1,126,WEEKLY_LAST_ELIGIBLE_XLON_SESSION,EQUAL_WEIGHT_SIGNAL_DIAGNOSTIC_ONLY,NO,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2014-08-08,2016-12-02,3.2758620689655173,3,5,1.0,116,0.1235028405400064,0.1005155791688814,0.6551724137931034,0.0993247384728202,1.243424774521833,0.2137113455770113,-0.071170069640581,0.3181757507205939,96,0.0653717501169964,0.0,0.4479166666666667,0.0622574578300375,1.0500227988020474,0.2937076308024162,-0.0566506249988982,0.1873941252328911,96,0.044454077659792,0.011278566274067,0.5416666666666666,0.0519192530372953,0.8562156629614686,0.3918785004601709,-0.0573057883975286,0.1462139437171127,116,0.0307738481310377,-0.0183832551104187,0.4051724137931034,0.0826940930238721,0.3721408265781921,0.7097880005154062,-0.1313035959299567,0.1928512921920321,116,0.0468855134862435,-0.0006577382404972,0.4913793103448275,0.0548023239517644,0.855538782032508,0.3922529440296426,-0.0605250677283116,0.1542960947007986,NO,,,,,,,24,NO
COUNTRY,ROLE_GROUP,DISCRETE_RECENT_CONSISTENCY,FULL_DYNAMIC,TOP_2,5,WEEKLY_LAST_ELIGIBLE_XLON_SESSION,EQUAL_WEIGHT_SIGNAL_DIAGNOSTIC_ONLY,NO,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2014-08-08,2026-04-24,4.569023569023569,3,7,2.0,297,0.0052694533924012,0.0055733949685772,0.6026936026936027,0.0018845247270169,2.7961710010260954,0.0051712031286773,0.0015758527994729,0.0089630539853295,296,0.0023784514672597,0.0004453057415275,0.5202702702702703,0.0010870195226535,2.188048528745444,0.0286660675777626,0.0002479323523668,0.0045089705821526,296,0.0023657998167344,0.001816624188109,0.5709459459459459,0.000934030398542,2.532893812050639,0.0113125216848032,0.0005351338751263,0.0041964657583424,297,0.0028098319163883,0.0026991864528576,0.5589225589225589,0.0015319506686355,1.834153001082566,0.0666312857407028,-0.0001927362202293,0.0058124000530059,297,0.0027914720493066,0.0013003642608598,0.5488215488215489,0.0010797730735595,2.5852395449206687,0.0097311363286434,0.0006751557136538,0.0049077883849593,NO,,,,,,,24,NO
COUNTRY,ROLE_GROUP,DISCRETE_RECENT_CONSISTENCY,FULL_DYNAMIC,TOP_2,10,WEEKLY_LAST_ELIGIBLE_XLON_SESSION,EQUAL_WEIGHT_SIGNAL_DIAGNOSTIC_ONLY,NO,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2014-08-15,2026-04-17,4.532374100719425,3,7,2.0,278,0.0086657112726712,0.0093030688776817,0.6115107913669064,0.0033591355272392,2.579744461752397,0.009887344930991,0.0020819266200932,0.0152494959252491,277,0.0051906153331459,0.0012761100566869,0.5451263537906137,0.0019948151446749,2.6020533015311926,0.0092667448515607,0.0012808494937679,0.0091003811725239,277,0.0030637281991068,0.0021324628970398,0.5703971119133574,0.001651639843188,1.8549614262108831,0.0636017351464975,-0.0001734264089731,0.0063008828071868,278,0.004476450343323,0.003059275800746,0.5503597122302158,0.0027258990413926,1.6421922732090777,0.1005501634983111,-0.0008662136032988,0.0098191142899449,278,0.0045504433825193,0.0014667808600185,0.5359712230215827,0.0019553796240899,2.3271406362522424,0.0199577813247062,0.0007179697431995,0.008382917021839,NO,,,,,,,24,NO
COUNTRY,ROLE_GROUP,DISCRETE_RECENT_CONSISTENCY,FULL_DYNAMIC,TOP_2,21,WEEKLY_LAST_ELIGIBLE_XLON_SESSION,EQUAL_WEIGHT_SIGNAL_DIAGNOSTIC_ONLY,NO,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2014-08-15,2026-03-27,4.433333333333334,3,7,2.0,240,0.016063562020142,0.0225907186729541,0.5875,0.0083401769830524,1.926045700562938,0.0540986677367994,-0.0002828844913305,0.0324100085316147,239,0.0094319791532978,0.0024233704500733,0.5355648535564853,0.0045458336297008,2.0748623732449465,0.0379992918243191,0.0005223089593731,0.0183416493472224,239,0.0041697676776082,0.0032998344035612,0.5355648535564853,0.0035040191149144,1.189995699469821,0.2340480823352149,-0.002697983588764,0.0110375189439805,240,0.0092179085418308,0.0043365462626497,0.5458333333333333,0.0068374585640075,1.3481483588586585,0.1776106702347332,-0.0041832639894088,0.0226190810730705,240,0.0098507320783618,0.0031510078079339,0.5583333333333333,0.0046871983450529,2.101624756024803,0.0355861595157056,0.0006639921336622,0.0190374720230614,NO,,,,,,,24,NO
COUNTRY,ROLE_GROUP,DISCRETE_RECENT_CONSISTENCY,FULL_DYNAMIC,TOP_2,42,WEEKLY_LAST_ELIGIBLE_XLON_SESSION,EQUAL_WEIGHT_SIGNAL_DIAGNOSTIC_ONLY,NO,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2014-08-15,2026-02-27,4.305418719211823,3,7,2.0,203,0.0363826810372632,0.0379769496283342,0.6600985221674877,0.0181288910922469,2.0068894921445466,0.0447614309552189,0.0008507074168102,0.0719146546577162,202,0.0186856657723808,0.0091377936155189,0.5891089108910891,0.0084694651451852,2.206239172376002,0.0273672578614485,0.0020858191195005,0.0352855124252612,202,0.008314545123499,0.0057044438742278,0.5841584158415841,0.0070999823245456,1.1710656088191138,0.2415724062851784,-0.0056011645234814,0.0222302547704795,203,0.0188486817007721,0.0122500323197107,0.5763546798029556,0.0152804932094596,1.2335126518758994,0.2173845593764687,-0.0111005346557774,0.0487978980573218,203,0.0195018937796611,0.0053156569083248,0.5517241379310345,0.0109124307698739,1.7871264607240585,0.0739170516528282,-0.0018860775130784,0.0408898650724007,NO,,,,,,,24,NO
COUNTRY,ROLE_GROUP,DISCRETE_RECENT_CONSISTENCY,FULL_DYNAMIC,TOP_2,63,WEEKLY_LAST_ELIGIBLE_XLON_SESSION,EQUAL_WEIGHT_SIGNAL_DIAGNOSTIC_ONLY,NO,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2014-08-15,2026-01-30,4.131736526946108,3,7,2.0,167,0.0619604796510025,0.0780732281559323,0.7005988023952096,0.0302600216308351,2.047601961654401,0.0405990169877532,0.0026519270831627,0.1212690322188423,165,0.0298149508400078,0.0115433006081584,0.5696969696969697,0.0132831529388561,2.244568814139942,0.0247958266639725,0.0037804494787124,0.0558494522013032,165,0.0147450373440981,0.0084868236726607,0.5757575757575758,0.0108348712799842,1.3608871728210905,0.1735493477630184,-0.0064909201417983,0.0359809948299946,167,0.0271554771602421,0.007671520273996,0.5449101796407185,0.0255366935547183,1.0633904934503449,0.2876049021163066,-0.0228955224912419,0.0772064768117262,167,0.0288587266143512,0.011660322071834,0.592814371257485,0.0186966113454832,1.543527117352364,0.1227029332112008,-0.0077859582557388,0.0655034114844413,NO,,,,,,,24,NO
COUNTRY,ROLE_GROUP,DISCRETE_RECENT_CONSISTENCY,FULL_DYNAMIC,TOP_2,126,WEEKLY_LAST_ELIGIBLE_XLON_SESSION,EQUAL_WEIGHT_SIGNAL_DIAGNOSTIC_ONLY,NO,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2014-08-15,2016-11-04,3.262135922330097,3,5,2.0,103,0.1107423836874237,0.0869195102056649,0.6699029126213593,0.0828368266753317,1.3368738051913094,0.1812638325956831,-0.0516148131898133,0.2730995805646607,91,0.0391159378575682,0.0076659161012169,0.5824175824175825,0.030538375589795,1.2808781443712254,0.2002364705925777,-0.0207381784447872,0.0989700541599236,91,0.020254036225979,0.0102620972402469,0.5824175824175825,0.0218101058940366,0.9286537316408412,0.3530685662003741,-0.0224929858253375,0.0630010582772957,103,0.0158158169873319,-0.0229796846647927,0.4563106796116505,0.0612311676495594,0.2582968379412528,0.7961778264478235,-0.1041950663371386,0.1358267003118025,103,0.0293911435167551,-0.0080131062310573,0.4466019417475728,0.0465672215880333,0.6311551884449987,0.5279390588865704,-0.0618789336558862,0.1206612206893966,NO,,,,,,,24,NO
COUNTRY,ROLE_GROUP,DISCRETE_RECENT_CONSISTENCY,FULL_DYNAMIC,TOP_3,5,WEEKLY_LAST_ELIGIBLE_XLON_SESSION,EQUAL_WEIGHT_SIGNAL_DIAGNOSTIC_ONLY,NO,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2014-08-08,2026-04-24,4.576271186440678,3,7,3.0,295,0.0038014533034619,0.0029709468476348,0.576271186440678,0.0017067883231351,2.227255279365398,0.0259302175121034,0.0004562096608835,0.0071466969460403,295,0.0009640599077991,0.000307397371142,0.511864406779661,0.0007374421725748,1.3073023806504842,0.191110036019415,-0.0004813001911284,0.0024094200067267,295,0.0010176643725847,0.0,0.3389830508474576,0.0005954139518475,1.709171189937642,0.087419243808592,-0.0001493255289291,0.0021846542740985,295,0.0014230879511418,0.0012033405624432,0.5220338983050847,0.0012430109106751,1.1448716490902682,0.2522623296777649,-0.0010131686661717,0.0038593445684553,295,0.001295878497266,-0.0001239171431552,0.4949152542372881,0.0008140014888203,1.5919854141103371,0.1113879819272134,-0.0002995351041837,0.0028912920987159,NO,,,,,,,24,NO
COUNTRY,ROLE_GROUP,DISCRETE_RECENT_CONSISTENCY,FULL_DYNAMIC,TOP_3,10,WEEKLY_LAST_ELIGIBLE_XLON_SESSION,EQUAL_WEIGHT_SIGNAL_DIAGNOSTIC_ONLY,NO,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2014-09-12,2026-04-17,4.541818181818182,3,7,3.0,275,0.0070180498526142,0.0078733411224225,0.5963636363636363,0.0030538000476415,2.298136663542917,0.0215540121197328,0.00103271174325,0.0130033879619784,275,0.0035933360675815,0.0022903273520371,0.5709090909090909,0.0013803602556469,2.6031871410971,0.0092361522577774,0.000887879680823,0.0062987924543399,275,0.0015584957290028,0.0,0.3127272727272727,0.0010782502169185,1.4453933832323351,0.1483474209169123,-0.0005548358624799,0.0036718273204857,275,0.0029560061875239,0.0021517182055321,0.5418181818181819,0.0021773419008012,1.3576215046595117,0.1745838157069931,-0.0013115055200764,0.0072235178951242,275,0.0026137530190327,0.0015373887439041,0.5454545454545454,0.0014597450558027,1.7905544592480085,0.0733648206301811,-0.0002472947169509,0.0054748007550165,YES,0.42855933924651274,275.0,5.0,2000.0,-0.0018773327611688,0.0080357208955772,24,YES
COUNTRY,ROLE_GROUP,DISCRETE_RECENT_CONSISTENCY,FULL_DYNAMIC,TOP_3,21,WEEKLY_LAST_ELIGIBLE_XLON_SESSION,EQUAL_WEIGHT_SIGNAL_DIAGNOSTIC_ONLY,NO,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2014-09-12,2026-03-27,4.444915254237288,3,7,3.0,236,0.0131233475244188,0.0142312099871845,0.5889830508474576,0.0072167421028895,1.8184587085583028,0.0689940522684589,-0.0010212070829585,0.0272679021317961,236,0.0066634933397791,0.0019935163045494,0.538135593220339,0.0032548816391059,2.04723061500002,0.0406354468176456,0.0002840425531907,0.0130429441263674,236,0.0015176889249812,0.0,0.3050847457627119,0.0022254588408944,0.6819667464041876,0.4952599781474096,-0.0028441302522481,0.0058795081022106,236,0.0065749096821273,0.0064216371490624,0.5677966101694916,0.0053535614816223,1.2281375127002037,0.219395351111387,-0.0039178780108734,0.017067697375128,236,0.0058345265278063,0.0018483671743298,0.5254237288135594,0.0034363893630032,1.6978653788833908,0.0895331729125127,-0.0009006728605365,0.0125697259161492,YES,0.48942039863309406,236.0,5.0,2000.0,-0.003527121060729,0.0168668295694331,24,YES
COUNTRY,ROLE_GROUP,DISCRETE_RECENT_CONSISTENCY,FULL_DYNAMIC,TOP_3,42,WEEKLY_LAST_ELIGIBLE_XLON_SESSION,EQUAL_WEIGHT_SIGNAL_DIAGNOSTIC_ONLY,NO,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2014-09-12,2026-02-27,4.310880829015544,3,7,3.0,193,0.0319407325949476,0.0407531288196995,0.6424870466321243,0.0140206534813565,2.2781201059864795,0.0227194226485394,0.0044607567317727,0.0594207084581226,193,0.0138377421369567,0.0046172934223405,0.6010362694300518,0.0053169281452555,2.6025821224055137,0.0092524652830481,0.0034167544638685,0.0242587298100449,193,0.0034739360254611,0.0,0.2694300518134715,0.0041443596145362,0.8382322840123193,0.4019002587015026,-0.0046488595580121,0.0115967316089344,193,0.0146704408135843,0.0121750472707691,0.616580310880829,0.0108979223674454,1.3461685924106328,0.1782481515469153,-0.0066890945329221,0.0360299761600909,193,0.0114934283126,0.0009070803808473,0.5129533678756477,0.0080466239421618,1.4283541016969814,0.1531899630027549,-0.0042776648111749,0.027264521436375,YES,0.4307663662383787,193.0,9.0,2000.0,-0.0058811509407125,0.0364759479592894,24,YES
COUNTRY,ROLE_GROUP,DISCRETE_RECENT_CONSISTENCY,FULL_DYNAMIC,TOP_3,63,WEEKLY_LAST_ELIGIBLE_XLON_SESSION,EQUAL_WEIGHT_SIGNAL_DIAGNOSTIC_ONLY,NO,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2014-09-12,2026-01-30,4.134615384615385,3,7,3.0,156,0.0514121996042325,0.069270612616825,0.7371794871794872,0.0212340899784937,2.421210405357784,0.01546892087199,0.0097941480019018,0.0930302512065632,156,0.0215187894526268,0.0134049902179528,0.6730769230769231,0.0079789223998527,2.696954347246691,0.0069976863162556,0.0058803889134755,0.0371571899917781,156,0.0061459155995201,0.0,0.2243589743589743,0.0058095792692449,1.0578934058195402,0.2901040418405411,-0.0052406505335304,0.0175324817325706,156,0.0173739135993624,0.0115613330312003,0.5512820512820513,0.0173283054432905,1.0026320032400846,0.3160384486370311,-0.0165889409825963,0.0513367681813212,156,0.0159808229242701,0.003720495691486,0.5256410256410257,0.0130034914158734,1.2289640076789068,0.2190853009738044,-0.0095055519241176,0.0414671977726578,YES,0.6394266286377142,156.0,13.0,2000.0,-0.0166848204326011,0.0545927393161225,24,YES
COUNTRY,ROLE_GROUP,DISCRETE_RECENT_CONSISTENCY,FULL_DYNAMIC,TOP_3,126,WEEKLY_LAST_ELIGIBLE_XLON_SESSION,EQUAL_WEIGHT_SIGNAL_DIAGNOSTIC_ONLY,NO,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2014-09-12,2016-07-22,3.182926829268293,3,5,3.0,82,0.0937890323768247,0.1118121493551447,0.6219512195121951,0.0719157952023689,1.3041506683323902,0.1921822160193312,-0.0471633361393767,0.2347414008930262,82,0.015699045855123,0.0099116548725187,0.6097560975609756,0.0082101094086529,1.9121603712829032,0.0558556273178225,-0.0003924728949701,0.0317905646052162,82,0.0,0.0,0.0,0.0,,,0.0,0.0,82,-0.002784109208537,-0.0199127853425569,0.4756097560975609,0.0408590332235836,-0.0681393804229828,0.9456746821438712,-0.0828663427698866,0.0772981243528124,82,0.0008509901502926,-0.0232719122003969,0.2560975609756097,0.0277361169169222,0.0306816614900202,0.9755234162881292,-0.053510800077867,0.0552127803784522,NO,,,,,,,24,NO
COUNTRY,ROLE_GROUP,DISCRETE_RECENT_CONSISTENCY,FULL_DYNAMIC,TOP_5,5,WEEKLY_LAST_ELIGIBLE_XLON_SESSION,EQUAL_WEIGHT_SIGNAL_DIAGNOSTIC_ONLY,NO,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2015-05-29,2026-04-24,6.284552845528455,5,7,5.0,123,0.0002985920112113,0.0022132685088131,0.5365853658536586,0.0023960520753455,0.1246183312473741,0.9008257152927504,-0.0043975837615483,0.004994767783971,123,-0.000328984387926,-0.0001880012088406,0.4552845528455284,0.0008146049268816,-0.4038575965718919,0.6863174395281966,-0.0019255807062429,0.0012676119303908,123,0.0002643331743969,0.0,0.4471544715447154,0.0004981915768863,0.530585394576461,0.5957061189617909,-0.0007121043737016,0.0012407707224954,123,-0.0001190113660691,-0.0004547764697183,0.4878048780487805,0.0015076292345652,-0.0789394125164239,0.9370808143822528,-0.0030739103678567,0.0028358876357184,123,0.0002157609400057,0.0007183529682939,0.5040650406504065,0.001015990503063,0.2123651149841,0.8318221992692176,-0.0017755438546325,0.002207065734644,NO,,,,,,,24,NO
COUNTRY,ROLE_GROUP,DISCRETE_RECENT_CONSISTENCY,FULL_DYNAMIC,TOP_5,10,WEEKLY_LAST_ELIGIBLE_XLON_SESSION,EQUAL_WEIGHT_SIGNAL_DIAGNOSTIC_ONLY,NO,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2015-05-29,2026-04-17,6.306306306306307,5,7,5.0,111,-0.0002093895049014,0.0034811246946706,0.5495495495495496,0.0044399764021302,-0.0471600490491231,0.962385668312726,-0.0089115833452843,0.0084928043354815,111,0.0023525811989351,0.0006707742982274,0.5225225225225225,0.0016007025804243,1.4697178774532833,0.1416381788055239,-0.0007847382086567,0.0054899006065271,111,0.000942082543071,0.0,0.4324324324324324,0.0008510091190396,1.1070181529125018,0.2682860799662599,-0.0007258646807619,0.0026100297669039,111,0.0006279683322719,0.0007777561036907,0.5225225225225225,0.0027358339549036,0.2295345195004804,0.8184534940257169,-0.004734167687021,0.0059901043515649,111,0.0009726117136434,0.0002811738432219,0.5135135135135135,0.0018071381076385,0.5382055248197869,0.5904351662468351,-0.0025693138924179,0.0045145373197048,NO,,,,,,,24,NO
COUNTRY,ROLE_GROUP,DISCRETE_RECENT_CONSISTENCY,FULL_DYNAMIC,TOP_5,21,WEEKLY_LAST_ELIGIBLE_XLON_SESSION,EQUAL_WEIGHT_SIGNAL_DIAGNOSTIC_ONLY,NO,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2015-05-29,2026-03-27,6.372093023255814,5,7,5.0,86,-0.0024944442025976,0.0027372795514193,0.5116279069767442,0.0105611512224824,-0.2361905582118265,0.8132848057390892,-0.0231939202339444,0.0182050318287491,86,0.006395594464081,0.0019754832234886,0.5697674418604651,0.0041205541200983,1.5521200007751497,0.1206335131420707,-0.0016805432076597,0.0144717321358219,86,0.0004822956420711,0.0,0.4302325581395348,0.0022558751288654,0.2137953630056377,0.830706641141404,-0.0039391383641247,0.0049037296482671,86,0.0023133566955976,0.0012376648888964,0.5116279069767442,0.0069991661375383,0.3305189004145129,0.7410079138485468,-0.0114047568557898,0.0160314702469852,86,0.0016685714243547,-0.001447776401229,0.4767441860465116,0.0046506227133068,0.358784517088525,0.7197562961410539,-0.0074464815994105,0.0107836244481199,NO,,,,,,,24,NO
COUNTRY,ROLE_GROUP,DISCRETE_RECENT_CONSISTENCY,FULL_DYNAMIC,TOP_5,42,WEEKLY_LAST_ELIGIBLE_XLON_SESSION,EQUAL_WEIGHT_SIGNAL_DIAGNOSTIC_ONLY,NO,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2020-01-31,2026-02-27,6.40625,5,7,5.0,64,0.0027382114302666,0.0086674086176737,0.578125,0.0176600209349854,0.1550514260627012,0.8767807753546434,-0.0318747935685282,0.0373512164290615,64,0.0152033252158337,0.0103946910377806,0.625,0.0073692763012114,2.063068962868776,0.0391060765007722,0.0007598090733347,0.0296468413583326,64,0.0011586864648209,-0.0005205756748067,0.40625,0.0053091698101106,0.2182424948274086,0.8272401768895519,-0.0092470951508032,0.011564468080445,64,0.0109286792160964,0.0095731410203715,0.625,0.0163447340161034,0.6686361004913964,0.5037276381525913,-0.0211064107923529,0.0429637692245458,64,0.0031602145185821,-0.009485372974168,0.421875,0.0134095298910483,0.2356692996890081,0.8136892942345402,-0.0231219811174859,0.0294424101546502,NO,,,,,,,24,NO
COUNTRY,ROLE_GROUP,DISCRETE_RECENT_CONSISTENCY,FULL_DYNAMIC,TOP_5,63,WEEKLY_LAST_ELIGIBLE_XLON_SESSION,EQUAL_WEIGHT_SIGNAL_DIAGNOSTIC_ONLY,NO,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2020-01-31,2026-01-30,6.488372093023256,5,7,5.0,43,0.0243574434839481,0.0268812887823667,0.5581395348837209,0.0214671423257595,1.134638374979252,0.2565268674032258,-0.0177173823255359,0.0664322692934322,43,0.0254624025704696,0.0121050487427312,0.6744186046511628,0.0121460973370385,2.0963443535747137,0.0360516548710137,0.0016564892371562,0.0492683159037831,43,0.0056391527859777,9.727417044969044e-05,0.5116279069767442,0.0070044254825281,0.8050842713715938,0.4207710515470855,-0.0080892688921719,0.0193675744641274,43,0.0212968185364048,0.0214096631090028,0.5581395348837209,0.0281173479257009,0.7574262904410775,0.4487945102821452,-0.033812170738751,0.0764058078115607,43,0.010419123993273,-0.0131139741408621,0.3488372093023256,0.0230413694365632,0.4521920462218494,0.651130637612801,-0.0347411302568727,0.0555793782434189,NO,,,,,,,24,NO
