date,pool_id,global_trend_regime,global_realised_volatility_63,global_vol_q33_prior,global_vol_q67_prior,cross_sectional_dispersion_rs63,leadership_breadth_positive_rs63,rotation_intensity_rank_change_21,eligible_family_count,mature_family_count,theme_family_count,industry_family_count,recent_launch_count_252,us_technology_dominance,volatility_regime,dispersion_q33_prior,dispersion_q67_prior,rotation_q33_prior,rotation_q67_prior,dispersion_regime,rotation_intensity_regime,breadth_regime,A3R2_SOURCE_WARNING,REGIME_SCORE,PRIOR_8W_MAX_SCORE,REGIME_STATE,REGIME_PEAK_DETECTED,REGIME_PEAK_DATE,REGIME_PEAK_OR_MATURITY_FLAG,WARNING,MANAGEMENT_FREQUENCY,baseline_forward_return_4w,baseline_max_adverse_move_4w,preceded_negative_portfolio_return_4w,baseline_forward_return_8w,baseline_max_adverse_move_8w,preceded_negative_portfolio_return_8w,peak_evidence_classification
2011-12-16,INDUSTRY_PLUS_THEME,UNAVAILABLE,,,,,,,0,0,0,0,2,NOT_DOMINANT,UNAVAILABLE,,,,,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",1,2.0,POSITIVE,True,2011-12-09,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY,-0.027139440573982543,-0.031610689404179104,True,0.03148797981967855,-0.036966163537348606,False,PRECEDED_ONE_NEGATIVE_HORIZON
2012-02-17,INDUSTRY_PLUS_THEME,UNAVAILABLE,,,,,,,0,0,0,0,2,NOT_DOMINANT,UNAVAILABLE,,,,,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",1,2.0,POSITIVE,True,2012-02-10,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY,-0.027139440573982543,-0.031610689404179104,True,0.03148797981967855,-0.036966163537348606,False,PRECEDED_ONE_NEGATIVE_HORIZON
2012-04-27,INDUSTRY_PLUS_THEME,UNAVAILABLE,,,,,,,0,0,0,0,2,NOT_DOMINANT,UNAVAILABLE,,,,,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",1,2.0,POSITIVE,True,2012-04-20,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY,-0.027139440573982543,-0.031610689404179104,True,0.03148797981967855,-0.036966163537348606,False,PRECEDED_ONE_NEGATIVE_HORIZON
2012-06-15,INDUSTRY_PLUS_THEME,UNAVAILABLE,,,,,,,0,0,0,0,2,NOT_DOMINANT,UNAVAILABLE,,,,,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",1,3.0,POSITIVE,True,2012-06-08,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY,-0.027139440573982543,-0.031610689404179104,True,0.03148797981967855,-0.036966163537348606,False,PRECEDED_ONE_NEGATIVE_HORIZON
2012-08-10,INDUSTRY_PLUS_THEME,UNAVAILABLE,,,,,,,0,0,0,0,2,NOT_DOMINANT,UNAVAILABLE,,,,,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",1,2.0,POSITIVE,True,2012-08-03,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY,-0.027139440573982543,-0.031610689404179104,True,0.03148797981967855,-0.036966163537348606,False,PRECEDED_ONE_NEGATIVE_HORIZON
2012-08-24,INDUSTRY_PLUS_THEME,UNAVAILABLE,,,,,,,0,0,0,0,2,NOT_DOMINANT,UNAVAILABLE,,,,,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",1,2.0,POSITIVE,True,2012-08-17,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY,-0.027139440573982543,-0.031610689404179104,True,0.03148797981967855,-0.036966163537348606,False,PRECEDED_ONE_NEGATIVE_HORIZON
2012-09-28,INDUSTRY_PLUS_THEME,BELOW_OR_EQUAL_200,,,,,,,0,0,0,0,2,NOT_DOMINANT,UNAVAILABLE,,,,,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",1,2.0,POSITIVE,True,2012-09-21,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY,-0.027139440573982543,-0.031610689404179104,True,0.03148797981967855,-0.036966163537348606,False,PRECEDED_ONE_NEGATIVE_HORIZON
2012-12-28,INDUSTRY_PLUS_THEME,UNAVAILABLE,,,,,,,0,0,0,0,0,NOT_DOMINANT,UNAVAILABLE,,,,,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",1,2.0,POSITIVE,True,2012-12-21,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY,-0.027139440573982543,-0.031610689404179104,True,0.03148797981967855,-0.036966163537348606,False,PRECEDED_ONE_NEGATIVE_HORIZON
2013-02-08,INDUSTRY_PLUS_THEME,UNAVAILABLE,,,,,,,0,0,0,0,0,NOT_DOMINANT,UNAVAILABLE,,,,,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",1,2.0,POSITIVE,True,2013-02-01,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY,-0.027139440573982543,-0.031610689404179104,True,0.03148797981967855,-0.036966163537348606,False,PRECEDED_ONE_NEGATIVE_HORIZON
2013-03-22,INDUSTRY_PLUS_THEME,UNAVAILABLE,,,,,,,0,0,0,0,0,NOT_DOMINANT,UNAVAILABLE,,,,,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",1,2.0,POSITIVE,True,2013-03-15,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY,-0.027139440573982543,-0.031610689404179104,True,0.03148797981967855,-0.036966163537348606,False,PRECEDED_ONE_NEGATIVE_HORIZON
2013-05-31,INDUSTRY_PLUS_THEME,ABOVE_200,,,,0.1295786730730244,0.0,0.0,3,1,2,1,0,NOT_DOMINANT,UNAVAILABLE,,,,,UNAVAILABLE,UNAVAILABLE,NARROW,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2,3.0,POSITIVE,True,2013-05-24,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY,-0.027139440573982543,-0.031610689404179104,True,0.03148797981967855,-0.036966163537348606,False,PRECEDED_ONE_NEGATIVE_HORIZON
2013-06-21,INDUSTRY_PLUS_THEME,ABOVE_200,,,,0.20164741463934513,0.0,0.0,3,1,2,1,0,NOT_DOMINANT,UNAVAILABLE,,,,,UNAVAILABLE,UNAVAILABLE,NARROW,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2,3.0,POSITIVE,True,2013-06-14,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY,-0.027139440573982543,-0.031610689404179104,True,0.03148797981967855,-0.036966163537348606,False,PRECEDED_ONE_NEGATIVE_HORIZON
2013-10-18,INDUSTRY_PLUS_THEME,ABOVE_200,0.10834411968157985,,,0.10565315390442362,0.2,0.125,5,1,3,2,1,NOT_DOMINANT,UNAVAILABLE,,,,,UNAVAILABLE,UNAVAILABLE,NARROW,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2,3.0,POSITIVE,True,2013-10-11,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY,-0.027139440573982543,-0.031610689404179104,True,0.03148797981967855,-0.036966163537348606,False,PRECEDED_ONE_NEGATIVE_HORIZON
2014-03-28,INDUSTRY_PLUS_THEME,ABOVE_200,0.10506542699230874,,,0.045984098366089014,0.8333333333333334,0.1666666666666667,6,2,4,2,1,NOT_DOMINANT,UNAVAILABLE,0.05544846963111309,0.09901896766932608,,,LOW,UNAVAILABLE,BROAD,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2,3.0,POSITIVE,True,2014-03-21,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY,-0.027139440573982543,-0.031610689404179104,True,0.03148797981967855,-0.036966163537348606,False,PRECEDED_ONE_NEGATIVE_HORIZON
2014-06-06,INDUSTRY_PLUS_THEME,ABOVE_200,0.09233729220286747,,,0.08327496977684752,0.6666666666666666,0.08333333333333331,6,2,4,2,1,NOT_DOMINANT,UNAVAILABLE,0.050644707952034934,0.09042718460112581,0.08333333333333333,0.19999999999999996,NORMAL,LOW,BROAD,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2,3.0,POSITIVE,True,2014-05-30,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY,-0.027139440573982543,-0.031610689404179104,True,0.03148797981967855,-0.036966163537348606,False,PRECEDED_ONE_NEGATIVE_HORIZON
2014-06-20,INDUSTRY_PLUS_THEME,ABOVE_200,0.08757045076770788,,,0.07011950408242616,0.8,0.19999999999999996,5,2,3,2,1,NOT_DOMINANT,UNAVAILABLE,0.05176614907470821,0.08851018441856413,0.08333333333333331,0.19999999999999996,NORMAL,NORMAL,BROAD,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2,3.0,POSITIVE,True,2014-06-13,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY,-0.027139440573982543,-0.031610689404179104,True,0.03148797981967855,-0.036966163537348606,False,PRECEDED_ONE_NEGATIVE_HORIZON
2014-09-19,INDUSTRY_PLUS_THEME,ABOVE_200,0.08877987969492689,0.08917988121131463,0.10423514054732737,0.055537340100667035,0.2,0.16666666666666663,5,2,3,2,1,NOT_DOMINANT,LOW,0.048244917589834346,0.08000064386579413,0.08333333333333331,0.19999999999999996,NORMAL,NORMAL,NARROW,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2,3.0,POSITIVE,True,2014-09-12,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY,-0.027139440573982543,-0.031610689404179104,True,0.03148797981967855,-0.036966163537348606,False,PRECEDED_ONE_NEGATIVE_HORIZON
2014-10-03,INDUSTRY_PLUS_THEME,ABOVE_200,0.10314958580004735,0.08945059352918959,0.10349238321594774,0.05309432970334109,0.0,0.16666666666666669,6,2,4,2,0,NOT_DOMINANT,NORMAL,0.04796774102252089,0.07800377183509596,0.08333333333333333,0.19999999999999996,NORMAL,NORMAL,NARROW,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2,3.0,POSITIVE,True,2014-09-26,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY,-0.027139440573982543,-0.031610689404179104,True,0.03148797981967855,-0.036966163537348606,False,PRECEDED_ONE_NEGATIVE_HORIZON
2014-11-28,INDUSTRY_PLUS_THEME,ABOVE_200,0.12145399420994249,0.09080745189648301,0.10544479910135066,0.1326122530025312,0.16666666666666666,0.0,6,2,4,2,2,NOT_DOMINANT,HIGH,0.050533835989006175,0.08486385397726094,0.08333333333333333,0.19999999999999996,HIGH,LOW,NARROW,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2,4.0,DETERIORATING,True,2014-11-21,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY,-0.027139440573982543,-0.031610689404179104,True,0.03148797981967855,-0.036966163537348606,False,PRECEDED_ONE_NEGATIVE_HORIZON
2015-02-13,INDUSTRY_PLUS_THEME,ABOVE_200,0.13608536136769395,0.09272369253095952,0.11045666431548018,0.07799534632298977,0.375,0.3333333333333333,8,2,4,4,2,NOT_DOMINANT,HIGH,0.05273433292284228,0.09239755824180167,0.08333333333333331,0.19999999999999996,NORMAL,HIGH,MEDIUM,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",3,4.0,MATURE,True,2015-02-06,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY,-0.027139440573982543,-0.031610689404179104,True,0.03148797981967855,-0.036966163537348606,False,PRECEDED_ONE_NEGATIVE_HORIZON
2015-04-17,INDUSTRY_PLUS_THEME,ABOVE_200,0.10831789729563464,0.09394813961811667,0.12047401339100451,0.07645987993105864,0.375,0.1964285714285714,8,2,4,4,2,NOT_DOMINANT,NORMAL,0.053968079330363,0.08873676570793726,0.08333333333333331,0.19880952380952374,NORMAL,NORMAL,MEDIUM,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",3,4.0,MATURE,True,2015-04-10,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY,-0.027139440573982543,-0.031610689404179104,True,0.03148797981967855,-0.036966163537348606,False,PRECEDED_ONE_NEGATIVE_HORIZON
2015-06-26,INDUSTRY_PLUS_THEME,ABOVE_200,0.1206501847793982,0.10033478156669484,0.12047401993273042,0.05725907446048281,0.5,0.125,8,2,4,4,2,NOT_DOMINANT,HIGH,0.0540030393170315,0.08496380912357399,0.08333333333333336,0.18154761904761899,NORMAL,NORMAL,MEDIUM,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2,3.0,POSITIVE,True,2015-06-19,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY,-0.027139440573982543,-0.031610689404179104,True,0.03148797981967855,-0.036966163537348606,False,PRECEDED_ONE_NEGATIVE_HORIZON
2015-08-07,INDUSTRY_PLUS_THEME,ABOVE_200,0.1109957309036703,0.10148945523897492,0.12047401993273042,0.13289815494040594,0.25,0.0,8,2,4,4,2,NOT_DOMINANT,NORMAL,0.05422518540893479,0.08583867943462717,0.10476190476190471,0.17857142857142855,HIGH,LOW,NARROW,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",3,4.0,MATURE,True,2015-07-31,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY,-0.027139440573982543,-0.031610689404179104,True,0.03148797981967855,-0.036966163537348606,False,PRECEDED_ONE_NEGATIVE_HORIZON
2015-10-30,INDUSTRY_PLUS_THEME,BELOW_OR_EQUAL_200,0.24005429649924312,0.10301786185063634,0.12258572412586262,0.09495927639888191,0.2857142857142857,0.4285714285714286,7,2,3,4,2,NOT_DOMINANT,HIGH,0.055537340100667035,0.09036083891976461,0.08333333333333333,0.17619047619047615,HIGH,HIGH,NARROW,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2,3.0,HOSTILE,True,2015-10-23,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY,-0.027139440573982543,-0.031610689404179104,True,0.03148797981967855,-0.036966163537348606,False,PRECEDED_ONE_NEGATIVE_HORIZON
2015-11-13,INDUSTRY_PLUS_THEME,BELOW_OR_EQUAL_200,0.23835607608164114,0.10323437662977052,0.12301677103934391,0.05809234774490987,0.25,0.1875,8,2,4,4,1,NOT_DOMINANT,HIGH,0.055416032478148324,0.09088860341606582,0.08333333333333334,0.17857142857142855,NORMAL,HIGH,NARROW,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",1,3.0,HOSTILE,True,2015-11-06,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY,-0.027139440573982543,-0.031610689404179104,True,0.03148797981967855,-0.036966163537348606,False,PRECEDED_ONE_NEGATIVE_HORIZON
2015-11-27,INDUSTRY_PLUS_THEME,ABOVE_200,0.17569352836087015,0.10338786964917272,0.12314696695484008,0.05157061055373194,0.125,0.125,8,2,4,4,0,NOT_DOMINANT,HIGH,0.05573623721085623,0.0901301295122946,0.08333333333333337,0.1875,LOW,NORMAL,NARROW,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",1,3.0,POSITIVE,True,2015-11-20,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY,-0.027139440573982543,-0.031610689404179104,True,0.03148797981967855,-0.036966163537348606,False,PRECEDED_ONE_NEGATIVE_HORIZON
2016-02-19,INDUSTRY_PLUS_THEME,BELOW_OR_EQUAL_200,0.20182998867503116,0.10505768992739999,0.13161503337101618,0.22751482450289537,0.625,0.1875,8,2,4,4,0,NOT_DOMINANT,HIGH,0.05650904577431735,0.09141636791236703,0.125,0.1875,HIGH,NORMAL,MEDIUM,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2,3.0,HOSTILE,True,2016-02-12,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY,-0.027139440573982543,-0.031610689404179104,True,0.03148797981967855,-0.036966163537348606,False,PRECEDED_ONE_NEGATIVE_HORIZON
2016-03-18,INDUSTRY_PLUS_THEME,ABOVE_200,0.20752257957404333,0.1052385021781557,0.13587721500028807,0.13715881759521575,0.6666666666666666,0.10416666666666669,6,1,3,3,0,NOT_DOMINANT,HIGH,0.05742154326252146,0.09338257985450957,0.125,0.1875,HIGH,LOW,BROAD,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2,4.0,DETERIORATING,True,2016-03-11,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY,-0.027139440573982543,-0.031610689404179104,True,0.03148797981967855,-0.036966163537348606,False,PRECEDED_ONE_NEGATIVE_HORIZON
2016-06-03,INDUSTRY_PLUS_THEME,ABOVE_200,0.11851859711758927,0.10595194072765034,0.13985524417585538,0.07999877929644855,0.42857142857142855,0.1428571428571428,7,1,4,3,0,NOT_DOMINANT,NORMAL,0.05813033592267936,0.09590045837487796,0.125,0.1875,NORMAL,NORMAL,MEDIUM,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",3,4.0,MATURE,True,2016-05-27,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY,-0.027139440573982543,-0.031610689404179104,True,0.03148797981967855,-0.036966163537348606,False,PRECEDED_ONE_NEGATIVE_HORIZON
2016-07-01,INDUSTRY_PLUS_THEME,ABOVE_200,0.14139913242663046,0.10665971374726364,0.13901671751244393,0.09626660095389017,0.5714285714285714,0.1428571428571429,7,1,4,3,0,NOT_DOMINANT,HIGH,0.05826014400363502,0.09561309968960188,0.125,0.1875,HIGH,NORMAL,MEDIUM,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",3,4.0,MATURE,True,2016-06-24,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY,-0.027139440573982543,-0.031610689404179104,True,0.03148797981967855,-0.036966163537348606,False,PRECEDED_ONE_NEGATIVE_HORIZON
2016-08-26,INDUSTRY_PLUS_THEME,ABOVE_200,0.1406233149096637,0.10830995450952981,0.1405621303085471,0.06622211438404452,0.2857142857142857,0.1428571428571429,7,1,4,3,0,NOT_DOMINANT,HIGH,0.0605150774657271,0.09529232662282462,0.125,0.1875,NORMAL,NORMAL,NARROW,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",1,3.0,POSITIVE,True,2016-08-19,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY,-0.027139440573982543,-0.031610689404179104,True,0.03148797981967855,-0.036966163537348606,False,PRECEDED_ONE_NEGATIVE_HORIZON
2016-09-30,INDUSTRY_PLUS_THEME,ABOVE_200,0.11508873124802521,0.10930295451350748,0.14109438894261692,0.04691244621915082,0.7142857142857143,0.36904761904761907,7,1,4,3,1,DOMINANT,NORMAL,0.05965101294931671,0.09353891974739177,0.125,0.1875,LOW,HIGH,BROAD,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2,4.0,DETERIORATING,True,2016-09-23,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY,-0.027139440573982543,-0.031610689404179104,True,0.03148797981967855,-0.036966163537348606,False,PRECEDED_ONE_NEGATIVE_HORIZON
2016-11-04,INDUSTRY_PLUS_THEME,ABOVE_200,0.11135280135554228,0.11022124994388738,0.1405739402336147,0.07581363498294356,0.5714285714285714,0.10714285714285714,7,1,4,3,1,NOT_DOMINANT,NORMAL,0.05919636192165892,0.09338257985450957,0.125,0.1875,NORMAL,LOW,MEDIUM,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",3,4.0,MATURE,True,2016-10-28,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY,-0.027139440573982543,-0.031610689404179104,True,0.03148797981967855,-0.036966163537348606,False,PRECEDED_ONE_NEGATIVE_HORIZON
2017-01-06,INDUSTRY_PLUS_THEME,ABOVE_200,0.1148633750241051,0.11116504921613474,0.13961067196755983,0.06986825761472021,0.375,0.1607142857142857,8,1,5,3,1,NOT_DOMINANT,NORMAL,0.05919636192165892,0.09316728585658327,0.125,0.1875,NORMAL,NORMAL,MEDIUM,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",3,4.0,MATURE,True,2016-12-30,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY,-0.027139440573982543,-0.031610689404179104,True,0.03148797981967855,-0.036966163537348606,False,PRECEDED_ONE_NEGATIVE_HORIZON
2017-01-20,INDUSTRY_PLUS_THEME,ABOVE_200,0.1235656244626419,0.11147432927875406,0.1392174212922378,0.050348841340524614,0.375,0.1875,8,1,5,3,1,NOT_DOMINANT,NORMAL,0.05985362783097132,0.09293727389573897,0.125,0.1875,LOW,NORMAL,MEDIUM,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",3,4.0,MATURE,True,2017-01-13,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY,-0.027139440573982543,-0.031610689404179104,True,0.03148797981967855,-0.036966163537348606,False,PRECEDED_ONE_NEGATIVE_HORIZON
2017-03-03,INDUSTRY_PLUS_THEME,ABOVE_200,0.11440005677969571,0.11244737940178881,0.13841361830491686,0.06318418102326952,0.5,0.1875,8,2,5,3,1,DOMINANT,NORMAL,0.05796080796528309,0.09179365258319576,0.125,0.1875,NORMAL,NORMAL,MEDIUM,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",2,4.0,DETERIORATING,True,2017-02-24,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY,-0.027139440573982543,-0.031610689404179104,True,0.03148797981967855,-0.036966163537348606,False,PRECEDED_ONE_NEGATIVE_HORIZON
2017-06-02,INDUSTRY_PLUS_THEME,ABOVE_200,0.09749840811915994,0.10955363444457734,0.13587721500028804,0.08549812622577975,0.5,0.125,8,3,4,4,1,NOT_DOMINANT,LOW,0.05826014400363502,0.09016928989382397,0.125,0.1875,NORMAL,NORMAL,MEDIUM,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",3,5.0,DETERIORATING,True,2017-05-26,PEAK_DETECTED,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",WEEKLY,-0.027139440573982543,-0.031610689404179104,True,0.03148797981967855,-0.036966163537348606,False,PRECEDED_ONE_NEGATIVE_HORIZON
