analysis_context_id,robustness_variant_id,score_column,forward_horizon_sessions,observation_count,mean_top3_advantage_vs_global,median_top3_advantage_vs_global,positive_frequency,hac_t_statistic,hac_p_value,neighbourhood_not_optimisation_grid,warning
GEOGRAPHY,RS42_CENTRAL_42,RANK_RS_42,42,318,-0.003204603350809081,-0.003255213845565985,0.44654088050314467,-0.970097306517578,0.3319979914662011,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,RS42_CENTRAL_42,RANK_RS_42,63,275,-0.007541852820745465,-0.00881822607554239,0.3890909090909091,-1.476693632485463,0.13975777979829623,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,RS42_NEIGHBOUR_52,RANK_RS_52,10,395,-0.0012805772146431812,-0.0010742516409339986,0.4531645569620253,-1.3920377808277609,0.16391095754174645,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,RS42_NEIGHBOUR_52,RANK_RS_52,21,347,-0.003049762134444609,-0.0023710480915497545,0.46397694524495675,-1.6078900010576291,0.10785927212907694,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,RS42_NEIGHBOUR_52,RANK_RS_52,42,297,-0.0022702905963048695,-0.0028098079180267632,0.4511784511784512,-0.6564119523209956,0.5115591021461758,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,RS42_NEIGHBOUR_52,RANK_RS_52,63,256,-0.006092837845887969,-0.004009905037217876,0.45703125,-1.1322707995733863,0.25752060256878384,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,RS63_NEIGHBOUR_50,RANK_RS_50,10,397,-0.0011545640446332076,-0.000602493136391824,0.46851385390428213,-1.2398038489084124,0.21504795427172663,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,RS63_NEIGHBOUR_50,RANK_RS_50,21,349,-0.002680434294129996,-0.0022728725134867345,0.47564469914040114,-1.3886681975868596,0.16493366904921447,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,RS63_NEIGHBOUR_50,RANK_RS_50,42,300,-0.0031709938886406185,-0.0031148049400601674,0.4633333333333333,-0.9238571188973627,0.35556071159835356,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,RS63_NEIGHBOUR_50,RANK_RS_50,63,261,-0.006650326996861862,-0.004442592533030476,0.4521072796934866,-1.270787916664159,0.20380410858909992,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,RS63_CENTRAL_63,RANK_RS_63,10,359,-0.0006003547137084817,-0.000821939190975729,0.46518105849582175,-0.6377395991671262,0.5236432036319435,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,RS63_CENTRAL_63,RANK_RS_63,21,321,-0.0019273746821545723,-0.0004583935718451837,0.4953271028037383,-1.082429830092744,0.2790615793838638,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,RS63_CENTRAL_63,RANK_RS_63,42,279,-0.002885443080118532,-0.0030204250136797173,0.4551971326164875,-0.8688165461354087,0.3849474814715589,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,RS63_CENTRAL_63,RANK_RS_63,63,241,-0.0061316606244811,-0.004783042319381758,0.46887966804979253,-1.216528939367242,0.22378349384247753,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,RS63_NEIGHBOUR_75,RANK_RS_75,10,325,-0.0013595920010415002,-0.0005972877092683682,0.4646153846153846,-1.4347874210043892,0.1513476835062255,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,RS63_NEIGHBOUR_75,RANK_RS_75,21,298,-0.0035102955478600946,-0.003957459736492197,0.42953020134228187,-2.0178312832043206,0.043608835640299104,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,RS63_NEIGHBOUR_75,RANK_RS_75,42,261,-0.00528665663702804,-0.003490302737650164,0.4444444444444444,-1.7161216825616397,0.08613977350240756,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,RS63_NEIGHBOUR_75,RANK_RS_75,63,227,-0.008241142015114491,-0.005059702567627666,0.45374449339207046,-1.684082015590204,0.09216581950705796,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,MH_RECENCY_CENTRAL,MH_LEVEL_RECENCY_TILT,10,170,-0.001446565965327176,-0.0003792129483635165,0.48823529411764705,-1.4698289009645966,0.14160809961064738,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,MH_RECENCY_CENTRAL,MH_LEVEL_RECENCY_TILT,21,163,-0.0021389509317573598,-0.00042009138915766187,0.49079754601226994,-1.1783469235243742,0.23865832815899946,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,MH_RECENCY_CENTRAL,MH_LEVEL_RECENCY_TILT,42,157,-0.003080855058469355,-0.0009023943158251724,0.4840764331210191,-0.9818044803296898,0.3261961805078426,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,MH_RECENCY_CENTRAL,MH_LEVEL_RECENCY_TILT,63,147,-0.00277738931990597,-0.004278881841674798,0.4557823129251701,-0.616112314238282,0.5378203952513658,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,MH_RECENCY_WHOLE_STRUCTURE_NEIGHBOUR,MH_STRUCTURE_FAST_NEIGHBOUR,10,170,-0.0021192408308303777,-0.0016228958943479421,0.45294117647058824,-1.999596336570457,0.04554386985234982,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,MH_RECENCY_WHOLE_STRUCTURE_NEIGHBOUR,MH_STRUCTURE_FAST_NEIGHBOUR,21,163,-0.0038579908419186485,-0.0026775538157973733,0.44171779141104295,-1.8987705036632065,0.05759465700479869,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,MH_RECENCY_WHOLE_STRUCTURE_NEIGHBOUR,MH_STRUCTURE_FAST_NEIGHBOUR,42,156,-0.006149070334444349,-0.0039860032169315995,0.4358974358974359,-1.6701830921824405,0.09488314418300388,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,MH_RECENCY_WHOLE_STRUCTURE_NEIGHBOUR,MH_STRUCTURE_FAST_NEIGHBOUR,63,148,-0.005329636952933704,-0.007955887257612426,0.43243243243243246,-1.0073006745526487,0.313790305729609,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,MH_60D_CENTRAL,MH_LEVEL_60D_CENTERED,10,169,-0.0007660433833555692,0.0002287138087360141,0.5207100591715976,-0.7862088054096623,0.431745168265358,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,MH_60D_CENTRAL,MH_LEVEL_60D_CENTERED,21,162,-0.0005794917601279002,0.0017105811431598061,0.5246913580246914,-0.3249615231890166,0.745210192652194,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,MH_60D_CENTRAL,MH_LEVEL_60D_CENTERED,42,154,-0.001707266049162967,0.0002095424976291671,0.5064935064935064,-0.5957349480045133,0.5513523074322997,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,MH_60D_CENTRAL,MH_LEVEL_60D_CENTERED,63,146,-0.001610504043109918,-0.0004904976143701445,0.4863013698630137,-0.4044071146476289,0.6859133692476478,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,MH_60D_WHOLE_STRUCTURE_NEIGHBOUR,MH_STRUCTURE_60D_NEIGHBOUR,10,168,-0.0007764383450555348,0.00036455699524584606,0.5238095238095238,-0.85579817973428,0.39210942225202683,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,MH_60D_WHOLE_STRUCTURE_NEIGHBOUR,MH_STRUCTURE_60D_NEIGHBOUR,21,162,-0.002059330027618097,-1.5293987900566464e-06,0.5,-1.1659513000383823,0.2436341359963542,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,MH_60D_WHOLE_STRUCTURE_NEIGHBOUR,MH_STRUCTURE_60D_NEIGHBOUR,42,155,-0.0025887518368146916,0.00023775158950423148,0.5096774193548387,-0.9797697888784591,0.3271997680532037,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,MH_60D_WHOLE_STRUCTURE_NEIGHBOUR,MH_STRUCTURE_60D_NEIGHBOUR,63,147,-0.0023927989201711387,-0.0004661520113491413,0.47619047619047616,-0.6682543928738119,0.5039712202488442,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,RS42_NEIGHBOUR_32,RANK_RS_32,10,399,-0.0003741803850916882,-0.0029478193936969266,0.44611528822055135,-0.18658635826554737,0.8519849634324385,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,RS42_NEIGHBOUR_32,RANK_RS_32,21,337,0.0008806256052039672,0.0006902187071500254,0.5044510385756676,0.20833905551310614,0.834964238736069,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,RS42_NEIGHBOUR_32,RANK_RS_32,42,267,-0.005090237918811428,-0.004383634984272633,0.46441947565543074,-0.5843884887640384,0.5589589696364337,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,RS42_NEIGHBOUR_32,RANK_RS_32,63,220,-0.013803771085428681,-0.015054289273339405,0.41818181818181815,-1.1111050535703422,0.2665231328879959,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,RS42_CENTRAL_42,RANK_RS_42,10,357,0.00038411509760395154,-0.0015975013370539415,0.4789915966386555,0.1763951071332608,0.8599835483394639,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,RS42_CENTRAL_42,RANK_RS_42,21,298,0.0008279621589115578,-0.001213294443132118,0.4865771812080537,0.19382253457205623,0.8463148415630128,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,RS42_CENTRAL_42,RANK_RS_42,42,244,-0.005507798484740497,-0.006947044091400734,0.42213114754098363,-0.6347441848950304,0.5255952711869445,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,RS42_CENTRAL_42,RANK_RS_42,63,206,-0.01581147422354387,-0.016470560514217247,0.39805825242718446,-1.4006186690239357,0.16132813519789913,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,RS42_NEIGHBOUR_52,RANK_RS_52,10,317,0.0015552088150288447,0.0006237853318973308,0.5078864353312302,0.7098994414926397,0.47776649680487737,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,RS42_NEIGHBOUR_52,RANK_RS_52,21,273,0.0024743786130940492,0.001181994480588422,0.5164835164835165,0.5275386923090788,0.5978195544730902,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,RS42_NEIGHBOUR_52,RANK_RS_52,42,226,-0.001890804259945853,-0.0028660033862783485,0.45132743362831856,-0.1921062357876455,0.8476589904364775,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,RS42_NEIGHBOUR_52,RANK_RS_52,63,189,-0.014434395799091762,-0.01958461410009149,0.37566137566137564,-1.3521796508199404,0.17631785176521841,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,RS63_NEIGHBOUR_50,RANK_RS_50,10,319,0.0014279969488705793,0.0006237853318973308,0.5078369905956113,0.6491668867012244,0.516230512420867,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,RS63_NEIGHBOUR_50,RANK_RS_50,21,275,0.0017432642468994302,0.0008375020602553462,0.509090909090909,0.3805373494949148,0.7035465771929573,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,RS63_NEIGHBOUR_50,RANK_RS_50,42,228,-0.005461905965708365,-0.004415432329300306,0.44298245614035087,-0.598379402701126,0.5495868060757901,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,RS63_NEIGHBOUR_50,RANK_RS_50,63,192,-0.01518955914094656,-0.020062736195871955,0.3802083333333333,-1.3871451710789302,0.1653975003974355,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,RS63_CENTRAL_63,RANK_RS_63,10,283,0.0005782801010043087,0.00045133817609399607,0.508833922261484,0.2430169055463022,0.8079923012286065,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,RS63_CENTRAL_63,RANK_RS_63,21,248,0.002245994850233081,-0.0005806359950140672,0.4959677419354839,0.43974451390898456,0.6601221585712,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,RS63_CENTRAL_63,RANK_RS_63,42,210,-0.006202349330330187,-0.007349896804629441,0.4238095238095238,-0.6426617211405623,0.520443624301494,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,RS63_CENTRAL_63,RANK_RS_63,63,173,-0.02168623090105622,-0.022541310698941608,0.3583815028901734,-2.1618799882653765,0.030627427879268726,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,RS63_NEIGHBOUR_75,RANK_RS_75,10,249,0.0006197199133442537,0.0003584935716729465,0.5020080321285141,0.23583710157963259,0.8135590771522514,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,RS63_NEIGHBOUR_75,RANK_RS_75,21,225,-0.0012392708920819834,-0.0012872666445090664,0.4888888888888889,-0.24241569020900916,0.8084580778664298,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,RS63_NEIGHBOUR_75,RANK_RS_75,42,188,-0.013172251222741049,-0.015657789319888593,0.3670212765957447,-1.657468052895097,0.09742488264298728,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,RS63_NEIGHBOUR_75,RANK_RS_75,63,154,-0.026912683486818863,-0.024586694271936715,0.33766233766233766,-2.7370632286089167,0.006199037706726586,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,MH_RECENCY_CENTRAL,MH_LEVEL_RECENCY_TILT,10,92,-0.0015964239351058964,-0.002529732262623652,0.45652173913043476,-0.43737833955828914,0.6618369901128307,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,MH_RECENCY_CENTRAL,MH_LEVEL_RECENCY_TILT,21,87,-0.0012130910677041623,-0.0013048144097749237,0.4827586206896552,-0.19640211997882667,0.8442954370720553,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,MH_RECENCY_CENTRAL,MH_LEVEL_RECENCY_TILT,42,78,-0.005796287288704506,-0.0021212945286859797,0.47435897435897434,-0.6213416557675137,0.5343748513593763,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,MH_RECENCY_CENTRAL,MH_LEVEL_RECENCY_TILT,63,70,-0.011042629327405434,-0.012691521110240966,0.42857142857142855,-0.8168610618680041,0.4140078321180034,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,MH_RECENCY_WHOLE_STRUCTURE_NEIGHBOUR,MH_STRUCTURE_FAST_NEIGHBOUR,10,92,-0.0019139628576515257,-0.0027646348671339638,0.44565217391304346,-0.5350682790783002,0.5926026437180071,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,MH_RECENCY_WHOLE_STRUCTURE_NEIGHBOUR,MH_STRUCTURE_FAST_NEIGHBOUR,21,87,-0.001368645409462615,-0.0013048144097749237,0.4827586206896552,-0.224168518186754,0.8226261789709584,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,MH_RECENCY_WHOLE_STRUCTURE_NEIGHBOUR,MH_STRUCTURE_FAST_NEIGHBOUR,42,78,-0.005796287288704506,-0.0021212945286859797,0.47435897435897434,-0.6213416557675137,0.5343748513593763,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,MH_RECENCY_WHOLE_STRUCTURE_NEIGHBOUR,MH_STRUCTURE_FAST_NEIGHBOUR,63,70,-0.011042629327405434,-0.012691521110240966,0.42857142857142855,-0.8168610618680041,0.4140078321180034,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,MH_60D_CENTRAL,MH_LEVEL_60D_CENTERED,10,92,-0.0019898682722564996,-0.002529732262623652,0.45652173913043476,-0.5634544886861904,0.5731254423977816,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,MH_60D_CENTRAL,MH_LEVEL_60D_CENTERED,21,87,-0.0011746367976949946,-0.0013048144097749237,0.4827586206896552,-0.1997587491671761,0.84166926442311,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,MH_60D_CENTRAL,MH_LEVEL_60D_CENTERED,42,78,-0.0051229476954687695,-0.0021212945286859797,0.47435897435897434,-0.5687891084577568,0.5694992669113106,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,MH_60D_CENTRAL,MH_LEVEL_60D_CENTERED,63,70,-0.007811611639547036,-0.011333481928961109,0.44285714285714284,-0.6492182105768202,0.5161973426408877,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,MH_60D_WHOLE_STRUCTURE_NEIGHBOUR,MH_STRUCTURE_60D_NEIGHBOUR,10,92,-0.0012356800668523412,-0.0018806882154964177,0.4782608695652174,-0.3499916351906817,0.7263449752858522,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,MH_60D_WHOLE_STRUCTURE_NEIGHBOUR,MH_STRUCTURE_60D_NEIGHBOUR,21,87,-0.0008491853549767837,-0.0013048144097749237,0.4827586206896552,-0.14684396565370847,0.883255181236798,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,MH_60D_WHOLE_STRUCTURE_NEIGHBOUR,MH_STRUCTURE_60D_NEIGHBOUR,42,78,-0.002642073379833418,-0.0013013341633462128,0.48717948717948717,-0.316624482574913,0.7515285564691098,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,MH_60D_WHOLE_STRUCTURE_NEIGHBOUR,MH_STRUCTURE_60D_NEIGHBOUR,63,70,-0.00035504957595040577,-0.005768410601704577,0.4714285714285714,-0.03341229489101133,0.9733458052324852,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,RS42_NEIGHBOUR_32,RANK_RS_32,10,467,0.00024253244655486842,0.0003086285402427169,0.5074946466809421,0.20225063063284507,0.8397207933689272,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,RS42_NEIGHBOUR_32,RANK_RS_32,21,394,0.0005608406775791621,-0.000568686833660681,0.49238578680203043,0.2452669051438961,0.8062497751122831,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,RS42_NEIGHBOUR_32,RANK_RS_32,42,309,0.002224690185627992,0.0029058008994944373,0.517799352750809,0.5988605454660467,0.5492658835507084,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,RS42_NEIGHBOUR_32,RANK_RS_32,63,254,-0.0008663741982732906,-0.0046611997762326385,0.4409448818897638,-0.1697421359903741,0.8652129351562179,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,RS42_CENTRAL_42,RANK_RS_42,10,423,0.00029103552589683555,-4.105659644804138e-05,0.4988179669030733,0.24706681492680133,0.8048565155620382,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,RS42_CENTRAL_42,RANK_RS_42,21,352,-3.616849489454352e-05,-0.0006987918087505984,0.48863636363636365,-0.01594631740067467,0.9872772187487783,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,RS42_CENTRAL_42,RANK_RS_42,42,288,-0.0006729416491328665,-0.00010731278583353543,0.5,-0.17966246618142326,0.8574175615438833,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,RS42_CENTRAL_42,RANK_RS_42,63,245,-0.002125839075623099,-0.00565087639840145,0.43673469387755104,-0.3722126876461625,0.7097345003085,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,RS42_NEIGHBOUR_52,RANK_RS_52,10,381,-8.147696498470411e-05,0.0002476390828922703,0.5196850393700787,-0.06688695594838867,0.9466716974278095,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,RS42_NEIGHBOUR_52,RANK_RS_52,21,327,-0.00017374308145979176,0.0005731294456350344,0.5045871559633027,-0.08292858795662865,0.9339083224252062,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,RS42_NEIGHBOUR_52,RANK_RS_52,42,269,-0.0010520538960017744,0.0002758840369843085,0.5055762081784386,-0.29934815230051603,0.764674417746411,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,RS42_NEIGHBOUR_52,RANK_RS_52,63,226,-0.003482010244358281,-0.005577669866542234,0.415929203539823,-0.6979615105502831,0.4852012649798727,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,RS63_NEIGHBOUR_50,RANK_RS_50,10,383,0.00017138324528739803,0.0001602470686103974,0.5143603133159269,0.13903347697837182,0.889423695142299,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,RS63_NEIGHBOUR_50,RANK_RS_50,21,330,0.0012369516974851662,0.0007560567895218417,0.5151515151515151,0.5554208227162566,0.5786068531947781,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,RS63_NEIGHBOUR_50,RANK_RS_50,42,273,0.0014796902542911167,0.002941355541074664,0.5311355311355311,0.37293445659754393,0.709197226327511,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,RS63_NEIGHBOUR_50,RANK_RS_50,63,231,-0.0005411526478732947,-0.0045561802991404,0.43722943722943725,-0.09283231905016838,0.9260367749768875,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,RS63_CENTRAL_63,RANK_RS_63,10,351,0.0003800524206614044,0.0009583527420105042,0.5413105413105413,0.3009277415790566,0.763469595524811,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,RS63_CENTRAL_63,RANK_RS_63,21,308,-0.0002880511119901461,-0.0007008078855182398,0.4837662337662338,-0.1257637573912656,0.8999189313421146,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,RS63_CENTRAL_63,RANK_RS_63,42,260,-0.0029162008748092488,-0.002308413650784824,0.4653846153846154,-0.7508114484421878,0.4527661384894023,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,RS63_CENTRAL_63,RANK_RS_63,63,218,-0.0062758725018892516,-0.008979443852503377,0.40825688073394495,-1.2283600639140226,0.21931183259545173,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
