module_id,date,portfolio_value,invested_fraction,cash_fraction,cash_value,cash_return_contribution,cumulative_cash_return_contribution,data_valid,warning
VOL_TARGET_0_1,2026-02-27,1.543232290077038,0.24188630426118904,0.758113695738811,1.1699455348137722,7.662080079237967e-05,0.09816929292232078,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-03-02,1.537781636012635,0.18906577070383393,0.810934229296166,1.2470397658257035,0.00022802526282992894,0.09839731818515071,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-03-03,1.5186393594106042,0.1787617074114228,0.8212382925885773,1.2471647945801754,8.130462189405156e-05,0.09847862280704477,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-03-04,1.520567445663957,0.17972077539659828,0.8202792246034016,1.2472898852864058,8.237025166989353e-05,0.09856099305871466,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-03-05,1.5059504582755934,0.17167591330449597,0.828324086695504,1.2474150379598066,8.230655848750813e-05,0.09864329961720217,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-03-06,1.5057221015581383,0.17146715951765987,0.8285328404823402,1.247540209781003,8.311815339520809e-05,0.09872641777059737,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-03-09,1.4971534104730673,0.16647433590022065,0.8335256640997794,1.247915790723813,0.0002494357640239303,0.09897585353462131,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-03-10,1.515556034916192,0.17651280390455915,0.8234871960954409,1.248040989718659,8.362469334824367e-05,0.09905947822796955,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-03-11,1.5032723881717795,0.1697005782173103,0.8302994217826898,1.2481661946809117,8.261321875807776e-05,0.09914209144672763,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-03-12,1.5026551990605914,0.16927621434293075,0.8307237856570693,1.2482914155008915,8.329882259866181e-05,0.0992253902693263,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-03-13,1.4900533984570565,0.16216650787043096,0.837833492129569,1.2484166422888079,8.333700771452066e-05,0.09930872727704082,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-03-16,1.4836414260492043,0.1582922963074183,0.8417077036925816,1.248792417823063,0.0002521893072048059,0.09956091658424562,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-03-17,1.4875494452657938,0.16041938259542896,0.839580617404571,1.2489176816760823,8.443000499988035e-05,0.09964534658924551,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-03-18,1.4765032231614101,0.15405334590553801,0.8459466540944619,1.2490429613930836,8.421885901001763e-05,0.09972956544825552,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-03-19,1.456265291414996,0.14221105121634559,0.8577889487836544,1.2491682734729916,8.487084751481757e-05,0.09981443629577035,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-03-20,1.4532795583275684,0.14036251018119225,0.8596374898188077,1.2492935915256964,8.60544115440695e-05,0.09990049070731441,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-03-23,1.4568372160444822,0.14220375575812386,0.8577962442418762,1.2496694923947476,0.00025865695756688067,0.10015914766488129,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-03-24,1.46092203799256,0.14451643399995434,0.8554835660000457,1.2497947947099295,8.60098258075417e-05,0.10024515749068884,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-03-25,1.468895686429662,0.14907496758530228,0.8509250324146977,1.2499201095889698,8.577793734463892e-05,0.10033093542803348,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-03-26,1.4578495252592654,0.14254151160240705,0.8574584883975929,1.250045450239958,8.532985163357209e-05,0.10041626527966706,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-03-27,1.4649394038988164,0.14660578223177778,0.8533942177682223,1.2501708166680763,8.599407959880352e-05,0.10050225935926586,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-03-30,1.4679317096299123,0.14808910863541924,0.8519108913645809,1.2505470112131516,0.0002567987072189495,0.10075905806648482,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-03-31,1.4741731667746518,0.15161091462845466,0.8483890853715453,1.2506724246392213,8.54354635484864e-05,0.1008444935300333,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-04-01,1.4901146839683383,0.3565929152769854,0.6434070847230147,0.9587503447150248,8.511588804013347e-05,0.10092960941807344,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-04-02,1.496158982820469,0.35912790933195343,0.6408720906680465,0.958846535291932,6.455246562027236e-05,0.10099416188369371,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-04-07,1.5081397944907005,0.3639000346865304,0.6360999653134696,0.9593276709633977,0.00032158057866195084,0.10131574246235567,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-04-08,1.4671940882890477,0.34608248525618734,0.6539175147438128,0.9594239118607882,6.381430802512346e-05,0.1013795567703808,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-04-09,1.477996915996628,0.3507969236688483,0.6492030763311517,0.9595201446729658,6.558969460525988e-05,0.10144514646498605,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-04-10,1.4677831218594901,0.3462137623821155,0.6537862376178845,0.9596164048795489,6.512882776771218e-05,0.10151027529275376,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-04-13,1.471839103271694,0.34781916792600387,0.6521808320739962,0.9599052510507778,0.00019679077033056403,0.10170706606308433,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-04-14,1.453099715765397,0.33934228371678515,0.6606577162832148,0.9600015397493558,6.542066885156214e-05,0.1017724867319359,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-04-15,1.4545839136611596,0.33995018321240394,0.6600498167875961,0.9600978457142328,6.627622580351152e-05,0.1018387629577394,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-04-16,1.459042195644455,0.34190101938421613,0.658098980615784,0.960194181629031,6.62291902814386e-05,0.10190499214802085,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-04-17,1.4312815674699377,0.32906945143739924,0.6709305485626008,0.9602905272101444,6.603344399564931e-05,0.1019710255920165,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-04-20,1.4443590874013295,0.33494404353555424,0.6650559564644457,0.9605796143498051,0.00020197782618811306,0.10217300341820461,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-04-21,1.4485200199233963,0.33678789868024034,0.6632121013197596,0.9606760062171358,6.673677492770002e-05,0.10223974019313231,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-04-22,1.4596204293853459,0.34176557409894015,0.6582344259010598,0.9607724153699215,6.655700401769147e-05,0.10230629719715001,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-04-23,1.46784592190927,0.34538849599790195,0.654611504002098,0.9608688265843734,6.605225064746347e-05,0.10237234944779747,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-04-24,1.4623907928414566,0.34288066504239545,0.6571193349576044,0.9609652652401018,6.570080298547406e-05,0.10243805025078294,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-04-27,1.467636878084193,0.3450324068978083,0.6549675931021918,0.9612545935868189,0.00019784612166139968,0.10263589637244434,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-04-28,1.480620913231074,0.3507108725715976,0.6492891274284025,0.9613510608040484,6.572962199987909e-05,0.10270162599444423,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-04-29,1.4880533877960642,0.3538890855341445,0.6461109144658556,0.9614475351629294,6.515804148031894e-05,0.10276678403592454,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-04-30,1.4907273651052861,0.3549833313630023,0.6450166686369977,0.9615439988862211,6.482544516404887e-05,0.10283160948108859,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-05-01,1.4783760069174292,0.2939371427925724,0.7060628572074277,1.0438263874710279,6.471736135161235e-05,0.1028963268424402,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-05-05,1.4923898297456142,0.300286485230053,0.6997135147699469,1.0442453331782264,0.0002833823771748891,0.10317970921961508,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-05-06,1.513662697030441,0.31005098633227407,0.6899490136677259,1.0443500848417826,7.01905503966239e-05,0.10324989977001171,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-05-07,1.5133802403334062,0.30985298873608463,0.6901470112639154,1.0444548497719663,6.921286386278427e-05,0.1033191126338745,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-05-08,1.5261342749080316,0.3155519394995092,0.6844480605004908,1.044559644524125,6.924548726468467e-05,0.10338835812113918,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-05-11,1.5416793981969952,0.3222494562113107,0.6777505437886893,1.0448740504758327,0.00020601460623553394,0.10359437272737472,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-05-12,1.5230684981869849,0.3138989719162631,0.686101028083737,1.0449788624480436,6.798558269214965e-05,0.10366235831006687,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-05-13,1.5394366345367383,0.3211258800729255,0.6788741199270746,1.0450836904546257,6.882684968328975e-05,0.10373118515975016,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-05-14,1.548963860467047,0.3252337577838603,0.6747662422161398,1.0451885234559544,6.809828932012723e-05,0.10379928344907029,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-05-15,1.5371293980868561,0.31997046189952694,0.6800295381004731,1.045293394581663,6.770404938753063e-05,0.10386698749845782,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-05-18,1.5195027975901592,0.31187486823254146,0.6881251317674586,1.0456080628127502,0.00020471160819571932,0.10407169910665355,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-05-19,1.5114760483537688,0.30815114874834526,0.6918488512516547,1.0457129677479455,6.90389878595155e-05,0.10414073809451306,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-05-20,1.5348142752582103,0.31860296462036664,0.6813970353796334,1.045817897019285,6.942172286079028e-05,0.10421015981737385,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-05-21,1.53498374923377,0.3186098324629974,0.6813901675370025,1.0459228340569748,6.837116345696826e-05,0.10427853098083081,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-05-22,1.5532235984443192,0.3265439665133768,0.6734560334866232,1.0460278037261308,6.838487326550638e-05,0.10434691585409632,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-05-26,1.5724237429560626,0.3345001918181899,0.66549980818181,1.0464476993177834,0.0002703381483986746,0.104617254002495,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-05-27,1.5692373289506205,0.3330819692878785,0.6669180307121215,1.0465526691436975,6.675670370938828e-05,0.10468401070620438,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-05-28,1.5823787707558092,0.3385542900077745,0.6614457099922255,1.0466576494992013,6.689896650239147e-05,0.10475090967270677,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-05-29,1.5795150763236447,0.3372885957851021,0.6627114042148979,1.0467626542090442,6.635877059499935e-05,0.10481726844330176,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-06-01,1.5867479547671526,0.26778143707757407,0.7322185629224259,1.161846307159703,0.0001995140293311166,0.10501678247263288,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-06-02,1.5988507320128662,0.27325119694031114,0.7267488030596888,1.1619628557614579,7.345123805249883e-05,0.10509023371068538,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-06-03,1.6087188525333482,0.27763669431571597,0.722363305684284,1.1620794682326177,7.293518326941316e-05,0.10516316889395479,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-06-04,1.5977126566996007,0.27258754482900577,0.7274124551709942,1.1621960862676284,7.249124657617069e-05,0.10523566014053096,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-06-05,1.5755328757354081,0.26227326636846876,0.7377267336315313,1.162312722145376,7.300178618382353e-05,0.10530866192671479,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-06-08,1.5850249292514393,0.2664703782203231,0.7335296217796768,1.1626627368651674,0.00022215640510077114,0.10553081833181556,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-06-09,1.5679240809927524,0.2583956014822888,0.7416043985177112,1.1627793950060652,7.360019312306927e-05,0.10560441852493863,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-06-10,1.567177246990248,0.25796780293225025,0.7420321970677498,1.1628959757787614,7.435358261883916e-05,0.10567877210755747,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-06-11,1.579889614143629,0.263864617740711,0.736135382259289,1.1630126450351008,7.44454761345762e-05,0.10575321758369205,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-06-12,1.6033185216839896,0.27454879494350376,0.7254512050564963,1.1631293536450504,7.38713698126771e-05,0.10582708895350473,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-06-15,1.6202259289552443,0.2819029173144621,0.718097082685538,1.1634795128742266,0.0002183965471866199,0.10604548550069136,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-06-16,1.6088643191560814,0.2767592476131591,0.7232407523868409,1.1635962406747868,7.204415043248716e-05,0.10611752965112385,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-06-17,1.6147202520562651,0.2793098350669852,0.7206901649330149,1.163713004775109,7.257548006495582e-05,0.1061901051311888,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-06-18,1.6366763397018067,0.28890657896932403,0.711093421030676,1.1638297775185225,7.231763103533285e-05,0.10626242276222414,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-06-19,1.6388754682214786,0.2897895079118164,0.7102104920881835,1.1639465527568285,7.134901108625744e-05,0.1063337717733104,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-06-22,1.6426794679903067,0.29122088872926394,0.708779111270736,1.164296893424855,0.00021376893779898978,0.10654754071110939,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-06-23,1.617350924177667,0.28004882952630994,0.7199511704736902,1.1644136909284157,7.110182225850995e-05,0.1066186425333679,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-06-24,1.6157917021792612,0.2792817862566357,0.7207182137433643,1.1645305093759872,7.222826278773982e-05,0.10669087079615565,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-06-25,1.6236284608383917,0.28268852619068435,0.7173114738093157,1.1646473241627375,7.229569664997379e-05,0.10676316649280562,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-06-26,1.616126912450115,0.27928671166538316,0.7207132883346168,1.1647641414379937,7.194828008608673e-05,0.1068351147728917,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-06-29,1.6173916661588486,0.2796335509542101,0.7203664490457898,1.1651146912671033,0.00021690736439640104,0.10705202213728811,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-06-30,1.6429538870167453,0.2907703740093324,0.7092296259906675,1.1652315708087997,7.226421660372864e-05,0.10712428635389183,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-07-01,1.6235369184892008,0.2307701462174403,0.7692298537825596,1.2488730664200354,7.119572451980411e-05,0.10719548207841163,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-07-02,1.6040676483010796,0.22135552969789965,0.7786444703021003,1.2489984043401299,7.720053585916496e-05,0.1072726826142708,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-07-03,1.6104200856378823,0.2243491292846313,0.7756508707153686,1.249123741642542,7.813716743486651e-05,0.10735081978170566,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-07-06,1.6116679373191503,0.22471635106334972,0.7752836489366502,1.2494997993189954,0.00023351526710769244,0.10758433504881335,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-07-07,1.5838543763782313,0.21102269301432333,0.7889773069856767,1.2496251605323754,7.778352505327637e-05,0.10766211857386662,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-07-08,1.5889614301965038,0.21347962853410407,0.7865203714658959,1.2497505343231354,7.915739769380977e-05,0.10774127597156043,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-07-09,1.6100929204890173,0.223724342493211,0.776275657506789,1.249875940499638,7.892336095727393e-05,0.1078201993325177,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-07-10,1.6051536576333678,0.2212574916254705,0.7787425083745295,1.2500013856719596,7.791175945516426e-05,0.10789811109197286,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-07-13,1.5984311647514107,0.2177468668013193,0.7822531331986807,1.2503777868292076,0.00023449540513335214,0.10813260649710622,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-07-14,1.6034137884104847,0.22009946434281275,0.7799005356571872,1.2505032724614569,7.850549652461845e-05,0.10821111199363084,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-07-15,1.5887603124640477,0.21282727747836988,0.7871727225216301,1.25062878059664,7.827557433419266e-05,0.10828938756796504,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-07-16,1.583322947254851,0.2100447393965264,0.7899552606034737,1.2507542914181657,7.899921752892878e-05,0.10836838678549397,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-07-17,1.5715754666068422,0.20405997585564353,0.7959400241443565,1.2508798148357283,7.927846797154527e-05,0.10844766525346551,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-07-20,1.5805039865812054,0.20831806728342409,0.7916819327165759,1.2512564507628618,0.00023965500552559395,0.10868732025899111,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-07-21,1.5941216071639388,0.21500215814941226,0.7849978418505877,1.2513820212710824,7.944966244104077e-05,0.10876676992143215,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_1,2026-07-22,1.5986476577707638,0.2171460785807105,0.7828539214192894,1.2515075878536046,7.87685092265673e-05,0.10884553843065872,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
