analysis_context_id,analysis_context_type,signal_id,weekly_date_count,mean_weekly_rank_autocorrelation,median_weekly_rank_autocorrelation,probability_top3_remains_top10_percent,probability_top5_remains_above_median,mean_absolute_percentile_rank_change,median_top3_duration_weeks,mean_top3_duration_weeks,top3_duration_run_count,warning
COUNTRY,ROLE_GROUP,MH_LEVEL_RECENCY_TILT,1373,0.7874430405601909,0.8571428571428573,,0.7416531604538088,0.12252527097795639,2.0,4.7368421052631575,418,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,MH_LEVEL_60D_CENTERED,1373,0.8427419707985149,0.895751124059219,,0.754055807916937,0.10270369017172086,2.0,5.6571428571428575,350,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,MH_LEVEL_3_6_12_REFERENCE,1373,0.8786512788385549,0.9285714285714288,,0.7731256085686465,0.0848033126293996,2.0,6.644295302013423,298,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,ACCEL_FAST_COMPOSITE,1373,0.6349855715606242,0.7142857142857143,,0.7168141592920354,0.17132495982407173,4.0,4.912,375,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,SHORT_MINUS_LONG_RS,1373,0.7362722960633951,0.8285714285714287,,0.7442463533225283,0.136958348556814,2.0,4.267241379310345,464,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,DISCRETE_RECENT_CONSISTENCY,1373,0.7330745341614907,0.8214285714285715,,0.7381840796019901,0.13999172442329574,2.0,4.185909980430528,511,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,PAIRWISE_MAJORITY_5H,1373,0.8296522982827024,0.8928571428571429,,0.7560817385663315,0.10471014492753622,2.0,5.484764542936288,361,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,RRG_TRANSPARENT_LEVEL,1373,0.8649767370841505,0.9200044217642089,,0.769863880974992,0.09405408583186362,3.0,5.930835734870317,347,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,RRG_TRANSPARENT_MOMENTUM,1373,0.5533612273850718,0.6666937223947136,,0.7255489021956087,0.18726821045160144,2.0,3.196875,640,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,RS_21,1373,0.6528942769768459,0.7500000000000002,,0.7249466950959488,0.16317807103843673,2.0,3.514820592823713,641,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,RS_42,1373,0.8013710747456878,0.8857142857142858,,0.7481481481481481,0.11506811708589272,2.0,4.604651162790698,473,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,RS_63,1373,0.8389529724933451,0.8928571428571429,,0.7597765363128491,0.09853223452064871,3.0,5.428934010152284,394,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,RS_126,1373,0.896586799276673,0.942857142857143,,0.7698890649762282,0.07479717813051147,2.0,6.976271186440678,295,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,RS_252,1373,0.9311373092926492,0.9642857142857145,,0.7694056511854498,0.05562538058701741,2.0,8.959276018099548,221,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,ROLE_GROUP,MH_LEVEL_EQ,1373,0.8670350822144042,0.8994351717953405,0.649620253164557,0.9747490112564648,0.10473581861774926,2.0,3.498233215547703,566,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,ROLE_GROUP,MH_LEVEL_RECENCY_TILT,1373,0.8313319211408824,0.8723884810841334,0.619746835443038,0.965611685940353,0.11962715511090646,2.0,3.14785373608903,629,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,ROLE_GROUP,MH_LEVEL_60D_CENTERED,1373,0.8758475465938393,0.9052631578947368,0.6499493414387031,0.9817407181984176,0.10077512919368105,2.0,3.5420393559928445,559,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,ROLE_GROUP,MH_LEVEL_3_6_12_REFERENCE,1373,0.918274091926283,0.9398496240601503,0.7197161682716675,0.9899512789281364,0.07938758353537452,2.0,4.626168224299065,428,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,ROLE_GROUP,ACCEL_FAST_COMPOSITE,1373,0.6997315144932724,0.7477376761675859,0.4893511639425458,0.8953315492120131,0.1634894301596604,2.0,2.2100108813928183,919,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,ROLE_GROUP,SHORT_MINUS_LONG_RS,1373,0.8188474212856945,0.8493506493506494,0.5977710233029382,0.9522796352583587,0.12322946519493666,2.0,2.898975109809663,683,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,ROLE_GROUP,DISCRETE_RECENT_CONSISTENCY,1373,0.7759579056990651,0.8051948051948051,0.5812170579779588,0.9405436013590034,0.14001440418621203,2.0,2.7007575757575757,792,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
