diagnostic,period_end,m2_allocation,m2_minus_swda,linear_whole_sipp_drag,actual_blend_minus_continuity,interaction_and_cost_difference,notes,ii_plan,notional_gbp,subscription_treatment
CALENDAR_YEAR,2017-12-31,0.1,-0.009673001210456666,-0.0009673001210456667,-0.0015099951670098921,-0.0005426950459642254,Linear attribution is allocation times standalone M2 underperformance; actual blend is separately simulated,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
CALENDAR_YEAR,2017-12-31,0.15,-0.009673001210456666,-0.0014509501815685,-0.0020286093827410756,-0.0005776592011725757,Linear attribution is allocation times standalone M2 underperformance; actual blend is separately simulated,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
CALENDAR_YEAR,2017-12-31,0.25,-0.009673001210456666,-0.0024182503026141666,-0.003069301486864573,-0.0006510511842504063,Linear attribution is allocation times standalone M2 underperformance; actual blend is separately simulated,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
CALENDAR_YEAR,2018-12-31,0.1,-0.045257570109418666,-0.004525757010941866,-0.005154848765327569,-0.0006290917543857024,Linear attribution is allocation times standalone M2 underperformance; actual blend is separately simulated,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
CALENDAR_YEAR,2018-12-31,0.15,-0.045257570109418666,-0.0067886355164128,-0.007428761275997897,-0.0006401257595850971,Linear attribution is allocation times standalone M2 underperformance; actual blend is separately simulated,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
CALENDAR_YEAR,2018-12-31,0.25,-0.045257570109418666,-0.011314392527354666,-0.011974513877706316,-0.0006601213503516501,Linear attribution is allocation times standalone M2 underperformance; actual blend is separately simulated,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
CALENDAR_YEAR,2019-12-31,0.1,-0.06750540770667346,-0.006750540770667346,-0.0069915989370152865,-0.00024105816634794035,Linear attribution is allocation times standalone M2 underperformance; actual blend is separately simulated,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
CALENDAR_YEAR,2019-12-31,0.15,-0.06750540770667346,-0.010125811156001018,-0.010111436328213319,1.4374827787698788e-05,Linear attribution is allocation times standalone M2 underperformance; actual blend is separately simulated,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
CALENDAR_YEAR,2019-12-31,0.25,-0.06750540770667346,-0.016876351926668365,-0.016348767088223193,0.000527584838445172,Linear attribution is allocation times standalone M2 underperformance; actual blend is separately simulated,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
CALENDAR_YEAR,2020-12-31,0.1,0.18224925327760833,0.018224925327760832,0.015999895895823846,-0.002225029431936986,Linear attribution is allocation times standalone M2 underperformance; actual blend is separately simulated,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
CALENDAR_YEAR,2020-12-31,0.15,0.18224925327760833,0.02733738799164125,0.024550934410730862,-0.002786453580910387,Linear attribution is allocation times standalone M2 underperformance; actual blend is separately simulated,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
CALENDAR_YEAR,2020-12-31,0.25,0.18224925327760833,0.04556231331940208,0.04178579461440246,-0.0037765187049996207,Linear attribution is allocation times standalone M2 underperformance; actual blend is separately simulated,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
CALENDAR_YEAR,2021-12-31,0.1,-0.018271259103848303,-0.0018271259103848304,-0.0018255678252208085,1.558085164021913e-06,Linear attribution is allocation times standalone M2 underperformance; actual blend is separately simulated,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
CALENDAR_YEAR,2021-12-31,0.15,-0.018271259103848303,-0.0027406888655772455,-0.0024820978777724267,0.0002585909878048188,Linear attribution is allocation times standalone M2 underperformance; actual blend is separately simulated,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
CALENDAR_YEAR,2021-12-31,0.25,-0.018271259103848303,-0.004567814775962076,-0.003879737005071382,0.0006880777708906938,Linear attribution is allocation times standalone M2 underperformance; actual blend is separately simulated,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
CALENDAR_YEAR,2022-12-31,0.1,-0.05839448771561051,-0.005839448771561052,-0.006220021960672284,-0.00038057318911123225,Linear attribution is allocation times standalone M2 underperformance; actual blend is separately simulated,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
CALENDAR_YEAR,2022-12-31,0.15,-0.05839448771561051,-0.008759173157341576,-0.009088470164111073,-0.0003292970067694974,Linear attribution is allocation times standalone M2 underperformance; actual blend is separately simulated,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
CALENDAR_YEAR,2022-12-31,0.25,-0.05839448771561051,-0.014598621928902628,-0.014865383462685844,-0.0002667615337832163,Linear attribution is allocation times standalone M2 underperformance; actual blend is separately simulated,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
CALENDAR_YEAR,2023-12-31,0.1,-0.01417614032549186,-0.001417614032549186,-0.0013944032304489262,2.3210802100259763e-05,Linear attribution is allocation times standalone M2 underperformance; actual blend is separately simulated,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
CALENDAR_YEAR,2023-12-31,0.15,-0.01417614032549186,-0.0021264210488237787,-0.0018383555897327764,0.0002880654590910023,Linear attribution is allocation times standalone M2 underperformance; actual blend is separately simulated,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
CALENDAR_YEAR,2023-12-31,0.25,-0.01417614032549186,-0.003544035081372965,-0.002759052850071164,0.0007849822313018007,Linear attribution is allocation times standalone M2 underperformance; actual blend is separately simulated,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
CALENDAR_YEAR,2024-12-31,0.1,-0.13583752124288573,-0.013583752124288574,-0.014100008955015841,-0.0005162568307272679,Linear attribution is allocation times standalone M2 underperformance; actual blend is separately simulated,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
CALENDAR_YEAR,2024-12-31,0.15,-0.13583752124288573,-0.02037562818643286,-0.020850817453682113,-0.00047518926724925484,Linear attribution is allocation times standalone M2 underperformance; actual blend is separately simulated,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
CALENDAR_YEAR,2024-12-31,0.25,-0.13583752124288573,-0.03395938031072143,-0.03428003512746458,-0.0003206548167431489,Linear attribution is allocation times standalone M2 underperformance; actual blend is separately simulated,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
CALENDAR_YEAR,2025-12-31,0.1,0.36332153764409036,0.036332153764409035,0.031950432478598856,-0.004381721285810179,Linear attribution is allocation times standalone M2 underperformance; actual blend is separately simulated,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
CALENDAR_YEAR,2025-12-31,0.15,0.36332153764409036,0.054498230646613556,0.04839827496685656,-0.006099955679756998,Linear attribution is allocation times standalone M2 underperformance; actual blend is separately simulated,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
CALENDAR_YEAR,2025-12-31,0.25,0.36332153764409036,0.09083038441102259,0.08182434269186367,-0.00900604171915892,Linear attribution is allocation times standalone M2 underperformance; actual blend is separately simulated,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
CALENDAR_YEAR,2026-12-31,0.1,0.03466714707266183,0.003466714707266183,0.004130053956142854,0.0006633392488766708,Linear attribution is allocation times standalone M2 underperformance; actual blend is separately simulated,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
CALENDAR_YEAR,2026-12-31,0.15,0.03466714707266183,0.005200072060899274,0.0062382897053996356,0.0010382176445003612,Linear attribution is allocation times standalone M2 underperformance; actual blend is separately simulated,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
CALENDAR_YEAR,2026-12-31,0.25,0.03466714707266183,0.008666786768165458,0.010308456389726661,0.0016416696215612037,Linear attribution is allocation times standalone M2 underperformance; actual blend is separately simulated,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2017-05-31,0.1,0.001072382163118335,0.00010723821631183351,0.0016781150077240792,0.0015708767914122458,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2017-05-31,0.15,0.001072382163118335,0.00016085732446775026,0.0014778817797801436,0.0013170244553123932,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2017-05-31,0.25,0.001072382163118335,0.00026809554077958375,0.001074838797928912,0.0008067432571493283,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2017-06-30,0.1,-0.003597342345420529,-0.0003597342345420529,-0.0007120641785928195,-0.00035232994405076656,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2017-06-30,0.15,-0.003597342345420529,-0.0005396013518130793,-0.0009931227233140882,-0.0004535213715010089,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2017-06-30,0.25,-0.003597342345420529,-0.0008993355863551322,-0.0015564368921563432,-0.000657101305801211,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2017-07-31,0.1,0.0029766930793564406,0.0002976693079356441,4.431932485715606e-05,-0.000253349983078488,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2017-07-31,0.15,0.0029766930793564406,0.00044650396190346606,0.00014132236970154644,-0.00030518159220191963,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2017-07-31,0.25,0.0029766930793564406,0.0007441732698391101,0.00033313837182924466,-0.0004110348980098655,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2017-08-31,0.1,0.009357218172568293,0.0009357218172568294,-0.0011398541223133218,-0.0020755759395701514,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2017-08-31,0.15,0.009357218172568293,0.001403582725885244,-0.0005130057403019972,-0.0019165884661872413,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2017-08-31,0.25,0.009357218172568293,0.0023393045431420734,0.0007416963391717601,-0.0015976082039703132,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2017-09-30,0.1,0.0057402044792569384,0.0005740204479256939,0.0005643292999639726,-9.691147961721257e-06,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2017-09-30,0.15,0.0057402044792569384,0.0008610306718885407,0.0009208300462111296,5.9799374322588904e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2017-09-30,0.25,0.0057402044792569384,0.0014350511198142346,0.0016341027488455673,0.00019905162903133267,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2017-10-31,0.1,-0.010914325995351248,-0.001091432599535125,-0.0011299594732336882,-3.852687369856325e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2017-10-31,0.15,-0.010914325995351248,-0.0016371488993026872,-0.001614904750012025,2.224414929066212e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2017-10-31,0.25,-0.010914325995351248,-0.002728581498837812,-0.0025841087484987924,0.00014447275033901974,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2017-11-30,0.1,-0.011620087892830644,-0.0011620087892830644,-0.001204940364107454,-4.293157482438965e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2017-11-30,0.15,-0.011620087892830644,-0.0017430131839245965,-0.0017298861595802517,1.312702434434483e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2017-11-30,0.25,-0.011620087892830644,-0.002905021973207661,-0.002779607184644206,0.0001254147885634549,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2017-12-31,0.1,-0.024996934797990367,-0.0024996934797990368,-0.00267786766573308,-0.00017817418593404346,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2017-12-31,0.15,-0.024996934797990367,-0.003749540219698555,-0.00393201344154992,-0.0001824732218513648,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2017-12-31,0.25,-0.024996934797990367,-0.006249233699497592,-0.006437104974376995,-0.00018787127487940314,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2018-01-31,0.1,-0.006546640153197947,-0.0006546640153197947,-0.0008007789010391342,-0.00014611488571933948,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2018-01-31,0.15,-0.006546640153197947,-0.0009819960229796919,-0.0011213781487058316,-0.00013938212572613975,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2018-01-31,0.25,-0.006546640153197947,-0.0016366600382994867,-0.0017637118989219935,-0.00012705186062250684,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2018-02-28,0.1,-0.016830435775648467,-0.0016830435775648468,-0.001839750693240827,-0.00015670711567598015,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2018-02-28,0.15,-0.016830435775648467,-0.00252456536634727,-0.002679841584705134,-0.00015527621835786367,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2018-02-28,0.25,-0.016830435775648467,-0.004207608943912117,-0.004360520227163711,-0.00015291128325159442,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2018-03-31,0.1,0.004632277225095294,0.0004632277225095294,0.000366959598077643,-9.626812443188639e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2018-03-31,0.15,0.004632277225095294,0.000694841583764294,0.0006218864095821619,-7.295517418213213e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2018-03-31,0.25,0.004632277225095294,0.0011580693062738234,0.0011284784261088587,-2.9590880164964695e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2018-04-30,0.1,-0.015852949181321407,-0.0015852949181321407,-0.0017288218736312144,-0.00014352695549907368,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2018-04-30,0.15,-0.015852949181321407,-0.002377942377198211,-0.0025168489265353644,-0.0001389065493371533,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2018-04-30,0.25,-0.015852949181321407,-0.003963237295330352,-0.004093856506819704,-0.0001306192114893523,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2018-05-31,0.1,-0.017075780611444102,-0.0017075780611444102,-0.001843646220504258,-0.00013606815935984784,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2018-05-31,0.15,-0.017075780611444102,-0.0025613670917166154,-0.002683332142404682,-0.00012196505068806651,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2018-05-31,0.25,-0.017075780611444102,-0.004268945152861026,-0.004364513330726405,-9.556817786537941e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2018-06-30,0.1,-0.027231622563472557,-0.002723162256347256,-0.0028798131035543406,-0.0001566508472070848,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2018-06-30,0.15,-0.027231622563472557,-0.004084743384520883,-0.00422547257331507,-0.0001407291887941869,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2018-06-30,0.25,-0.027231622563472557,-0.006807905640868139,-0.00691339316027495,-0.00010548751940681056,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2018-07-31,0.1,-0.03179538383061731,-0.0031795383830617308,-0.003343426663446225,-0.00016388828038449432,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2018-07-31,0.15,-0.03179538383061731,-0.004769307574592596,-0.004927069542448148,-0.00015776196785555197,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2018-07-31,0.25,-0.03179538383061731,-0.007948845957654327,-0.008091110032863336,-0.00014226407520900874,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2018-08-31,0.1,-0.01701818643750852,-0.001701818643750852,-0.0018564250010775218,-0.00015460635732666983,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2018-08-31,0.15,-0.01701818643750852,-0.002552727965626278,-0.0027003341115992008,-0.00014760614597292276,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2018-08-31,0.25,-0.01701818643750852,-0.00425454660937713,-0.004387038793590037,-0.00013249218421290676,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2018-09-30,0.1,-0.023606150261959113,-0.0023606150261959117,-0.002490847319294609,-0.0001302322930986973,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2018-09-30,0.15,-0.023606150261959113,-0.0035409225392938667,-0.003659902676143467,-0.00011898013684960053,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2018-09-30,0.25,-0.023606150261959113,-0.005901537565489778,-0.0059955176256376586,-9.398006014788018e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2018-10-31,0.1,-0.033503017205543384,-0.0033503017205543384,-0.0034244548376485273,-7.415311709418893e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2018-10-31,0.15,-0.033503017205543384,-0.005025452580831508,-0.005065763674067747,-4.031109323623938e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2018-10-31,0.25,-0.033503017205543384,-0.008375754301385846,-0.008344968722401647,3.078557898419931e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2018-11-30,0.1,-0.03294107519275802,-0.003294107519275802,-0.0034051538690854644,-0.0001110463498096622,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2018-11-30,0.15,-0.03294107519275802,-0.004941161278913702,-0.0050366973043149965,-9.553602540129415e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2018-11-30,0.25,-0.03294107519275802,-0.008235268798189505,-0.00829599752384913,-6.0728725659625615e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2018-12-31,0.1,-0.004595241551888729,-0.00045952415518887293,-0.0005428065907583379,-8.3282435569465e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2018-12-31,0.15,-0.004595241551888729,-0.0006892862327833093,-0.0007488202463420413,-5.953401355873191e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2018-12-31,0.25,-0.004595241551888729,-0.0011488103879721823,-0.0011678598612203661,-1.9049473248183846e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2019-01-31,0.1,0.02110482426715088,0.002110482426715088,-0.0020535058221539115,-0.004163988248869,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2019-01-31,0.15,0.02110482426715088,0.0031657236400726317,-0.0006602953060086403,-0.003826018946081272,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2019-01-31,0.25,0.02110482426715088,0.00527620606678772,0.0021288222246628186,-0.003147383842124901,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2019-02-28,0.1,0.021921586197320653,0.002192158619732065,0.0021310243665372264,-6.113425319483881e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2019-02-28,0.15,0.021921586197320653,0.003288237929598098,0.0032729499229459114,-1.5288006652186634e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2019-02-28,0.25,0.021921586197320653,0.005480396549330163,0.005555042896595475,7.464634726531139e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2019-03-31,0.1,-0.013055189876455264,-0.0013055189876455264,-0.0012986410715718488,6.8779160736776035e-06,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2019-03-31,0.15,-0.013055189876455264,-0.0019582784814682896,-0.0018649894517852594,9.328902968303021e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2019-03-31,0.25,-0.013055189876455264,-0.003263797469113816,-0.0029993968136079463,0.0002644006555058698,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2019-04-30,0.1,-0.035122322187849164,-0.0035122322187849165,0.000784931679253642,0.004297163898038558,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2019-04-30,0.15,-0.035122322187849164,-0.005268348328177374,-0.0012837901366951066,0.0039845581914822676,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2019-04-30,0.25,-0.035122322187849164,-0.008780580546962291,-0.005413944005244975,0.003366636541717316,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2019-05-31,0.1,-0.05676438179830856,-0.005676438179830857,-0.0008711859648227183,0.004805252215008138,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2019-05-31,0.15,-0.05676438179830856,-0.008514657269746284,-0.004105195863443933,0.004409461406302351,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2019-05-31,0.25,-0.05676438179830856,-0.01419109544957714,-0.010554399349535837,0.0036366961000413034,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2019-06-30,0.1,-0.03895976412846158,-0.0038959764128461585,-0.003984700393562246,-8.872398071608752e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2019-06-30,0.15,-0.03895976412846158,-0.0058439646192692376,-0.00588287088597772,-3.8906266708482566e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2019-06-30,0.25,-0.03895976412846158,-0.009739941032115396,-0.00968102498142187,5.89160506935249e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2019-07-31,0.1,-0.02123065941863178,-0.002123065941863178,-0.002178672375360069,-5.560643349689087e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2019-07-31,0.15,-0.02123065941863178,-0.003184598912794767,-0.003179505950498651,5.092962296115999e-06,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2019-07-31,0.25,-0.02123065941863178,-0.005307664854657945,-0.005187440207157223,0.00012022464750072182,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_3M,2019-08-31,0.1,0.0300267261677587,0.00300267261677587,-0.00228953678198196,-0.00529220939875783,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
