strategy_id,ii_plan,notional_gbp,years,started_calendar_months,trade_legs,free_trade_legs,paid_trade_legs,total_dealing_charges_gbp,historical_total_market_friction_gbp,total_subscription_gbp,annual_dealing_charges_gbp,historical_average_annual_market_friction_gbp,current_scale_annual_market_friction_gbp,annual_subscription_gbp,annual_total_platform_dealing_gbp,current_scale_annual_all_in_including_friction_gbp,annual_dealing_charges_no_credits_gbp,incremental_subscription_vs_plus_gbp_per_year,platform_maintenance_cost_gbp_per_year,credit_assumption,incremental_total_plan_cost_vs_plus_gbp_per_year,m2_attributable_incremental_friction_and_dealing_gbp_per_year,cost_attributable_to_maintaining_platform_gbp_per_year,current_user_plan
GLOBAL_100,II_PREMIUM,250000.0,9.473158244180237,114,1,1,0,0.0,500.0,4558.860000000001,0.0,52.78070809248555,52.78070809248554,479.88,479.88,532.6607080924855,0.3156286343930636,300.0,479.88,CREDITS_RESERVED_FOR_MODEL_TRADES; IF USED_ELSEWHERE USE_NO_CREDIT_COLUMN,300.0,0.0,479.88,TO_CONFIRM
GLOBAL_75_DEFENSIVE_25,II_PLUS,563000.0,9.473158244180237,114,114,114,0,0.0,1779.6581068360135,1708.8600000000001,0.0,187.86323008267416,159.05412882497305,179.88,179.88,338.9341288249731,48.01566576589595,0.0,179.88,CREDITS_RESERVED_FOR_MODEL_TRADES; IF USED_ELSEWHERE USE_NO_CREDIT_COLUMN,0.0,0.0,179.88,TO_CONFIRM
GLOBAL_65_M2_10_DEFENSIVE_25,II_PLUS,563000.0,9.473158244180237,114,1076,113,963,3842.370000000001,10855.352451397184,1708.8600000000001,405.6060187066475,1145.9063779564844,769.9728860943899,179.88,585.4860187066474,1355.4589048010375,453.20049442196535,0.0,179.88,CREDITS_RESERVED_FOR_MODEL_TRADES; IF USED_ELSEWHERE USE_NO_CREDIT_COLUMN,0.0,1016.5247759760643,179.88,TO_CONFIRM
GLOBAL_60_M2_15_DEFENSIVE_25,II_PLUS,563000.0,9.473158244180237,114,1076,113,963,3842.370000000001,15423.636852393542,1708.8600000000001,405.6060187066475,1628.1409488613722,1077.4383660590536,179.88,585.4860187066474,1662.9243847657012,453.20049442196535,0.0,179.88,CREDITS_RESERVED_FOR_MODEL_TRADES; IF USED_ELSEWHERE USE_NO_CREDIT_COLUMN,0.0,1323.990255940728,179.88,TO_CONFIRM
GLOBAL_50_M2_25_DEFENSIVE_25,II_PLUS,563000.0,9.473158244180237,114,1076,113,963,3842.370000000001,24537.5741709832,1708.8600000000001,405.6060187066475,2590.2210792327546,1691.8041530003904,179.88,585.4860187066474,2277.290171707038,453.20049442196535,0.0,179.88,CREDITS_RESERVED_FOR_MODEL_TRADES; IF USED_ELSEWHERE USE_NO_CREDIT_COLUMN,0.0,1938.356042882065,179.88,TO_CONFIRM
M2_100_DIAGNOSTIC,II_PLUS,563000.0,9.473158244180237,114,865,99,766,3056.3400000000006,102240.93324019638,1708.8600000000001,322.6315787427746,10792.697704908214,6218.966511092794,179.88,502.5115787427746,6721.478089835568,364.32939375,0.0,179.88,CREDITS_RESERVED_FOR_MODEL_TRADES; IF USED_ELSEWHERE USE_NO_CREDIT_COLUMN,0.0,6422.735935211291,179.88,TO_CONFIRM
GLOBAL_100,II_PLUS,563000.0,9.473158244180237,114,1,1,0,0.0,1126.0,1708.8600000000001,0.0,118.86215462427745,118.86215462427747,179.88,179.88,298.7421546242775,0.4211900505780347,0.0,179.88,CREDITS_RESERVED_FOR_MODEL_TRADES; IF USED_ELSEWHERE USE_NO_CREDIT_COLUMN,0.0,0.0,179.88,TO_CONFIRM
GLOBAL_75_DEFENSIVE_25,II_PREMIUM,563000.0,9.473158244180237,114,114,114,0,0.0,1779.6581068360135,4558.860000000001,0.0,187.86323008267416,159.05412882497305,479.88,479.88,638.9341288249731,35.98166432080925,300.0,479.88,CREDITS_RESERVED_FOR_MODEL_TRADES; IF USED_ELSEWHERE USE_NO_CREDIT_COLUMN,300.0,0.0,479.88,TO_CONFIRM
GLOBAL_65_M2_10_DEFENSIVE_25,II_PREMIUM,563000.0,9.473158244180237,114,1076,226,850,2541.5000000000005,10867.117530357733,4558.860000000001,268.2843392341041,1147.148316353088,769.9728860943899,479.88,748.1643392341041,1518.137225328494,339.6164106069364,300.0,479.88,CREDITS_RESERVED_FOR_MODEL_TRADES; IF USED_ELSEWHERE USE_NO_CREDIT_COLUMN,162.67832052745666,879.2030965035208,479.88,TO_CONFIRM
GLOBAL_60_M2_15_DEFENSIVE_25,II_PREMIUM,563000.0,9.473158244180237,114,1076,226,850,2541.5000000000005,15440.883139070762,4558.860000000001,268.2843392341041,1629.9614913069515,1077.4383660590536,479.88,748.1643392341041,1825.6027052931577,339.6164106069364,300.0,479.88,CREDITS_RESERVED_FOR_MODEL_TRADES; IF USED_ELSEWHERE USE_NO_CREDIT_COLUMN,162.67832052745666,1186.6685764681845,479.88,TO_CONFIRM
GLOBAL_50_M2_25_DEFENSIVE_25,II_PREMIUM,563000.0,9.473158244180237,114,1076,226,850,2541.5000000000005,24565.81687299225,4558.860000000001,268.2843392341041,2593.2024188537202,1691.8041530003904,479.88,748.1643392341041,2439.9684922344945,339.6164106069364,300.0,479.88,CREDITS_RESERVED_FOR_MODEL_TRADES; IF USED_ELSEWHERE USE_NO_CREDIT_COLUMN,162.67832052745666,1801.0343634095213,479.88,TO_CONFIRM
M2_100_DIAGNOSTIC,II_PREMIUM,563000.0,9.473158244180237,114,865,198,667,1994.3300000000004,102330.76178530486,4558.860000000001,210.52429914017344,10802.180133343702,6218.966511092794,479.88,690.4042991401734,6909.370810232967,273.01876875000005,300.0,479.88,CREDITS_RESERVED_FOR_MODEL_TRADES; IF USED_ELSEWHERE USE_NO_CREDIT_COLUMN,187.89272039739882,6310.62865560869,479.88,TO_CONFIRM
GLOBAL_100,II_PREMIUM,563000.0,9.473158244180237,114,1,1,0,0.0,1126.0,4558.860000000001,0.0,118.86215462427745,118.86215462427747,479.88,479.88,598.7421546242774,0.3156286343930636,300.0,479.88,CREDITS_RESERVED_FOR_MODEL_TRADES; IF USED_ELSEWHERE USE_NO_CREDIT_COLUMN,300.0,0.0,479.88,TO_CONFIRM
